Year,GeoAreaName,Value
2016,Latvia,14
2017,Latvia,16
2018,Latvia,17
2019,Latvia,19
2020,Latvia,21
2021,Latvia,23
2022,Latvia,31
2012,Liechtenstein,0
2013,Liechtenstein,0
2014,Liechtenstein,0
2015,Liechtenstein,0
2016,Liechtenstein,0
2017,Liechtenstein,0
2018,Liechtenstein,0
2019,Liechtenstein,0
2020,Liechtenstein,0
2021,Liechtenstein,0
2022,Liechtenstein,0
2012,Lithuania,9
2013,Lithuania,12
2014,Lithuania,14
2015,Lithuania,16
2016,Lithuania,20
2017,Lithuania,24
2018,Lithuania,29
2019,Lithuania,31
2020,Lithuania,31
2021,Lithuania,31
2022,Lithuania,36
2012,Luxembourg,9
2013,Luxembourg,11
2014,Luxembourg,16
2015,Luxembourg,16
2016,Luxembourg,17
2017,Luxembourg,17
2018,Luxembourg,17
2019,Luxembourg,18
2020,Luxembourg,20
2021,Luxembourg,20
2022,Luxembourg,22
2012,Albania,0
2013,Albania,0
2014,Albania,0
2015,Albania,0
2016,Albania,1
2017,Albania,1
2018,Albania,1
2019,Albania,1
2020,Albania,1
2021,Albania,1
2012,Malta,0
2013,Malta,0
2014,Malta,0
2015,Malta,0
2016,Malta,0
2017,Malta,0
2018,Malta,0
2019,Malta,0
2020,Malta,0
2021,Malta,0
2022,Malta,0
2022,Albania,1
2012,Azerbaijan,217
2013,Azerbaijan,252
2014,Azerbaijan,293
2015,Azerbaijan,322
2016,Azerbaijan,343
2017,Azerbaijan,359
2018,Azerbaijan,364
2019,Azerbaijan,378
2020,Azerbaijan,384
2021,Azerbaijan,387
2022,Azerbaijan,387
2012,Austria,212
2013,Austria,266
2014,Austria,355
2015,Austria,441
2016,Austria,519
2017,Austria,554
2018,Austria,578
2019,Austria,609
2020,Austria,619
2021,Austria,628
2022,Austria,643
2012,Armenia,66
2013,Armenia,87
2014,Armenia,105
2015,Armenia,138
2016,Armenia,153
2017,Armenia,161
2018,Armenia,165
2012,Republic of Moldova,22
2013,Republic of Moldova,24
2014,Republic of Moldova,25
2015,Republic of Moldova,26
2016,Republic of Moldova,27
2017,Republic of Moldova,29
2018,Republic of Moldova,29
2019,Republic of Moldova,30
2020,Republic of Moldova,30
2021,Republic of Moldova,34
2019,Armenia,165
2020,Armenia,165
2021,Armenia,165
2022,Armenia,165
2012,Belgium,137
2013,Belgium,183
2014,Belgium,213
2015,Belgium,263
2016,Belgium,314
2017,Belgium,466
2022,Republic of Moldova,34
2012,Montenegro,0
2013,Montenegro,0
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,0
2017,Montenegro,0
2018,Montenegro,0
2019,Montenegro,0
2020,Montenegro,0
2018,Belgium,498
2019,Belgium,540
2020,Belgium,568
2021,Belgium,606
2022,Belgium,638
2012,Bosnia and Herzegovina,2
2013,Bosnia and Herzegovina,2
2014,Bosnia and Herzegovina,2
2015,Bosnia and Herzegovina,2
2016,Bosnia and Herzegovina,2
2021,Montenegro,0
2022,Montenegro,0
2012,Netherlands,702
2013,Netherlands,850
2014,Netherlands,1034
2015,Netherlands,1201
2016,Netherlands,1381
2017,Netherlands,1517
2018,Netherlands,1645
2019,Netherlands,1785
2017,Bosnia and Herzegovina,2
2018,Bosnia and Herzegovina,2
2019,Bosnia and Herzegovina,2
2020,Bosnia and Herzegovina,2
2021,Bosnia and Herzegovina,3
2022,Bosnia and Herzegovina,3
2012,Bulgaria,129
2013,Bulgaria,148
2014,Bulgaria,169
2015,Bulgaria,193
2016,Bulgaria,206
2017,Bulgaria,222
2018,Bulgaria,238
2019,Bulgaria,246
2020,Bulgaria,254
2021,Bulgaria,261
2022,Bulgaria,266
2012,Belarus,13
2013,Belarus,15
2014,Belarus,16
2020,Netherlands,1880
2021,Netherlands,1992
2022,Netherlands,2056
2012,Norway,81
2013,Norway,110
2014,Norway,141
2015,Norway,159
2016,Norway,175
2017,Norway,192
2018,Norway,208
2019,Norway,223
2020,Norway,230
2021,Norway,235
2022,Norway,236
2012,Poland,98
2013,Poland,111
2014,Poland,132
2015,Poland,159
2016,Poland,181
2017,Poland,214
2018,Poland,242
2019,Poland,257
2020,Poland,279
2021,Poland,308
2022,Poland,413
2012,Portugal,158
2013,Portugal,190
2014,Portugal,222
2015,Portugal,256
2016,Portugal,278
2017,Portugal,296
2018,Portugal,312
2019,Portugal,322
2020,Portugal,338
2021,Portugal,738
2022,Portugal,776
2012,Romania,75
2013,Romania,90
2014,Romania,100
2015,Romania,123
2015,Belarus,21
2016,Belarus,22
2017,Belarus,26
2018,Belarus,26
2019,Belarus,27
2020,Belarus,27
2021,Belarus,29
2022,Belarus,31
2012,Croatia,15
2013,Croatia,20
2016,Romania,133
2017,Romania,140
2018,Romania,145
2019,Romania,149
2020,Romania,160
2021,Romania,196
2022,Romania,314
2012,Serbia,65
2013,Serbia,74
2014,Serbia,75
2014,Croatia,23
2015,Croatia,28
2016,Croatia,30
2017,Croatia,41
2018,Croatia,46
2019,Croatia,50
2020,Croatia,53
2021,Croatia,57
2022,Croatia,57
2012,Cyprus,63
2015,Serbia,85
2016,Serbia,96
2017,Serbia,102
2018,Serbia,106
2019,Serbia,107
2020,Serbia,107
2021,Serbia,108
2022,Serbia,108
2012,Slovakia,17
2013,Slovakia,24
2013,Cyprus,67
2014,Cyprus,67
2015,Cyprus,77
2016,Cyprus,86
2017,Cyprus,95
2018,Cyprus,100
2019,Cyprus,106
2020,Cyprus,109
2021,Cyprus,110
2022,Cyprus,110
2014,Slovakia,28
2015,Slovakia,35
2016,Slovakia,38
2017,Slovakia,49
2018,Slovakia,55
2019,Slovakia,63
2020,Slovakia,69
2021,Slovakia,80
2022,Slovakia,84
2012,Slovenia,11
2012,Czechia,81
2013,Czechia,113
2014,Czechia,143
2015,Czechia,169
2016,Czechia,221
2017,Czechia,259
2018,Czechia,298
2019,Czechia,336
