Year,GeoAreaName,Value
1992,Albania,23.27596
1993,Albania,28.00942
1994,Albania,16.32684
1995,Albania,17.858
1996,Albania,17.21755
1997,Albania,13.29635
1998,Albania,19.80153
1999,Albania,12.67698
2000,Albania,17.17641
2001,Albania,17.82973
2002,Albania,16.87117
2003,Albania,15.838
2004,Albania,16.15481
2005,Albania,16.01705
2006,Albania,15.28166
2007,Albania,13.74895
2008,Albania,14.48281
2009,Albania,14.26161
2010,Albania,13.30246
2011,Albania,12.04024
1995,Croatia,2.39541
1996,Croatia,2.69953
1997,Croatia,2.46556
1998,Croatia,2.3309
1999,Croatia,2.23364
2000,Croatia,3.74135
2001,Croatia,3.98679
2002,Croatia,4.03716
2003,Croatia,3.77723
2004,Croatia,3.70733
2005,Croatia,4.09449
2006,Croatia,3.7871
2007,Croatia,3.68139
2008,Croatia,3.54104
2009,Croatia,3.59652
2010,Croatia,3.78488
2011,Croatia,3.99563
2012,Croatia,3.64507
2013,Croatia,4.70179
2014,Croatia,4.75708
2015,Croatia,5.33648
2016,Croatia,6.16388
2017,Croatia,6.51571
2018,Croatia,6.44842
2019,Croatia,6.87653
2020,Croatia,7.34817
1976,Cyprus,5.49724
1977,Cyprus,6.9351
1978,Cyprus,7.10961
1979,Cyprus,5.93287
1980,Cyprus,4.36507
1981,Cyprus,3.97847
1982,Cyprus,3.69225
1983,Cyprus,3.62123
1984,Cyprus,3.23016
1985,Cyprus,2.94206
1986,Cyprus,1.84833
1987,Cyprus,1.72242
1988,Cyprus,1.66783
1989,Cyprus,1.51071
1990,Cyprus,1.4056
1995,Lithuania,0.01392
1996,Lithuania,0.03072
1997,Lithuania,0.02893
1998,Lithuania,0.03047
1999,Lithuania,0.0273
2000,Lithuania,0.43335
2001,Lithuania,0.64679
2002,Lithuania,0.76613
2003,Lithuania,0.61141
2004,Lithuania,2.55217
2012,Albania,11.52429
2013,Albania,10.03308
2014,Albania,10.7423
2015,Albania,11.33644
2016,Albania,11.01077
2017,Albania,10.07568
2018,Albania,9.62106
2019,Albania,9.56357
2020,Albania,9.84702
1995,Azerbaijan,0.1241
1974,Türkiye,4.00563
1975,Türkiye,2.93948
1976,Türkiye,1.91497
1977,Türkiye,1.67357
1978,Türkiye,1.50889
1979,Türkiye,1.89498
1980,Türkiye,3.01064
1981,Türkiye,3.50507
1982,Türkiye,3.31545
1983,Türkiye,2.45305
1984,Türkiye,3.01217
1985,Türkiye,2.54927
1986,Türkiye,2.15772
1987,Türkiye,2.31838
1988,Türkiye,1.95481
1989,Türkiye,2.85879
1990,Türkiye,2.15429
1991,Türkiye,1.87898
1992,Türkiye,1.89828
1993,Türkiye,1.62014
1991,Cyprus,1.13813
1992,Cyprus,1.17464
1993,Cyprus,1.20499
1994,Cyprus,1.09443
1995,Cyprus,0.48955
1996,Cyprus,0.49265
1997,Cyprus,0.49933
1998,Cyprus,0.47108
1999,Cyprus,0.4737
2000,Cyprus,0.4505
2001,Cyprus,0.74871
1996,Azerbaijan,0.12902
1997,Azerbaijan,0.13114
1998,Azerbaijan,0.14155
1999,Azerbaijan,1.18941
2000,Azerbaijan,1.08352
2001,Azerbaijan,1.82428
2002,Azerbaijan,2.619
2003,Azerbaijan,2.14322
2004,Azerbaijan,2.34527
2005,Azerbaijan,4.70518
2002,Cyprus,0.18091
2003,Cyprus,0.21869
2004,Cyprus,0.44682
2005,Cyprus,0.56863
2006,Cyprus,0.52066
2007,Cyprus,0.59317
2008,Cyprus,3.40683
2009,Cyprus,2.28716
2010,Cyprus,3.34883
2011,Cyprus,2.68637
2012,Cyprus,2.40654
2006,Azerbaijan,3.76597
2007,Azerbaijan,3.83577
2008,Azerbaijan,3.10798
2009,Azerbaijan,2.8327
2010,Azerbaijan,2.6655
2011,Azerbaijan,2.87041
2012,Azerbaijan,2.85601
2013,Azerbaijan,2.33693
2014,Azerbaijan,2.45391
2015,Azerbaijan,2.3928
2013,Cyprus,1.80328
2014,Cyprus,1.39522
2015,Cyprus,1.50107
2016,Cyprus,1.86878
2017,Cyprus,2.03079
2018,Cyprus,2.04207
2019,Cyprus,2.0777
2020,Cyprus,2.16877
1993,Czechia,0.33785
1994,Czechia,0.34275
1995,Czechia,0.3144
1996,Czechia,0.16394
1997,Czechia,0.11431
1998,Czechia,0.51767
1999,Czechia,0.47662
2000,Czechia,0.47545
2001,Czechia,0.37822
2002,Czechia,0.40472
2003,Czechia,0.49327
2004,Czechia,1.01983
2005,Czechia,0.97746
2006,Czechia,1.02599
2007,Czechia,0.96067
2008,Czechia,0.47904
2009,Czechia,0.5766
2010,Czechia,0.58787
2011,Czechia,0.60738
2012,Czechia,0.67468
2013,Czechia,0.82097
2014,Czechia,1.25539
1994,Türkiye,2.0101
1995,Türkiye,1.96299
1996,Türkiye,1.95178
1997,Türkiye,2.21087
1998,Türkiye,1.94081
1999,Türkiye,1.76804
2000,Türkiye,1.6624
2001,Türkiye,1.38091
2002,Türkiye,0.80582
2003,Türkiye,0.23173
2005,Lithuania,2.8557
2006,Lithuania,3.29453
2007,Lithuania,3.61
2008,Lithuania,3.27487
2009,Lithuania,3.31614
2010,Lithuania,4.50638
2011,Lithuania,4.49159
2012,Lithuania,3.511
2013,Lithuania,4.42767
2014,Lithuania,4.35418
2004,Türkiye,0.19664
2005,Türkiye,0.27019
2006,Türkiye,0.32905
2007,Türkiye,0.30763
2008,Türkiye,0.31656
2009,Türkiye,0.28247
2010,Türkiye,0.23411
2011,Türkiye,0.2245
2012,Türkiye,0.21361
2013,Türkiye,0.19848
2015,Czechia,1.42253
2016,Czechia,1.59288
2017,Czechia,1.63986
2018,Czechia,1.58104
2019,Czechia,1.5287
2020,Czechia,1.70555
1992,Denmark,0.3036
1993,Denmark,0.31419
1994,Denmark,0.28095
1995,Denmark,0.28265
2015,Lithuania,3.31447
2016,Lithuania,2.97534
2017,Lithuania,2.73411
2018,Lithuania,2.58164
2019,Lithuania,2.38392
2020,Lithuania,1.39809
