Year,GeoAreaName,Value
2018,Albania,3
2020,Albania,5
2022,Albania,5
2018,Azerbaijan,N
2020,Azerbaijan,NaN
2022,Azerbaijan,N
2018,Austria,5
2020,Austria,5
2022,Austria,5
2018,Armenia,NaN
2020,Armenia,N
2022,Armenia,NaN
2018,Belgium,5
2020,Belgium,5
2022,Belgium,5
2018,Bosnia and Herzegovina,N
2020,Bosnia and Herzegovina,NaN
2022,Bosnia and Herzegovina,1
2018,Bulgaria,5
2020,Bulgaria,5
2022,Bulgaria,5
2018,Belarus,NaN
2020,Belarus,4
2022,Belarus,NaN
2018,Croatia,5
2020,Croatia,5
2022,Croatia,5
2018,Cyprus,5
2020,Cyprus,5
2022,Cyprus,5
2018,Czechia,5
2020,Czechia,5
2022,Czechia,5
2018,Denmark,5
2020,Denmark,5
2022,Denmark,5
2018,Estonia,5
2020,Estonia,5
2022,Estonia,5
2018,Finland,5
2020,Finland,NaN
2022,Finland,5
2018,France,5
2020,France,5
2022,France,5
2018,Georgia,2
2020,Georgia,3
2022,Georgia,NaN
2018,Germany,5
2020,Germany,5
2022,Germany,5
2018,Greece,5
2020,Greece,5
2022,Greece,5
2018,Hungary,5
2020,Hungary,5
2022,Hungary,5
2018,Iceland,5
2020,Iceland,NaN
2022,Iceland,4
2018,Ireland,5
2020,Ireland,5
2022,Ireland,5
2018,Italy,5
2020,Italy,NaN
2022,Italy,5
2018,Kazakhstan,NaN
2020,Kazakhstan,N
2022,Kazakhstan,NaN
2018,Kyrgyzstan,1
2020,Kyrgyzstan,NaN
2022,Kyrgyzstan,NaN
2018,Latvia,5
2020,Latvia,5
2022,Latvia,5
2018,Liechtenstein,N
2020,Liechtenstein,N
2022,Liechtenstein,N
2018,Lithuania,5
2020,Lithuania,5
2022,Lithuania,5
2018,Luxembourg,5
2020,Luxembourg,NaN
2022,Luxembourg,5
2018,Malta,5
2020,Malta,5
2022,Malta,5
2018,Republic of Moldova,NaN
2020,Republic of Moldova,NaN
2022,Republic of Moldova,NaN
2018,Montenegro,NaN
2020,Montenegro,4
2022,Montenegro,4
2018,Netherlands,5
2020,Netherlands,5
2022,Netherlands,5
2018,Norway,4
2020,Norway,4
2022,Norway,4
2018,Poland,5
2020,Poland,5
2022,Poland,5
2018,Portugal,5
2020,Portugal,5
2022,Portugal,5
2018,Romania,5
2020,Romania,5
2022,Romania,5
2018,Serbia,NaN
2020,Serbia,N
2022,Serbia,NaN
2018,Slovakia,5
2020,Slovakia,5
2022,Slovakia,5
2018,Slovenia,5
2020,Slovenia,5
2022,Slovenia,5
2018,Spain,5
2020,Spain,5
2022,Spain,5
2018,Sweden,5
2020,Sweden,5
2022,Sweden,5
2018,Switzerland,N
2020,Switzerland,N
2022,Switzerland,NaN
2018,Tajikistan,2
2020,Tajikistan,NaN
2022,Tajikistan,N
2018,Türkiye,4
2020,Türkiye,4
2022,Türkiye,4
2018,Turkmenistan,NaN
2020,Turkmenistan,NaN
2022,Turkmenistan,NaN
2018,Ukraine,NaN
2020,Ukraine,2
2022,Ukraine,3
2018,North Macedonia,NaN
2020,North Macedonia,N
2022,North Macedonia,NaN
2018,Uzbekistan,NaN
2020,Uzbekistan,NaN
2022,Uzbekistan,N
2022,Uzbekistan,N
