Year,GeoAreaName,Value
2005,Albania,1
2010,Albania,1
2015,Albania,1
2016,Albania,1
2017,Albania,1
2018,Albania,1
2019,Albania,1
2020,Albania,1
2021,Albania,1
2010,Azerbaijan,1
2015,Azerbaijan,1
2016,Azerbaijan,1
2017,Azerbaijan,1
2010,Armenia,1
2015,Armenia,1
2016,Armenia,1
2017,Armenia,1
2018,Armenia,1
2019,Armenia,1
2020,Armenia,1
2021,Armenia,1
2005,Bosnia and Herzegovina,1
2010,Bosnia and Herzegovina,1
2015,Bosnia and Herzegovina,1
2016,Bosnia and Herzegovina,1
2017,Bosnia and Herzegovina,1
2018,Bosnia and Herzegovina,1
2019,Bosnia and Herzegovina,1
2020,Bosnia and Herzegovina,1
2021,Bosnia and Herzegovina,1
2019,Bulgaria,1
2020,Bulgaria,1
2021,Bulgaria,1
2010,Croatia,1
2015,Croatia,1
2016,Croatia,1
2017,Croatia,1
2018,Croatia,1
2019,Croatia,1
2020,Croatia,1
2021,Croatia,1
2005,Denmark,1
2010,Denmark,1
2015,Denmark,1
2016,Denmark,1
2017,Denmark,1
2018,Denmark,1
2019,Denmark,1
2020,Denmark,1
2021,Denmark,1
2020,Estonia,1
2021,Estonia,1
2015,Finland,1
2016,Finland,1
2017,Finland,1
2018,Finland,1
2019,Finland,1
2020,Finland,1
2021,Finland,1
2000,France,1
2005,France,1
2010,France,1
2015,France,1
2016,France,1
2017,France,1
2018,France,1
2019,France,1
2020,France,1
2021,France,1
2010,Georgia,1
2015,Georgia,1
2016,Georgia,1
2017,Georgia,1
2018,Georgia,1
2019,Georgia,1
2020,Georgia,1
2021,Georgia,1
2005,Germany,1
2010,Germany,1
2015,Germany,1
2016,Germany,1
2017,Germany,1
2018,Germany,1
2019,Germany,1
2020,Germany,1
2021,Germany,1
2000,Greece,1
2005,Greece,1
2010,Greece,1
2015,Greece,1
2016,Greece,1
2017,Greece,1
2018,Greece,1
2019,Greece,1
2020,Greece,1
2021,Greece,1
2015,Hungary,1
2016,Hungary,1
2017,Hungary,1
2018,Hungary,1
2019,Hungary,1
2020,Hungary,1
2021,Hungary,1
2010,Ireland,1
2015,Ireland,1
2016,Ireland,1
2017,Ireland,1
2018,Ireland,1
2019,Ireland,1
2020,Ireland,1
2021,Ireland,1
2015,Latvia,1
2016,Latvia,1
2017,Latvia,1
2018,Latvia,1
2019,Latvia,1
2020,Latvia,1
2021,Latvia,1
2017,Lithuania,1
2018,Lithuania,1
2019,Lithuania,1
2020,Lithuania,1
2021,Lithuania,1
2005,Luxembourg,1
2010,Luxembourg,1
2015,Luxembourg,1
2016,Luxembourg,1
2017,Luxembourg,1
2018,Luxembourg,1
2019,Luxembourg,1
2020,Luxembourg,1
2021,Luxembourg,1
2018,Republic of Moldova,1
2019,Republic of Moldova,1
2020,Republic of Moldova,1
2021,Republic of Moldova,1
2015,Netherlands,1
2016,Netherlands,1
2017,Netherlands,1
2018,Netherlands,1
2019,Netherlands,1
2020,Netherlands,1
2021,Netherlands,1
2005,Norway,1
2010,Norway,1
2017,Norway,1
2018,Norway,1
2019,Norway,1
2020,Norway,1
2021,Norway,1
2000,Poland,1
2005,Poland,1
2010,Poland,1
2015,Poland,1
2016,Poland,1
2017,Poland,1
2018,Poland,1
2019,Poland,1
2020,Poland,1
2021,Poland,1
2000,Portugal,1
2005,Portugal,1
2010,Portugal,1
2015,Portugal,1
2016,Portugal,1
2017,Portugal,1
2018,Portugal,1
2019,Portugal,1
2020,Portugal,1
2021,Portugal,1
2010,Serbia,1
2015,Serbia,1
2016,Serbia,1
2017,Serbia,1
2018,Serbia,1
2019,Serbia,1
2020,Serbia,1
2021,Serbia,1
2020,Slovenia,1
2021,Slovenia,1
2000,Spain,1
2005,Spain,1
2010,Spain,1
2015,Spain,1
2016,Spain,1
2017,Spain,1
2018,Spain,1
2019,Spain,1
2020,Spain,1
2021,Spain,1
2000,Sweden,1
2005,Sweden,1
2010,Ukraine,1
2015,Ukraine,1
2016,Ukraine,1
2017,Ukraine,1
2018,Ukraine,1
2019,Ukraine,1
2020,Ukraine,1
2021,Ukraine,1
2021,Ukraine,1
