Year,GeoAreaName,Value
2001,Albania,2.93
2002,Albania,3.72
2003,Albania,2.46
2004,Albania,2.12
2005,Albania,2.14
2006,Albania,2.16
2007,Albania,2.16
2008,Albania,1.65
2009,Albania,1.65
2010,Albania,1.69
2011,Albania,1.66
2012,Albania,1.57
2001,Croatia,2.36
2002,Croatia,2.49
2003,Croatia,2.33
2004,Croatia,2.92
2005,Croatia,2.64
2006,Croatia,2.51
2007,Croatia,2.64
2008,Croatia,2.94
2009,Croatia,2.62
2010,Croatia,2.95
2011,Croatia,2.67
2012,Croatia,2.76
2001,Poland,1.63
2002,Poland,1.24
2003,Poland,1.73
2004,Poland,1.61
2005,Poland,2.16
2006,Poland,2.17
2007,Poland,1.97
2008,Poland,2.1
2009,Poland,1.82
2010,Poland,1.75
2011,Poland,1.67
2012,Poland,1.51
2013,Croatia,2.04
2014,Croatia,1.92
2015,Croatia,1.53
2016,Croatia,1.52
2017,Croatia,1.54
2018,Croatia,1.28
2019,Croatia,1.19
2020,Croatia,1.01
2021,Croatia,1.31
2001,Cyprus,5.45
2002,Cyprus,4.48
2013,Poland,1.3
2014,Poland,0.92
2015,Poland,0.88
2016,Poland,1.02
2017,Poland,1.05
2018,Poland,1.18
2019,Poland,1.13
2020,Poland,1.16
2021,Poland,1.16
2001,Portugal,1.56
2002,Portugal,1.42
2003,Portugal,1.19
2003,Cyprus,4.29
2004,Cyprus,4.3
2005,Cyprus,3.27
2006,Cyprus,2.88
2007,Cyprus,2.62
2008,Cyprus,2.77
2009,Cyprus,1.9
2010,Cyprus,2.08
2011,Cyprus,1.84
2012,Cyprus,1.69
2013,Cyprus,1.8
2014,Cyprus,1.48
2004,Portugal,1.3
2005,Portugal,1.09
2006,Portugal,1.06
2007,Portugal,0.84
2008,Portugal,0.77
2009,Portugal,0.77
2010,Portugal,0.71
2011,Portugal,0.72
2012,Portugal,0.82
2013,Portugal,0.69
2014,Portugal,0.84
2015,Portugal,0.72
2013,Albania,1.74
2014,Albania,1.74
2015,Albania,1.95
2016,Albania,2.95
2017,Albania,2.21
2018,Albania,2.2
2019,Albania,2.04
2020,Albania,2.09
2021,Albania,2.75
2001,Azerbaijan,2.75
2002,Azerbaijan,2.77
2003,Azerbaijan,2.77
2015,Cyprus,1.68
2016,Cyprus,2.02
2017,Cyprus,1.48
2018,Cyprus,1.23
2019,Cyprus,1.47
2020,Cyprus,1.39
2021,Cyprus,1.39
2001,Czechia,2.3
2002,Czechia,2.32
2003,Czechia,2.39
2004,Czechia,2.52
2005,Czechia,3.09
2006,Czechia,3.08
2007,Czechia,3.36
2008,Czechia,3.18
2009,Czechia,3.53
2010,Czechia,3.15
2011,Czechia,2.97
2012,Czechia,2.97
2013,Czechia,2.65
2014,Czechia,3.02
2015,Czechia,2.63
2016,Czechia,3.1
2017,Czechia,3.07
2018,Czechia,1.25
2019,Czechia,1.41
2020,Czechia,2.69
2021,Czechia,2.6
2001,Denmark,0.19
2002,Denmark,0.29
2003,Denmark,0.29
2004,Denmark,0.22
2005,Denmark,0.23
2006,Denmark,0.24
2007,Denmark,0.21
2008,Denmark,0.27
2009,Denmark,0.32
2010,Denmark,0.24
2011,Denmark,0.38
2012,Denmark,0.36
2013,Denmark,0.3
2014,Denmark,0.31
2015,Denmark,0.27
2016,Denmark,0.28
2017,Denmark,0.3
2018,Denmark,0.31
2019,Denmark,0.36
2020,Denmark,0.49
2016,Portugal,0.61
2017,Portugal,0.58
2018,Portugal,0.63
2019,Portugal,0.67
2020,Portugal,0.63
2021,Portugal,0.64
2001,Romania,1.58
2002,Romania,1.31
2003,Romania,2.24
2004,Romania,3.21
2005,Romania,2.87
2006,Romania,3.02
2021,Denmark,0.62
2001,Estonia,2.1
2002,Estonia,2.27
2003,Estonia,2.41
2004,Estonia,2.03
2005,Estonia,1.62
2006,Estonia,1.76
2007,Estonia,2.32
2008,Estonia,1.86
2009,Estonia,2.48
2010,Estonia,1.51
2011,Estonia,1.73
2004,Azerbaijan,2.79
2005,Azerbaijan,2.74
2006,Azerbaijan,2.68
2007,Azerbaijan,2.65
2008,Azerbaijan,2.53
2009,Azerbaijan,3.43
2010,Azerbaijan,2.78
2011,Azerbaijan,2.67
2012,Azerbaijan,2.45
2013,Azerbaijan,2.38
2014,Azerbaijan,2.44
2015,Azerbaijan,2.79
2016,Azerbaijan,3.06
2017,Azerbaijan,2.48
2018,Azerbaijan,3.47
2019,Azerbaijan,2.87
2020,Azerbaijan,3.03
2021,Azerbaijan,2.98
2001,Austria,1.15
2002,Austria,1.25
2003,Austria,1.26
2004,Austria,1.08
2005,Austria,1.11
2006,Austria,1.04
2007,Austria,0.93
2008,Austria,0.95
2009,Austria,0.91
2010,Austria,0.87
2011,Austria,0.83
2012,Austria,0.8
2013,Austria,0.81
2014,Austria,0.76
2015,Austria,0.71
2016,Austria,0.69
2017,Austria,0.7
2018,Austria,0.7
2019,Austria,0.69
2020,Austria,0.69
2021,Austria,0.69
2001,Armenia,3.76
2002,Armenia,3.78
2003,Armenia,3.77
2004,Armenia,3.74
2005,Armenia,3.74
2006,Armenia,3.87
2007,Armenia,3.82
2008,Armenia,3.44
2009,Armenia,3.84
2010,Armenia,4.17
2011,Armenia,4.26
2012,Armenia,2.2
2013,Armenia,1.61
2014,Armenia,1.68
2015,Armenia,2.44
2016,Armenia,3.31
2017,Armenia,2.49
2018,Armenia,1.84
2019,Armenia,2.01
2020,Armenia,1.75
2021,Armenia,2.34
2001,Belgium,0.25
2002,Belgium,0.18
2003,Belgium,0.18
2004,Belgium,0.2
2005,Belgium,0.19
2006,Belgium,0.18
2007,Belgium,0.18
2008,Belgium,0.18
2009,Belgium,0.12
2010,Belgium,0.12
2011,Belgium,0.09
2012,Estonia,1.65
2013,Estonia,1.8
2014,Estonia,1.33
2015,Estonia,1.29
2016,Estonia,1.33
2017,Estonia,1.41
2018,Estonia,1.21
2019,Estonia,1.11
2020,Estonia,0.91
2021,Estonia,1.19
2001,Finland,2.38
2002,Finland,2.35
2003,Finland,2.31
2004,Finland,2.25
2005,Finland,2.33
2006,Finland,2.35
2007,Finland,2.15
2008,Finland,1.98
2009,Finland,1.89
2010,Finland,1.89
2011,Finland,1.86
2012,Finland,1.68
2013,Finland,1.53
2014,Finland,1.47
2012,Belgium,0.1
2013,Belgium,0.11
2014,Belgium,0.12
2015,Belgium,0.16
2016,Belgium,0.16
2017,Belgium,0.16
2018,Belgium,0.15
2019,Belgium,0.14
2020,Belgium,0.15
2021,Belgium,0.15
2001,Bosnia and Herzegovina,NaN
2002,Bosnia and Herzegovina,NaN
2015,Finland,1.35
2016,Finland,1.34
2017,Finland,1.31
2018,Finland,1.31
2019,Finland,1.3
2020,Finland,1.28
2021,Finland,1.31
2001,France,0.69
2002,France,0.71
2003,France,0.69
2004,France,0.78
2005,France,0.79
2006,France,0.78
2007,France,0.74
2008,France,0.73
2009,France,0.74
2010,France,0.75
2011,France,0.69
2012,France,0.38
2013,France,0.35
2014,France,0.37
2015,France,0.45
2016,France,0.39
2017,France,0.42
2003,Bosnia and Herzegovina,NaN
2004,Bosnia and Herzegovina,NaN
2005,Bosnia and Herzegovina,NaN
2006,Bosnia and Herzegovina,NaN
2007,Bosnia and Herzegovina,NaN
2008,Bosnia and Herzegovina,NaN
2009,Bosnia and Herzegovina,NaN
2010,Bosnia and Herzegovina,NaN
2011,Bosnia and Herzegovina,NaN
2012,Bosnia and Herzegovina,NaN
2013,Bosnia and Herzegovina,NaN
2014,Bosnia and Herzegovina,NaN
2015,Bosnia and Herzegovina,NaN
2007,Romania,3.06
2008,Romania,3.69
2009,Romania,2.94
2010,Romania,2.4
2011,Romania,2.96
2012,Romania,2.53
2013,Romania,2.38
