Year,GeoAreaName,Value
2005,Albania,21
2006,Albania,2
2007,Albania,1
2008,Albania,0
2009,Albania,8
2010,Albania,9
2005,Romania,3024
2006,Romania,14709
2007,Romania,2982
2008,Romania,103008
2009,Romania,2590
2010,Romania,2080
2011,Albania,3
2012,Albania,4
2013,Albania,0
2014,Albania,0
2015,Albania,6
2016,Albania,1
2011,Romania,1414
2012,Romania,12717
2013,Romania,2894
2014,Romania,3259
2015,Romania,9526
2016,Romania,3173
2017,Romania,193316
2018,Romania,1342
2019,Romania,1667
2020,Romania,1261
2021,Romania,15
2020,Serbia,6
2018,Albania,3
2019,Albania,3
2020,Albania,0
2016,Armenia,2
2017,Armenia,915
2018,Armenia,17
2021,Serbia,1
2019,Slovenia,1536
2020,Slovenia,0
2021,Slovenia,0
2015,Sweden,0
2016,Sweden,0
2019,Armenia,1
2020,Armenia,8
2021,Armenia,6
2005,Bulgaria,870
2006,Bulgaria,31
2007,Bulgaria,24
2008,Bulgaria,9
2009,Bulgaria,1
2010,Bulgaria,47
2011,Bulgaria,213
2012,Bulgaria,80
2013,Bulgaria,4
2014,Bulgaria,129
2015,Bulgaria,3
2016,Bulgaria,22
2017,Bulgaria,51
2019,Bulgaria,79
2020,Bulgaria,19
2021,Bulgaria,162
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2017,Croatia,0
2015,Czechia,0
2016,Czechia,0
2017,Czechia,0
2005,Estonia,0
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2015,Finland,0
2016,Finland,0
2017,Finland,0
2018,Finland,0
2019,Finland,0
2015,Georgia,1
2016,Georgia,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2005,Switzerland,3158
2006,Switzerland,2887
2017,Georgia,0
2018,Georgia,0
2019,Georgia,0
2021,Georgia,0
2016,Ireland,1
2005,Kazakhstan,0
2007,Switzerland,2704
2008,Switzerland,2551
2009,Switzerland,3766
2010,Switzerland,2009
2011,Switzerland,2797
2012,Switzerland,2397
2013,Switzerland,2143
2014,Switzerland,2135
2015,Switzerland,2305
2016,Switzerland,1706
2017,Switzerland,2347
2018,Switzerland,3957
2019,Switzerland,2755
2020,Switzerland,3592
2015,Tajikistan,137
2016,Tajikistan,1319
2017,Tajikistan,103
2018,Tajikistan,130
2019,Tajikistan,12
2015,Türkiye,28
2016,Türkiye,10
2017,Türkiye,34
2018,Türkiye,19
2019,Türkiye,110
2020,Türkiye,250
2021,Türkiye,56
2019,Turkmenistan,0
2005,Ukraine,1
2006,Ukraine,20
2007,Ukraine,216
2008,Ukraine,689
2009,Ukraine,49
2010,Ukraine,48
2011,Ukraine,2
2012,Ukraine,2
2013,Ukraine,13
2014,Ukraine,6
2015,Ukraine,109
2016,Ukraine,219
2017,Ukraine,352
2018,Ukraine,328
2019,Ukraine,583
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,1
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,104
2018,Kazakhstan,34
2019,Kazakhstan,23
2020,Kazakhstan,13
2015,Kyrgyzstan,286
2016,Kyrgyzstan,94
2017,Kyrgyzstan,152
2018,Kyrgyzstan,172
2019,Kyrgyzstan,86
2020,Lithuania,0
2020,Montenegro,14
2021,Montenegro,84
2017,Netherlands,0
2019,Netherlands,0
2021,Portugal,0
2020,Ukraine,399
2021,Ukraine,70
2019,Uzbekistan,0
2019,Uzbekistan,0
