Year,GeoAreaName,Value
2016,Montenegro,96.87
2017,Montenegro,96.87
2018,Montenegro,96.87
2019,Montenegro,96.87
2020,Montenegro,96.87
2000,Netherlands,40
2010,Netherlands,48
2015,Netherlands,52.65
2016,Netherlands,53.14
2017,Netherlands,53.63
2018,Netherlands,54.13
2019,Netherlands,54.63
2020,Netherlands,55.13
2000,Norway,48.45
2010,Norway,57.17
2015,Norway,60.68
2016,Norway,61.38
2017,Norway,62.07
2018,Norway,62.77
2019,Norway,63.46
2020,Norway,64.16
2000,Poland,107
2010,Poland,146
2015,Poland,155
2016,Poland,157
2017,Poland,159
2018,Poland,162
2019,Poland,164
2020,Poland,166
2000,Portugal,41.03
2010,Portugal,41.03
2015,Portugal,40.91
2016,Portugal,40.91
2017,Portugal,40.91
2018,Portugal,40.91
2019,Portugal,40.91
2000,Albania,NaN
2010,Albania,NaN
2015,Albania,NaN
2016,Albania,NaN
2017,Albania,NaN
2018,Albania,NaN
2019,Albania,NaN
2020,Albania,NaN
2000,Azerbaijan,NaN
2010,Azerbaijan,NaN
2015,Azerbaijan,NaN
2016,Azerbaijan,NaN
2017,Azerbaijan,NaN
2020,Portugal,40.91
2000,Romania,107
2010,Romania,107
2015,Romania,200.12
2016,Romania,207.5
2017,Romania,207.5
2018,Romania,207.5
2019,Romania,207.5
2020,Romania,207.5
2000,Serbia,103.05
2010,Serbia,154.8
2015,Serbia,156.89
2018,Azerbaijan,NaN
2019,Azerbaijan,NaN
2020,Azerbaijan,NaN
2000,Austria,157.4
2010,Austria,164.5
2015,Austria,168.4
2016,Austria,169.1
2017,Austria,169.9
2018,Austria,170.7
2019,Austria,171.5
2020,Austria,172.3
2000,Armenia,81.38
2016,Serbia,156.94
2017,Serbia,156.6
2018,Serbia,156.74
2019,Serbia,156.87
2020,Serbia,156.99
2000,Slovakia,142.11
2010,Slovakia,161.2
2015,Slovakia,170.15
2016,Slovakia,171.12
2017,Slovakia,171.11
2018,Slovakia,171.11
2019,Slovakia,171.11
2010,Armenia,80.06
2015,Armenia,80.72
2016,Armenia,80.72
2017,Armenia,80.72
2018,Armenia,80.72
2019,Armenia,80.72
2020,Armenia,80.72
2000,Belgium,148.48
2010,Belgium,164.54
2015,Belgium,172.3
2016,Belgium,172.3
2017,Belgium,172.3
2018,Belgium,172.3
2019,Belgium,172.3
2020,Belgium,172.3
2000,Bosnia and Herzegovina,156.36
2010,Bosnia and Herzegovina,156.36
2015,Bosnia and Herzegovina,156.36
2016,Bosnia and Herzegovina,156.36
2017,Bosnia and Herzegovina,156.36
2018,Bosnia and Herzegovina,156.36
2019,Bosnia and Herzegovina,156.36
2020,Slovakia,171.11
2000,Slovenia,204.23
2010,Slovenia,246.35
2015,Slovenia,251.43
2016,Slovenia,251.48
2017,Slovenia,251.65
2018,Slovenia,250.65
2019,Slovenia,252.03
2020,Slovenia,253.1
2000,Spain,53.49
2010,Spain,53.49
2015,Spain,54.4
2020,Bosnia and Herzegovina,156.36
2000,Bulgaria,139.9
2010,Bulgaria,157.63
2015,Bulgaria,161.84
2016,Bulgaria,165.25
2017,Bulgaria,169.14
2018,Bulgaria,172.87
2019,Bulgaria,176.68
2020,Bulgaria,180.5
2000,Belarus,114.6
2010,Belarus,135.8
2015,Belarus,146.8
2016,Spain,55.68
2017,Spain,55.85
2018,Spain,55.86
2019,Spain,55.87
2020,Spain,55.87
2000,Sweden,66.42
2010,Sweden,68.74
2015,Sweden,70.96
2016,Sweden,71.26
2017,Sweden,71.56
2018,Sweden,71.86
2019,Sweden,72.17
2016,Belarus,148.8
2017,Belarus,150.8
2018,Belarus,152.3
2019,Belarus,154.6
2020,Belarus,156.1
2000,Croatia,169.55
2010,Croatia,168.6
2015,Croatia,170.53
2016,Croatia,171.84
2017,Croatia,172.2
2018,Croatia,172.75
2019,Croatia,173.38
2020,Sweden,72.47
2000,Switzerland,185.6
2010,Switzerland,189.33
2015,Switzerland,191.2
2016,Switzerland,191.57
2017,Switzerland,191.94
2018,Switzerland,192.31
2019,Switzerland,192.69
2020,Switzerland,193.06
2000,Tajikistan,NaN
2010,Tajikistan,NaN
2015,Tajikistan,NaN
2020,Croatia,174.01
2000,Cyprus,27.73
2010,Cyprus,34.44
2015,Cyprus,38.64
2016,Cyprus,39.3
2017,Cyprus,39.94
2018,Cyprus,40.62
2019,Cyprus,41.26
2020,Cyprus,41.93
2000,Czechia,145.14
2010,Czechia,156.19
2015,Czechia,158.7
2016,Czechia,159.4
2017,Czechia,160.1
2018,Czechia,161.49
2019,Czechia,162.36
2020,Czechia,163.23
2000,Denmark,100.47
2010,Denmark,106.86
2015,Denmark,112.15
2016,Denmark,112.38
2017,Denmark,112.58
2018,Denmark,112.76
2019,Denmark,112.93
2016,Tajikistan,NaN
2017,Tajikistan,NaN
2018,Tajikistan,NaN
2019,Tajikistan,NaN
2020,Tajikistan,NaN
2000,Türkiye,36.58
2010,Türkiye,41.57
2015,Türkiye,45.7
2016,Türkiye,48.11
2017,Türkiye,48.11
2018,Türkiye,48.11
2019,Türkiye,48.11
2020,Denmark,113.1
2000,Estonia,109.47
2010,Estonia,111.64
2015,Estonia,116.14
2016,Estonia,116.32
2017,Estonia,115.87
2018,Estonia,115.87
2019,Estonia,115.87
2020,Estonia,115.87
2000,Finland,49.14
2010,Finland,53.64
2015,Finland,59.77
2020,Türkiye,48.11
2000,Turkmenistan,4.09
2010,Turkmenistan,4.24
2015,Turkmenistan,4.24
2016,Turkmenistan,4.24
2017,Turkmenistan,4.24
2018,Turkmenistan,4.24
2019,Turkmenistan,4.24
2020,Turkmenistan,4.24
2000,Ukraine,114
2010,Ukraine,131
2015,Ukraine,135
2016,Ukraine,137
2017,Ukraine,138
2018,Ukraine,138
2019,Ukraine,139
2020,Ukraine,140
2000,North Macedonia,76.95
2010,North Macedonia,74.33
2015,North Macedonia,72.09
2016,North Macedonia,71.63
2017,North Macedonia,71.64
2018,North Macedonia,71.64
2019,North Macedonia,71.64
2016,Finland,59.77
2017,Finland,59.77
2018,Finland,59.77
2019,Finland,59.77
2020,Finland,59.77
2000,France,112.3
2010,France,124
2015,France,129.6
2016,France,130.9
2017,France,132.1
2018,France,133.2
2019,France,134.3
2020,France,135.5
2000,Georgia,116.5
