Year,GeoAreaName,Value
2000,Czechia,98.83
2010,Czechia,99.59
2015,Czechia,100
2016,Czechia,100
2017,Czechia,100
2018,Czechia,100
2019,Czechia,100
2020,Czechia,100
2000,Denmark,40.66
2010,Denmark,49.79
2015,Denmark,49.79
2016,Denmark,49.79
2017,Denmark,49.79
2018,Denmark,49.79
2019,Denmark,49.79
2020,Denmark,49.79
2000,Estonia,50.81
2010,Estonia,68.19
2015,Estonia,63.78
2016,Estonia,67.32
2017,Estonia,68.82
2018,Estonia,71.03
2019,Estonia,69.81
2020,Estonia,69.81
2000,Finland,100
2010,Finland,99.26
2015,Finland,100
2016,Finland,100
2017,Finland,100
2018,Finland,100
2019,Finland,100
2020,Finland,100
2000,France,38.49
2010,France,42.6
2015,France,45.36
2016,France,46.19
2017,France,46.31
2018,France,46.31
2019,France,46.31
2020,France,46.31
2000,Georgia,NaN
2010,Georgia,5.7
2015,Georgia,9.18
2016,Georgia,9.18
2017,Georgia,16.34
2018,Georgia,18.94
2019,Georgia,21.99
2020,Georgia,16.09
2000,Germany,65.93
2010,Germany,66.38
2015,Germany,66.38
2016,Germany,66.38
2017,Germany,66.38
2018,Germany,66.38
2019,Germany,66.38
2020,Germany,66.38
2000,Greece,NaN
2010,Greece,NaN
2015,Greece,NaN
2016,Greece,NaN
2017,Greece,NaN
2018,Greece,NaN
2019,Greece,NaN
2020,Greece,NaN
2000,Hungary,93.22
2010,Hungary,99.3
2015,Hungary,100
2016,Hungary,99.9
2017,Hungary,99.83
2018,Hungary,99.76
2019,Hungary,99.69
2020,Hungary,99.62
2000,Iceland,43.96
2010,Iceland,74.13
2015,Iceland,80.96
2016,Iceland,81.91
2017,Iceland,83.31
2018,Iceland,83.33
2019,Iceland,84.59
2020,Iceland,85.88
2000,Ireland,64.24
2010,Ireland,69.79
2015,Ireland,71.45
2016,Ireland,71.84
2017,Ireland,72.23
2018,Ireland,72.61
2019,Ireland,72.98
2020,Ireland,73.36
