Year,GeoAreaName,Sex,Value
2016,Azerbaijan,BOTHSEX,100
2018,Azerbaijan,BOTHSEX,100
2016,Austria,BOTHSEX,100
2016,Armenia,BOTHSEX,38.2
2018,Armenia,BOTHSEX,100
2016,Belgium,BOTHSEX,100
2016,Bulgaria,BOTHSEX,52.1
2016,Cyprus,BOTHSEX,100
2016,Czechia,BOTHSEX,99.6
2016,Denmark,BOTHSEX,100
2016,Estonia,BOTHSEX,100
2016,Finland,BOTHSEX,100
2016,France,BOTHSEX,100
2016,Georgia,BOTHSEX,100
2018,Georgia,BOTHSEX,100
2016,Germany,BOTHSEX,100
2016,Hungary,BOTHSEX,100
2016,Ireland,BOTHSEX,100
2016,Kazakhstan,BOTHSEX,28.9
2018,Kyrgyzstan,BOTHSEX,89.4
2016,Latvia,BOTHSEX,100
2016,Lithuania,BOTHSEX,54.1
2016,Netherlands,BOTHSEX,100
2016,Norway,BOTHSEX,100
2016,Poland,BOTHSEX,100
2016,Portugal,BOTHSEX,100
2016,Romania,BOTHSEX,100
2016,Slovakia,BOTHSEX,100
2016,Slovenia,BOTHSEX,100
2016,Spain,BOTHSEX,100
2016,Sweden,BOTHSEX,100
2016,Switzerland,BOTHSEX,100
2018,Tajikistan,BOTHSEX,28.1
2018,Ukraine,BOTHSEX,43
2017,Uzbekistan,BOTHSEX,68
2018,Uzbekistan,BOTHSEX,82.5
2018,Uzbekistan,BOTHSEX,82.5
