Year,GeoAreaName,Sex,Value
2005,Bulgaria,MALE,NaN
2005,Bulgaria,BOTHSEX,NaN
2005,Bulgaria,FEMALE,NaN
2008,Bulgaria,MALE,NaN
2008,Bulgaria,BOTHSEX,NaN
2008,Bulgaria,FEMALE,NaN
2009,Bulgaria,FEMALE,NaN
2009,Bulgaria,MALE,NaN
2009,Bulgaria,BOTHSEX,NaN
2010,Bulgaria,FEMALE,244.54
2010,Bulgaria,BOTHSEX,288.74
2010,Bulgaria,MALE,298.05
2011,Bulgaria,MALE,NaN
2011,Bulgaria,FEMALE,NaN
2011,Bulgaria,BOTHSEX,NaN
2012,Bulgaria,BOTHSEX,NaN
2012,Bulgaria,FEMALE,NaN
2012,Bulgaria,MALE,NaN
2013,Bulgaria,MALE,372.08
2013,Bulgaria,BOTHSEX,362.08
2013,Bulgaria,FEMALE,317.08
2016,Kyrgyzstan,FEMALE,NaN
2016,Kyrgyzstan,BOTHSEX,NaN
2016,Kyrgyzstan,MALE,NaN
2005,Latvia,FEMALE,NaN
2005,Latvia,BOTHSEX,NaN
2005,Latvia,MALE,NaN
2008,Latvia,FEMALE,NaN
2008,Latvia,MALE,NaN
2008,Latvia,BOTHSEX,NaN
2009,Latvia,MALE,NaN
2014,Bulgaria,BOTHSEX,NaN
2014,Bulgaria,MALE,NaN
2014,Bulgaria,FEMALE,NaN
2015,Bulgaria,MALE,NaN
2015,Bulgaria,BOTHSEX,NaN
2015,Bulgaria,FEMALE,NaN
2016,Bulgaria,BOTHSEX,445.97
2016,Bulgaria,FEMALE,409.63
2016,Bulgaria,MALE,455.24
2020,Bulgaria,FEMALE,417.24
2020,Bulgaria,BOTHSEX,447.38
2009,Latvia,BOTHSEX,NaN
2009,Latvia,FEMALE,NaN
2010,Latvia,BOTHSEX,250.34
2010,Latvia,MALE,273.54
2010,Latvia,FEMALE,190.95
2011,Latvia,MALE,NaN
2011,Latvia,FEMALE,NaN
2011,Latvia,BOTHSEX,NaN
2012,Latvia,FEMALE,NaN
2012,Latvia,MALE,NaN
2012,Latvia,BOTHSEX,NaN
2013,Latvia,BOTHSEX,292.07
2013,Latvia,FEMALE,227.58
2013,Latvia,MALE,314.61
2014,Latvia,BOTHSEX,NaN
2014,Latvia,MALE,NaN
2014,Latvia,FEMALE,NaN
2015,Latvia,FEMALE,NaN
2015,Latvia,BOTHSEX,NaN
2015,Latvia,MALE,NaN
2016,Latvia,FEMALE,300.27
2016,Latvia,MALE,353.26
2020,Bulgaria,MALE,456.34
2005,Belarus,BOTHSEX,NaN
2005,Belarus,FEMALE,NaN
2005,Belarus,MALE,NaN
2008,Belarus,FEMALE,NaN
2008,Belarus,BOTHSEX,NaN
2008,Belarus,MALE,NaN
2009,Belarus,BOTHSEX,NaN
2009,Belarus,FEMALE,NaN
2009,Belarus,MALE,NaN
2005,Albania,FEMALE,NaN
2005,Albania,BOTHSEX,NaN
2005,Albania,MALE,NaN
2008,Albania,BOTHSEX,NaN
2008,Albania,MALE,NaN
2008,Albania,FEMALE,NaN
2009,Albania,FEMALE,NaN
2009,Albania,BOTHSEX,NaN
2009,Albania,MALE,NaN
2011,Albania,MALE,NaN
2011,Albania,FEMALE,NaN
2011,Albania,BOTHSEX,NaN
2012,Albania,BOTHSEX,NaN
2012,Albania,MALE,NaN
2012,Albania,FEMALE,NaN
2013,Albania,MALE,NaN
2013,Albania,BOTHSEX,NaN
2013,Albania,FEMALE,NaN
2014,Albania,FEMALE,NaN
2014,Albania,BOTHSEX,NaN
2005,Sweden,BOTHSEX,NaN
2005,Sweden,FEMALE,NaN
2005,Sweden,MALE,NaN
2008,Sweden,FEMALE,NaN
2008,Sweden,BOTHSEX,NaN
2008,Sweden,MALE,NaN
2009,Sweden,BOTHSEX,NaN
2009,Sweden,MALE,NaN
2009,Sweden,FEMALE,NaN
2010,Sweden,MALE,463.71
2010,Sweden,BOTHSEX,456.36
2010,Sweden,FEMALE,366.54
2011,Sweden,MALE,NaN
2011,Sweden,FEMALE,NaN
2011,Sweden,BOTHSEX,NaN
2012,Sweden,FEMALE,NaN
2012,Sweden,BOTHSEX,NaN
2012,Sweden,MALE,NaN
2013,Sweden,MALE,548.38
2013,Sweden,BOTHSEX,535.73
2013,Sweden,FEMALE,388.11
2014,Sweden,BOTHSEX,NaN
2011,Belarus,BOTHSEX,NaN
2011,Belarus,FEMALE,NaN
2011,Belarus,MALE,NaN
2012,Belarus,FEMALE,NaN
2012,Belarus,BOTHSEX,NaN
2012,Belarus,MALE,NaN
2013,Belarus,MALE,NaN
2013,Belarus,FEMALE,NaN
2013,Belarus,BOTHSEX,NaN
2014,Belarus,BOTHSEX,NaN
2014,Sweden,MALE,NaN
2014,Sweden,FEMALE,NaN
2015,Sweden,FEMALE,NaN
2015,Sweden,MALE,NaN
