Year,GeoAreaName,Value
2021,Lithuania,1
2021,Luxembourg,1
2018,Republic of Moldova,1
2021,Republic of Moldova,1
2018,Montenegro,0
2021,Netherlands,1
2021,Portugal,2
2018,Albania,1
2021,Albania,2
2018,Azerbaijan,0
2021,Austria,2
2018,Armenia,1
2021,Belgium,2
2018,Bosnia and Herzegovina,1
2021,Bosnia and Herzegovina,1
2018,Belarus,1
2021,Czechia,1
2021,Finland,1
2018,Georgia,1
2021,Georgia,1
2021,Germany,1
2021,Serbia,2
2021,Spain,1
2021,Switzerland,1
2021,Ukraine,2
2021,North Macedonia,1
2021,Uzbekistan,1
2021,Greece,1
2021,Iceland,2
2021,Ireland,1
2021,Italy,1
2021,Italy,1
