Year,GeoAreaName,Value
2008,Albania,N
2009,Albania,N
2010,Albania,N
2011,Albania,99
2012,Albania,99
2013,Albania,99
2014,Albania,99
2015,Albania,99
2016,Albania,98
2017,Albania,99
2018,Albania,98
2019,Albania,96
2020,Albania,92
2021,Albania,89
2008,Azerbaijan,N
2009,Azerbaijan,N
2010,Azerbaijan,N
2011,Azerbaijan,N
2012,Azerbaijan,N
2013,Azerbaijan,N
2014,Azerbaijan,64
2015,Azerbaijan,94
2016,Azerbaijan,97
2017,Azerbaijan,96
2018,Azerbaijan,95
2019,Azerbaijan,95
2020,Azerbaijan,79
2021,Azerbaijan,90
2008,Austria,N
2009,Austria,N
2010,Austria,N
2011,Austria,N
2012,Austria,N
2013,Austria,N
2014,Austria,N
2015,Austria,N
2016,Austria,N
2017,Austria,N
2018,Austria,N
2019,Austria,N
2020,Austria,N
2021,Austria,N
2008,Armenia,N
2009,Armenia,N
2010,Armenia,N
2011,Armenia,N
2012,Armenia,N
2013,Armenia,N
2014,Armenia,N
2015,Armenia,44
2008,Serbia,N
2009,Serbia,N
2010,Serbia,N
2011,Serbia,N
2012,Serbia,N
2013,Serbia,N
2014,Serbia,N
2015,Serbia,N
2016,Serbia,N
2016,Armenia,94
2017,Armenia,94
2018,Armenia,92
2019,Armenia,92
2020,Armenia,92
2021,Armenia,93
2008,Belgium,N
2009,Belgium,N
2010,Belgium,N
2011,Belgium,N
2012,Belgium,93
2013,Belgium,93
2014,Belgium,93
2015,Belgium,94
2016,Belgium,94
2017,Belgium,94
2018,Belgium,94
2019,Belgium,94
2020,Belgium,94
2021,Belgium,94
2008,Bosnia and Herzegovina,N
2009,Bosnia and Herzegovina,N
2010,Bosnia and Herzegovina,N
2011,Bosnia and Herzegovina,N
2012,Bosnia and Herzegovina,N
2013,Bosnia and Herzegovina,N
2014,Bosnia and Herzegovina,N
2015,Bosnia and Herzegovina,N
2016,Bosnia and Herzegovina,N
2017,Bosnia and Herzegovina,N
2017,Serbia,N
2018,Serbia,67
2019,Serbia,92
2020,Serbia,87
2021,Serbia,87
2008,Slovakia,N
2009,Slovakia,99
2010,Slovakia,99
2011,Slovakia,99
2012,Slovakia,99
2013,Slovakia,98
2018,Bosnia and Herzegovina,N
2019,Bosnia and Herzegovina,N
2020,Bosnia and Herzegovina,N
2021,Bosnia and Herzegovina,N
2008,Bulgaria,N
2009,Bulgaria,N
2010,Bulgaria,69
2011,Bulgaria,94
2012,Bulgaria,94
2014,Slovakia,96
2015,Slovakia,96
2016,Slovakia,96
2017,Slovakia,96
2018,Slovakia,96
2019,Slovakia,96
2020,Slovakia,96
2021,Slovakia,97
2008,Slovenia,N
2009,Slovenia,N
2010,Slovenia,N
2013,Bulgaria,94
2014,Bulgaria,92
2015,Bulgaria,90
2016,Bulgaria,90
2017,Bulgaria,91
2018,Bulgaria,88
2019,Bulgaria,88
2020,Bulgaria,85
2021,Bulgaria,86
2008,Belarus,N
2009,Belarus,N
2011,Slovenia,N
2012,Slovenia,N
2013,Slovenia,N
2014,Slovenia,N
2015,Slovenia,49
2016,Slovenia,49
2017,Slovenia,55
2018,Slovenia,60
2019,Slovenia,65
2020,Slovenia,70
2010,Belarus,N
2011,Belarus,N
2012,Belarus,N
2013,Belarus,N
2014,Belarus,N
2015,Belarus,N
2016,Belarus,N
2017,Belarus,N
2018,Belarus,N
2021,Slovenia,58
2008,Spain,N
2009,Spain,N
2010,Spain,N
2011,Spain,N
2012,Spain,N
2013,Spain,N
2014,Spain,N
2015,Spain,N
2019,Belarus,N
2020,Belarus,N
2021,Belarus,N
2008,Croatia,N
2009,Croatia,N
2010,Croatia,N
2011,Croatia,N
2012,Croatia,N
2013,Croatia,N
2014,Croatia,N
2015,Croatia,N
2016,Croatia,N
2017,Croatia,N
2018,Croatia,N
2019,Croatia,N
2020,Croatia,N
2021,Croatia,75
2008,Cyprus,N
2009,Cyprus,N
2010,Cyprus,N
2011,Cyprus,N
2012,Cyprus,N
2013,Cyprus,N
2014,Cyprus,N
2015,Cyprus,81
2016,Cyprus,81
2017,Cyprus,81
2018,Cyprus,81
2019,Cyprus,81
2020,Cyprus,81
2021,Cyprus,81
2008,Czechia,N
2009,Czechia,N
2010,Czechia,N
2011,Czechia,N
2012,Czechia,N
2013,Czechia,N
2014,Czechia,N
2015,Czechia,N
2016,Czechia,N
2017,Czechia,N
2018,Czechia,N
2019,Czechia,N
2020,Czechia,N
2021,Czechia,N
2008,Denmark,N
2009,Denmark,86
2016,Spain,N
2017,Spain,88
2018,Spain,95
2019,Spain,94
2020,Spain,94
2021,Spain,92
2008,Sweden,60
2009,Sweden,98
2010,Sweden,98
2011,Sweden,98
2012,Sweden,97
2010,Denmark,88
2011,Denmark,90
2012,Denmark,93
2013,Denmark,90
2014,Denmark,93
2015,Denmark,91
2016,Denmark,94
2017,Denmark,97
2018,Denmark,96
2019,Denmark,97
2020,Denmark,96
2021,Denmark,96
2013,Sweden,97
2014,Sweden,96
2015,Sweden,97
2016,Sweden,97
2017,Sweden,97
2018,Sweden,97
2019,Sweden,97
2020,Sweden,97
2021,Sweden,97
2008,Switzerland,13
2009,Switzerland,25
2010,Switzerland,37
2008,Estonia,N
2009,Estonia,N
2010,Estonia,N
2011,Estonia,N
2012,Estonia,N
2013,Estonia,N
2014,Estonia,N
2015,Estonia,N
2016,Estonia,N
2011,Switzerland,50
2012,Switzerland,62
2013,Switzerland,75
2014,Switzerland,80
2015,Switzerland,80
2016,Switzerland,80
2017,Switzerland,84
2018,Switzerland,84
2019,Switzerland,84
2020,Switzerland,86
2021,Switzerland,88
2008,Tajikistan,N
2017,Estonia,N
2018,Estonia,N
2019,Estonia,N
2020,Estonia,N
2021,Estonia,N
2008,Finland,N
2009,Finland,N
