Year,GeoAreaName,Value
2017,Albania,40.71
2018,Albania,37.77
2019,Albania,38.58
2020,Albania,34.9
2021,Albania,37.39
2017,Belgium,14.29
2018,Belgium,34.48
2019,Belgium,46.67
2020,Belgium,22.58
2021,Belgium,28.13
2017,Bulgaria,43.75
2018,Bulgaria,17.37
2019,Bulgaria,30.64
2020,Bulgaria,16.85
2021,Bulgaria,34.07
2017,Croatia,42.63
2018,Croatia,36.54
2019,Croatia,38.96
2020,Croatia,37.77
2021,Croatia,41.3
2017,Cyprus,22.42
2018,Cyprus,26.01
2019,Cyprus,31.28
2020,Cyprus,22.83
2021,Cyprus,23.94
2017,Denmark,9.68
2018,Denmark,25.31
2019,Denmark,25.6
2020,Denmark,16.76
2021,Denmark,20.9
2017,Estonia,5.22
2018,Estonia,5
2019,Estonia,13.79
2020,Estonia,2.01
2021,Estonia,17.11
2017,Finland,5.71
2018,Finland,9.03
2019,Finland,9.15
2020,Finland,2.9
2021,Finland,18.52
2017,France,26.3
2018,France,31.47
2019,France,33.79
2020,France,26.75
2021,France,28.38
2017,Georgia,60.72
2018,Georgia,49.46
2019,Georgia,51.21
2020,Georgia,48.04
2021,Georgia,51.86
2017,Germany,9.91
2018,Germany,24.26
2019,Germany,18.11
2020,Germany,13.09
2021,Germany,14.6
2017,Greece,18.33
2018,Greece,21.75
2019,Greece,27.38
2020,Greece,20.76
2021,Greece,21.98
2017,Iceland,75
2018,Iceland,63.16
2019,Iceland,61.54
2020,Iceland,52.5
2021,Iceland,58.54
2017,Ireland,8.43
2018,Ireland,11.29
2019,Ireland,21
2020,Ireland,15.89
2021,Ireland,25.15
2017,Italy,34.09
2018,Italy,38.31
2019,Italy,37.25
2020,Italy,29.92
2021,Italy,31.95
2017,Latvia,0.51
2018,Latvia,11.22
2019,Latvia,0.94
2020,Latvia,2.74
2021,Latvia,11.16
2017,Lithuania,1.41
2018,Lithuania,18.67
2019,Lithuania,6.49
2020,Lithuania,8.75
2021,Lithuania,13.58
2017,Malta,30.71
2018,Malta,38.78
2019,Malta,29.61
2020,Malta,29.49
2021,Malta,33.75
2017,Montenegro,41.68
2018,Montenegro,38.35
2019,Montenegro,39.28
2020,Montenegro,36.9
2021,Montenegro,37.1
2017,Netherlands,12.53
2018,Netherlands,30.72
2019,Netherlands,29.29
2020,Netherlands,23.01
2021,Netherlands,21.71
2017,Norway,34.76
2018,Norway,36.99
2019,Norway,42.73
2020,Norway,27.04
2021,Norway,34.73
2017,Poland,7.46
2018,Poland,23.22
2019,Poland,13.78
2020,Poland,15.49
2021,Poland,14.95
2017,Portugal,58.52
2018,Portugal,49.29
2019,Portugal,43.66
2020,Portugal,45.51
2021,Portugal,50.53
2017,Romania,49.2
2018,Romania,24.42
2019,Romania,32.46
2020,Romania,29.01
2021,Romania,37.45
2017,Spain,39.52
2018,Spain,44.16
2019,Spain,38
2020,Spain,38.42
2021,Spain,35.03
2017,Sweden,12.34
2018,Sweden,25.79
2019,Sweden,22
2020,Sweden,13.29
2021,Sweden,21.07
2017,Türkiye,29.82
2018,Türkiye,24.62
2019,Türkiye,31.72
2020,Türkiye,24.21
2021,Türkiye,28.1
2017,Ukraine,41.36
2018,Ukraine,25.49
2019,Ukraine,33.24
2020,Ukraine,29.11
2021,Ukraine,34.63
2021,Ukraine,34.63
