Year,GeoAreaName,Sex,Value
2017,Albania,FEMALE,47.7
2017,Albania,BOTHSEX,52.9
2017,Albania,MALE,59.3
2015,Azerbaijan,_X,NaN
2015,Austria,_X,NaN
2015,Armenia,BOTHSEX,58.4
2015,Armenia,FEMALE,51.2
2015,Armenia,MALE,67.6
2015,Belgium,_X,NaN
2015,Bosnia and Herzegovina,_X,NaN
2015,Bulgaria,_X,NaN
2015,Belarus,_X,NaN
2015,Croatia,_X,NaN
2015,Cyprus,_X,NaN
2015,Czechia,_X,NaN
2015,Denmark,_X,NaN
2015,Estonia,_X,NaN
2015,Finland,_X,NaN
2015,France,_X,NaN
2015,Georgia,_X,NaN
2015,Germany,_X,NaN
2015,Greece,_X,NaN
2015,Hungary,_X,NaN
2015,Iceland,_X,NaN
2015,Ireland,_X,NaN
2015,Italy,_X,NaN
2015,Kazakhstan,_X,NaN
2012,Kyrgyzstan,BOTHSEX,71.4
2012,Kyrgyzstan,MALE,80.6
2012,Kyrgyzstan,FEMALE,60.9
2015,Latvia,_X,NaN
2015,Liechtenstein,_X,NaN
2015,Lithuania,_X,NaN
2015,Luxembourg,_X,NaN
2015,Malta,_X,NaN
2015,Republic of Moldova,_X,NaN
2015,Montenegro,_X,NaN
2015,Netherlands,_X,NaN
2015,Norway,_X,NaN
2015,Poland,_X,NaN
2015,Portugal,_X,NaN
2015,Romania,_X,NaN
2015,Serbia,_X,NaN
2015,Slovakia,_X,NaN
2015,Slovenia,_X,NaN
2015,Spain,_X,NaN
2015,Sweden,_X,NaN
2015,Switzerland,_X,NaN
2015,Tajikistan,_X,NaN
2015,Türkiye,_X,NaN
2015,Turkmenistan,_X,NaN
2015,Ukraine,_X,NaN
2015,North Macedonia,_X,NaN
2015,Uzbekistan,_X,NaN
2015,Uzbekistan,_X,NaN
