Year,GeoAreaName,Value
2001,North Macedonia,91
2002,North Macedonia,96
2003,North Macedonia,96
2004,North Macedonia,94
2005,North Macedonia,97
2006,North Macedonia,93
2007,North Macedonia,95
2008,North Macedonia,95
2009,North Macedonia,96
2010,North Macedonia,95
2011,North Macedonia,96
2000,Finland,99
2001,Finland,98
2002,Finland,98
2003,Finland,98
2004,Finland,98
2005,Finland,97
2006,Finland,97
2007,Finland,99
2008,Finland,99
2009,Finland,99
2010,Finland,99
2011,Finland,99
2012,Finland,99
2013,Finland,98
2014,Finland,98
2015,Finland,97
2016,Finland,92
2017,Finland,89
2018,Finland,91
2019,Finland,91
2020,Finland,90
2021,Finland,89
2000,France,97
2001,France,97
2002,France,97
2003,France,97
2004,France,98
2005,France,98
2006,France,99
2007,France,99
2008,France,99
2009,France,98
2010,France,99
2011,France,99
2012,France,99
2013,France,99
2000,Albania,97
2001,Albania,97
2002,Albania,98
2003,Albania,97
2004,Albania,97
2005,Albania,98
2006,Albania,97
2007,Albania,98
2008,Albania,99
2009,Albania,98
2010,Albania,99
2011,Albania,99
2014,France,98
2015,France,97
2016,France,96
2017,France,96
2018,France,96
2019,France,96
2020,France,96
2021,France,96
2000,Georgia,80
2001,Georgia,87
2002,Georgia,84
2003,Georgia,75
2012,North Macedonia,95
2013,North Macedonia,98
2014,North Macedonia,95
2015,North Macedonia,91
2016,North Macedonia,95
2017,North Macedonia,91
2018,North Macedonia,92
2019,North Macedonia,92
2020,North Macedonia,84
2021,North Macedonia,81
2000,Uzbekistan,99
2004,Georgia,78
2005,Georgia,82
2006,Georgia,88
2007,Georgia,98
2008,Georgia,92
2009,Georgia,88
2010,Georgia,92
2011,Georgia,94
2012,Georgia,92
2013,Georgia,93
2014,Georgia,91
2015,Georgia,94
2016,Georgia,92
2017,Georgia,91
2018,Georgia,93
2019,Georgia,94
2020,Georgia,88
2021,Georgia,85
2000,Germany,90
2001,Germany,93
2002,Germany,93
2003,Germany,97
2004,Germany,96
2005,Germany,96
2012,Albania,99
2013,Albania,99
2014,Albania,98
2015,Albania,99
2016,Albania,98
2017,Albania,99
2018,Albania,99
2019,Albania,99
2020,Albania,98
2021,Albania,98
2000,Azerbaijan,76
2001,Azerbaijan,77
2006,Germany,96
2007,Germany,96
2008,Germany,96
2009,Germany,96
2010,Germany,96
2011,Germany,95
2012,Germany,95
2013,Germany,93
2014,Germany,93
2015,Germany,93
2016,Germany,91
2017,Germany,91
2001,Uzbekistan,99
2002,Uzbekistan,99
2003,Uzbekistan,98
2004,Uzbekistan,99
2005,Uzbekistan,99
2006,Uzbekistan,96
2007,Uzbekistan,96
2008,Uzbekistan,98
2009,Uzbekistan,98
2010,Uzbekistan,99
2011,Uzbekistan,99
2002,Azerbaijan,76
2003,Azerbaijan,77
2004,Azerbaijan,77
2005,Azerbaijan,75
2006,Azerbaijan,78
2007,Azerbaijan,79
2008,Azerbaijan,81
2009,Azerbaijan,81
2010,Azerbaijan,81
2011,Azerbaijan,87
2012,Azerbaijan,89
2018,Germany,91
2019,Germany,91
2020,Germany,91
2021,Germany,91
2000,Greece,89
2001,Greece,91
2002,Greece,92
2003,Greece,94
2004,Greece,95
2005,Greece,96
2006,Greece,98
2007,Greece,99
2013,Azerbaijan,93
2014,Azerbaijan,94
2015,Azerbaijan,96
2016,Azerbaijan,97
2017,Azerbaijan,95
2018,Azerbaijan,95
2019,Azerbaijan,94
2020,Azerbaijan,79
2021,Azerbaijan,89
2000,Austria,81
2001,Austria,84
2008,Greece,99
2009,Greece,99
2010,Greece,99
2011,Greece,99
2012,Greece,99
2013,Greece,99
2014,Greece,99
2015,Greece,99
2016,Greece,99
2017,Greece,99
2018,Greece,99
2019,Greece,99
2002,Austria,83
2003,Austria,84
2004,Austria,83
2005,Austria,86
2006,Austria,83
2007,Austria,85
2008,Austria,83
2009,Austria,83
2010,Austria,86
2011,Austria,89
2012,Austria,92
2013,Austria,95
2020,Greece,99
2021,Greece,99
2000,Hungary,99
2001,Hungary,99
2002,Hungary,99
2003,Hungary,99
2004,Hungary,99
2005,Hungary,99
2006,Hungary,99
2007,Hungary,99
2008,Hungary,99
2009,Hungary,99
2014,Austria,98
2015,Austria,93
2016,Austria,87
2017,Austria,90
2018,Austria,85
2019,Austria,85
2020,Austria,85
2021,Austria,85
2000,Armenia,93
2001,Armenia,94
2002,Armenia,94
2003,Armenia,94
2010,Hungary,99
2011,Hungary,99
2012,Hungary,99
2013,Hungary,99
2014,Hungary,99
2015,Hungary,99
2016,Hungary,99
2017,Hungary,99
2018,Hungary,99
2019,Hungary,99
2020,Hungary,99
2021,Hungary,99
2004,Armenia,91
2005,Armenia,90
2006,Armenia,87
2007,Armenia,88
2008,Armenia,89
2009,Armenia,93
2010,Armenia,94
2011,Armenia,95
2012,Armenia,95
2013,Armenia,95
2014,Armenia,93
2015,Armenia,94
2000,Iceland,98
2001,Iceland,92
2002,Iceland,95
2003,Iceland,97
2004,Iceland,99
2005,Iceland,95
2006,Iceland,97
2007,Iceland,97
2008,Iceland,98
2009,Iceland,96
2010,Iceland,96
2011,Iceland,95
2016,Armenia,94
2017,Armenia,94
2018,Armenia,92
2019,Armenia,92
2020,Armenia,91
2021,Armenia,93
2000,Belgium,95
2001,Belgium,95
2002,Belgium,95
2003,Belgium,95
2004,Belgium,95
2005,Belgium,97
2006,Belgium,98
2007,Belgium,98
2008,Belgium,99
2009,Belgium,98
2010,Belgium,98
2011,Belgium,98
2012,Belgium,99
2013,Belgium,99
2014,Belgium,99
2015,Belgium,99
2016,Belgium,98
2017,Belgium,98
2012,Iceland,89
2013,Iceland,91
2014,Iceland,90
2015,Iceland,92
2016,Iceland,91
2017,Iceland,89
2018,Iceland,91
2019,Iceland,92
2020,Iceland,93
2021,Iceland,92
2000,Ireland,86
2001,Ireland,84
2002,Ireland,83
2003,Ireland,86
2004,Ireland,89
