Year,GeoAreaName,Value
1994,Belarus,-1.82656
1995,Belarus,-2.65265
1996,Belarus,-1.8356
1997,Belarus,-1.06932
1998,Belarus,-0.94438
1999,Belarus,-1.90499
2000,Belarus,0.06908
2001,Belarus,-0.82693
2002,Belarus,1.13152
2003,Belarus,-1.05605
2004,Belarus,-0.13539
2005,Belarus,0.22482
2006,Belarus,1.46858
2007,Belarus,0.43151
2008,Belarus,2.37262
2009,Belarus,0.21277
2010,Belarus,-1.44792
2011,Belarus,1.66977
2012,Belarus,0.08557
2013,Belarus,-0.82926
2014,Belarus,0.42289
2015,Belarus,2.25366
2016,Belarus,1.53978
2017,Belarus,2.30887
2018,Belarus,4.13509
2019,Belarus,2.4406
2020,Belarus,-1.30716
2001,Croatia,-4.95579
2002,Croatia,-5.58985
2003,Croatia,-6.55629
2004,Croatia,-7.07392
2005,Croatia,-5.63347
2006,Croatia,-5.26155
1995,Albania,-9.02647
1996,Albania,-10.55158
1997,Albania,-12.66523
1998,Albania,-10.16107
2002,Albania,-6.81204
2003,Albania,-2.90444
2004,Albania,-3.09972
2011,Albania,-3.90093
2012,Albania,-3.90691
2013,Albania,-5.3258
2014,Albania,-3.14403
2007,Croatia,-4.51153
2008,Croatia,-5.11716
2009,Croatia,-8.08596
2010,Croatia,-8.93795
2011,Croatia,-10.21914
2012,Croatia,-7.96707
2013,Croatia,-7.98138
2014,Croatia,-7.9868
2015,Croatia,-6.10437
2016,Croatia,-3.38444
2017,Croatia,-1.62818
2018,Croatia,-1.99734
2019,Croatia,-1.55915
2020,Croatia,-8.90504
1975,Cyprus,-6.88327
1976,Cyprus,-6.47499
1977,Cyprus,-2.29497
1978,Cyprus,-5.67226
1979,Cyprus,-5.76056
1980,Cyprus,-6.17651
1981,Cyprus,-6.69064
1982,Cyprus,-5.44346
1994,Poland,-1.94025
1995,Poland,-4.31809
1996,Poland,-5.05375
1997,Poland,-5.01529
1998,Poland,-4.76245
1999,Poland,-3.17436
2000,Poland,-5.25343
2001,Poland,-6.33282
2002,Poland,-6.14382
2003,Poland,-7.3007
2004,Poland,-6.73225
2015,Albania,-3.02836
2016,Albania,-2.53086
2017,Albania,-1.46665
2018,Albania,-1.2697
2019,Albania,-1.43589
2020,Albania,-6.08566
1994,Azerbaijan,-11.16664
1995,Azerbaijan,-3.1314
1996,Azerbaijan,-2.36305
1997,Azerbaijan,-3.9676
1998,Azerbaijan,-4.94167
2005,Poland,-5.3603
2006,Poland,-4.77114
2007,Poland,-3.31307
2008,Poland,-4.79336
2009,Poland,-7.55504
2010,Poland,-7.56375
2011,Poland,-5.48331
2012,Poland,-4.82843
2013,Poland,-5.43854
2014,Poland,-4.83036
2015,Poland,-3.92754
1999,Azerbaijan,-4.66621
2008,Azerbaijan,19.56639
2009,Azerbaijan,7.57047
2010,Azerbaijan,15.44637
2011,Azerbaijan,12.85627
2012,Azerbaijan,5.97274
2013,Azerbaijan,4.87745
2014,Azerbaijan,4.62279
2015,Azerbaijan,-2.72361
2016,Azerbaijan,2.47594
2017,Azerbaijan,1.86549
2016,Poland,-4.05686
2017,Poland,-2.92754
2018,Poland,-1.26061
2019,Poland,-1.90108
2020,Poland,-8.64698
1975,Portugal,-5.54036
1976,Portugal,-7.38552
1978,Portugal,-6.37487
1979,Portugal,-6.11983
1980,Portugal,-5.8173
1981,Portugal,-7.00155
1983,Cyprus,-8.77276
1984,Cyprus,-4.65007
1985,Cyprus,-4.07772
1986,Cyprus,-2.57855
1987,Cyprus,-4.92978
1988,Cyprus,-4.17907
1989,Cyprus,-2.59737
1990,Cyprus,-8.41565
1991,Cyprus,-10.4955
1992,Cyprus,-7.28175
1993,Cyprus,-3.24273
2018,Azerbaijan,9.50777
2019,Azerbaijan,6.10462
1972,Austria,0.41182
1973,Austria,-0.83059
1974,Austria,-0.49562
1975,Austria,-3.24071
1976,Austria,-3.6319
1977,Austria,-2.99206
1978,Austria,-3.00197
1979,Austria,-2.61027
1980,Austria,-2.28045
1982,Portugal,-6.03032
1983,Portugal,-5.38144
1984,Portugal,-5.04915
1985,Portugal,-9.50597
1986,Portugal,-7.29864
1987,Portugal,-5.63042
1988,Portugal,-4.39501
1989,Portugal,-2.92525
1990,Portugal,-4.09565
1995,Portugal,-6.5706
1996,Portugal,-5.78461
1981,Austria,-2.25139
1982,Austria,-3.74139
1983,Austria,-4.58283
1984,Austria,-3.49332
1985,Austria,-3.71549
1986,Austria,-4.69117
1987,Austria,-4.97816
1988,Austria,-4.31012
1989,Austria,-3.61828
1990,Austria,-3.29316
1991,Austria,-3.37678
1997,Portugal,-4.62629
1998,Portugal,-6.07207
1999,Portugal,-4.58081
2000,Portugal,-4.18421
2001,Portugal,-5.75593
2002,Portugal,-4.25382
2003,Portugal,-6.59372
2004,Portugal,-7.27358
2005,Portugal,-7.2414
2006,Portugal,-5.54457
2007,Portugal,-4.11331
2008,Portugal,-4.67078
2009,Portugal,-10.71995
2010,Portugal,-12.1342
2011,Portugal,-9.22279
2012,Portugal,-8.44111
