Year,GeoAreaName,Value
1995,Azerbaijan,1.23747
1996,Azerbaijan,1.14595
1997,Azerbaijan,6.59957
1998,Azerbaijan,2.03187
1999,Azerbaijan,4.66936
2000,Azerbaijan,5.54873
2001,Azerbaijan,5.00853
2002,Azerbaijan,4.5559
2003,Azerbaijan,5.36261
2004,Azerbaijan,3.26988
2005,Azerbaijan,1.57776
2006,Azerbaijan,1.03068
2007,Azerbaijan,0.80481
2008,Azerbaijan,0.77748
2009,Azerbaijan,1.23284
2010,Azerbaijan,1.08584
2011,Azerbaijan,0.93286
2012,Azerbaijan,1.02958
2013,Azerbaijan,2.30104
2014,Azerbaijan,2.03447
2015,Azerbaijan,3.72499
2016,Azerbaijan,5.37498
2017,Azerbaijan,7.51651
2018,Azerbaijan,7.69338
2019,Azerbaijan,6.45981
2020,Azerbaijan,7.86998
2021,Azerbaijan,6.01725
1993,Armenia,1.12467
1994,Armenia,1.93877
1995,Armenia,3.15209
1996,Armenia,9.52167
1997,Armenia,4.91966
1998,Armenia,12.89095
1999,Armenia,12.65987
2000,Armenia,8.23274
2001,Armenia,8.18853
2002,Armenia,7.93635
2003,Armenia,8.79874
2004,Armenia,6.55219
2005,Armenia,3.30808
2006,Armenia,2.7554
2007,Armenia,1.90597
2008,Armenia,1.78614
2009,Armenia,2.93826
2010,Armenia,2.74213
2011,Armenia,2.67109
2012,Armenia,5.93968
2013,Armenia,19.49671
2014,Armenia,5.86451
2015,Armenia,9.62322
2016,Armenia,5.30656
2017,Armenia,5.24485
2018,Armenia,6.37908
2019,Armenia,12.39399
2020,Armenia,13.1228
2021,Armenia,8.56638
1999,Bosnia and Herzegovina,8.04185
2000,Bosnia and Herzegovina,12.67419
2001,Bosnia and Herzegovina,11.979
2002,Bosnia and Herzegovina,5.93503
2003,Bosnia and Herzegovina,5.22393
2004,Bosnia and Herzegovina,4.11623
2005,Bosnia and Herzegovina,3.58475
2006,Bosnia and Herzegovina,3.34136
2007,Bosnia and Herzegovina,3.1481
2008,Bosnia and Herzegovina,2.70532
2009,Bosnia and Herzegovina,3.28689
2010,Bosnia and Herzegovina,3.629
2011,Bosnia and Herzegovina,3.68589
2012,Bosnia and Herzegovina,4.47448
2013,Bosnia and Herzegovina,7.01257
2014,Bosnia and Herzegovina,7.73227
2015,Bosnia and Herzegovina,7.28281
2016,Bosnia and Herzegovina,6.47096
2017,Bosnia and Herzegovina,7.41961
2018,Bosnia and Herzegovina,6.81381
2019,Bosnia and Herzegovina,6.02908
2007,Serbia,5.07813
2008,Serbia,3.58276
2009,Serbia,4.31506
2010,Serbia,5.27677
2011,Serbia,5.11114
2012,Serbia,8.65714
2013,Serbia,13.64758
2014,Serbia,11.52146
2015,Serbia,8.70631
2016,Serbia,8.20215
2017,Serbia,12.31862
2018,Serbia,11.89594
2019,Serbia,12.18434
1991,Albania,4.29887
1992,Albania,2.17526
1993,Albania,3.1762
1994,Albania,6.63578
1995,Albania,1.97427
1996,Albania,4.36355
1997,Albania,13.74925
1998,Albania,8.3603
1999,Albania,4.32976
2000,Albania,4.08926
2001,Albania,4.10415
2002,Albania,6.47286
2003,Albania,5.01285
2020,Serbia,10.32294
2021,Serbia,6.16397
2002,Tajikistan,9.14847
2003,Tajikistan,5.61848
2004,Tajikistan,5.82503
2005,Tajikistan,7.25105
2006,Tajikistan,5.15329
2007,Tajikistan,3.28462
2008,Tajikistan,5.17453
2009,Tajikistan,4.47434
2010,Tajikistan,2.68488
2011,Tajikistan,2.14719
2012,Tajikistan,2.96047
2004,Albania,4.7438
2005,Albania,4.44192
2006,Albania,4.37998
2007,Albania,3.65451
2008,Albania,3.14336
2009,Albania,4.82723
2010,Albania,6.83538
2011,Albania,7.55636
2012,Albania,7.96709
2013,Albania,5.06274
2014,Albania,6.32797
2015,Albania,16.95629
2016,Albania,7.23737
2020,Bosnia and Herzegovina,6.27681
2021,Bosnia and Herzegovina,4.73101
1981,Bulgaria,0.71518
1982,Bulgaria,1.71241
1983,Bulgaria,2.98919
1984,Bulgaria,4.11888
1985,Bulgaria,10.20163
1986,Bulgaria,15.56996
1987,Bulgaria,17.08873
1988,Bulgaria,21.90617
1989,Bulgaria,26.28765
1990,Bulgaria,18.62062
1991,Bulgaria,5.40317
1992,Bulgaria,8.16673
1993,Bulgaria,6.19162
1994,Bulgaria,12.72714
1995,Bulgaria,16.1191
1996,Bulgaria,18.45403
1997,Bulgaria,18.33864
1998,Bulgaria,16.91006
1999,Bulgaria,13.94315
