Year,GeoAreaName,Value
2000,Azerbaijan,93.5
2001,Azerbaijan,94
2002,Azerbaijan,95
2003,Azerbaijan,95
2004,Azerbaijan,97
2005,Azerbaijan,99
2006,Azerbaijan,95
2007,Azerbaijan,99
2008,Azerbaijan,99
2009,Azerbaijan,99.6
2010,Azerbaijan,100
2000,Spain,99
2001,Spain,99
2002,Spain,99
2003,Spain,99
2004,Spain,99
2005,Spain,99
2006,Spain,99
2007,Spain,99
2008,Spain,99
2009,Spain,99.8
2010,Spain,99.8
2011,Azerbaijan,100
2012,Azerbaijan,100
2013,Azerbaijan,100
2014,Azerbaijan,100
2015,Azerbaijan,100
2016,Azerbaijan,100
2017,Azerbaijan,100
2018,Azerbaijan,100
2019,Azerbaijan,100
2020,Azerbaijan,100
2021,Azerbaijan,100
2000,Austria,98
2011,Spain,99.8
2012,Spain,99.8
2013,Spain,99.8
2014,Spain,99.8
2015,Spain,99.8
2016,Spain,99.8
2017,Spain,99.8
2018,Spain,99.8
2019,Spain,99.8
2020,Spain,99.8
2021,Spain,99.8
2001,Sweden,99
2002,Sweden,99
2001,Austria,98
2002,Austria,98
2003,Austria,98
2004,Austria,98.5
2005,Austria,98.5
2006,Austria,98.5
2007,Austria,98.5
2008,Austria,99
2009,Austria,99
2010,Austria,99
2011,Austria,99
2012,Austria,99
2003,Sweden,99
2004,Sweden,99
2005,Sweden,99
2006,Sweden,98
2007,Sweden,99
2008,Sweden,99
2009,Sweden,99
2010,Sweden,99.99
2011,Sweden,99.99
2012,Sweden,99.99
2014,Sweden,99.99
2015,Sweden,99.99
2013,Austria,99
2014,Austria,99
2015,Austria,99
2016,Austria,99
2017,Austria,99
2018,Austria,99
2019,Austria,99
2020,Austria,99
2021,Austria,99
2001,Armenia,38
2003,Armenia,83.4
2004,Armenia,84
2005,Armenia,85.17
2016,Sweden,100
2017,Sweden,100
2018,Sweden,100
2019,Sweden,100
2020,Sweden,100
2021,Sweden,100
2000,Switzerland,98
2001,Switzerland,99
2002,Switzerland,99
2003,Switzerland,100
2004,Switzerland,100
2005,Switzerland,100
2006,Switzerland,100
2007,Switzerland,100
2008,Switzerland,100
2009,Switzerland,100
2010,Switzerland,100
2011,Switzerland,100
2012,Switzerland,100
2013,Switzerland,100
2014,Switzerland,100
2015,Switzerland,100
2016,Switzerland,100
2017,Switzerland,100
2018,Switzerland,100
2019,Switzerland,100
2020,Switzerland,100
2021,Switzerland,100
2001,Tajikistan,0
2015,Tajikistan,60
2016,Tajikistan,90
2017,Tajikistan,90
2019,Tajikistan,90
