Year,GeoAreaName,Value
2000,Albania,0.96682
2001,Albania,0.34629
2002,Albania,0.27775
2003,Albania,0.87692
2004,Albania,0.27979
2005,Albania,0.38381
2006,Albania,0.28117
2007,Albania,0.23631
2008,Albania,0.28853
2009,Albania,0.22021
2010,Albania,0.21264
2011,Albania,0.17824
2012,Albania,0.19596
2013,Albania,0.23732
2014,Albania,0.37737
2015,Albania,0.42755
2016,Albania,0.18867
2017,Albania,0.18001
2018,Albania,0.1083
2019,Albania,0.13825
2020,Albania,0.16539
2000,Azerbaijan,0.46981
2001,Azerbaijan,0.15625
2002,Azerbaijan,0.03149
2003,Azerbaijan,0.14535
2004,Azerbaijan,0.14821
2005,Azerbaijan,0.17785
2006,Azerbaijan,0.05797
2007,Azerbaijan,0.05614
2008,Azerbaijan,0.03046
2009,Azerbaijan,0.02912
2010,Azerbaijan,0.02934
2011,Azerbaijan,0.0426
2012,Azerbaijan,0.01384
2013,Azerbaijan,0.02638
2014,Azerbaijan,0.03012
2000,Serbia,0.86031
2001,Serbia,0.58236
2002,Serbia,0.12849
2003,Serbia,0.10175
2004,Serbia,0.09171
2005,Serbia,0.132
2006,Serbia,0.10466
2007,Serbia,0.06773
2008,Serbia,0.08057
2015,Azerbaijan,0.02108
2016,Azerbaijan,0.01552
2017,Azerbaijan,0.02395
2018,Azerbaijan,0.01223
2019,Azerbaijan,0.01281
2020,Azerbaijan,0.02066
2000,Armenia,1.48138
2001,Armenia,0.39352
2002,Armenia,0.31461
2009,Serbia,0.06602
2010,Serbia,0.07043
2011,Serbia,0.0493
2012,Serbia,0.07337
2013,Serbia,0.05358
2014,Serbia,0.06564
2015,Serbia,0.07519
2016,Serbia,0.07459
2017,Serbia,0.07719
2003,Armenia,0.19318
2004,Armenia,0.23611
2005,Armenia,0.45088
2006,Armenia,0.36355
2007,Armenia,0.12922
2008,Armenia,0.15102
2009,Armenia,0.16182
2010,Armenia,0.16362
2011,Armenia,0.15668
2018,Serbia,0.029
2019,Serbia,0.03583
2020,Serbia,0.06305
2000,Slovenia,0.0517
2001,Slovenia,0.04091
2002,Slovenia,0.00025
2000,Tajikistan,3.53099
2001,Tajikistan,3.21261
2002,Tajikistan,1.68524
