Year,GeoAreaName,Value
2017,Albania,89.32
2020,Albania,51.67
2017,Azerbaijan,NaN
2020,Azerbaijan,3.86
2017,Austria,100
2020,Austria,100
2017,Armenia,0
2020,Armenia,0
2017,Belgium,100
2020,Belgium,100
2017,Bosnia and Herzegovina,73.32
2020,Bosnia and Herzegovina,73.32
2017,Bulgaria,98
2020,Bulgaria,97.59
2017,Belarus,NaN
2020,Belarus,67.43
2017,Croatia,NaN
2020,Croatia,100
2017,Cyprus,N
2020,Cyprus,N
2017,Czechia,100
2020,Czechia,100
2017,Denmark,NaN
2020,Denmark,N
2017,Estonia,100
2020,Estonia,100
2017,Finland,N
2020,Finland,N
2017,France,NaN
2020,France,N
2017,Georgia,0
2020,Georgia,0
2017,Germany,100
2020,Germany,100
2018,Greece,1
2020,Greece,1.03
2017,Hungary,100
2020,Hungary,100
2017,Iceland,N
2020,Iceland,N
2017,Ireland,100
2020,Ireland,100
2017,Italy,100
2020,Italy,100
2017,Kazakhstan,0
2020,Kazakhstan,0
2017,Kyrgyzstan,NaN
2020,Kyrgyzstan,0
2017,Latvia,95.04
2020,Latvia,94.52
2017,Liechtenstein,NaN
2020,Liechtenstein,100
2017,Lithuania,50.17
2020,Lithuania,50.17
2017,Luxembourg,100
2020,Luxembourg,100
2017,Malta,N
2020,Malta,N
2018,Republic of Moldova,100
2020,Republic of Moldova,100
2017,Montenegro,0
2020,Montenegro,20.19
2017,Netherlands,100
2020,Netherlands,100
2017,Norway,54.41
2020,Norway,88.31
2017,Poland,100
2020,Poland,100
2017,Portugal,NaN
2020,Portugal,N
2017,Romania,100
2020,Romania,100
2017,Serbia,78.09
2020,Serbia,73.73
2017,Slovakia,100
2020,Slovakia,21.94
2017,Slovenia,100
2020,Slovenia,100
2017,Spain,NaN
2020,Spain,N
2017,Sweden,100
2020,Sweden,100
2017,Switzerland,NaN
2020,Switzerland,74.11
2017,Tajikistan,NaN
2020,Tajikistan,NaN
2017,Türkiye,NaN
2020,Türkiye,NaN
2017,Turkmenistan,NaN
2020,Turkmenistan,NaN
2017,Ukraine,NaN
2020,Ukraine,100
2017,North Macedonia,NaN
2020,North Macedonia,12.22
2017,Uzbekistan,NaN
2020,Uzbekistan,0
2020,Uzbekistan,0
