Year,GeoAreaName,Value
2005,Albania,48
2006,Albania,4
2007,Albania,4
2008,Albania,1
2009,Albania,4
2010,Albania,17
2011,Albania,6
2012,Albania,20
2013,Albania,1
2014,Albania,1
2015,Albania,13
2016,Albania,2
2018,Albania,0
2019,Albania,2
2020,Albania,2
2018,Austria,3
2019,Austria,41
2020,Austria,8
2018,Armenia,0
2019,Armenia,0
2020,Armenia,0
2021,Armenia,0
2005,Bulgaria,17
2006,Bulgaria,0
2007,Bulgaria,4
2008,Bulgaria,2
2009,Bulgaria,0
2010,Bulgaria,2
2011,Bulgaria,0
2012,Bulgaria,5
2013,Bulgaria,1
2014,Bulgaria,4
2015,Bulgaria,9
2016,Bulgaria,3
2017,Bulgaria,10
2018,Bulgaria,7
2019,Bulgaria,0
2020,Bulgaria,8
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2015,Czechia,0
2016,Czechia,0
2017,Czechia,0
2005,Estonia,0
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2015,Finland,0
2016,Finland,0
2017,Finland,0
2018,Finland,0
2019,Finland,0
2015,Georgia,0
2016,Georgia,0
2017,Georgia,6
2018,Georgia,0
2019,Georgia,0
2020,Georgia,0
2021,Georgia,0
2020,Hungary,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,1
2017,Ireland,1
2005,Kazakhstan,0
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,1
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,0
2018,Kazakhstan,0
2019,Kazakhstan,0
2020,Kazakhstan,1
2015,Kyrgyzstan,95
2016,Kyrgyzstan,0
2017,Kyrgyzstan,2
2018,Kyrgyzstan,24
2019,Kyrgyzstan,8
2017,Luxembourg,0
2018,Luxembourg,0
2020,Montenegro,1
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,0
2021,Portugal,0
2019,Romania,0
2020,Romania,0
2021,Romania,0
2020,Serbia,4
2021,Serbia,1
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,1
2015,Tajikistan,40
2016,Tajikistan,27
2017,Tajikistan,9
2018,Tajikistan,78
2019,Tajikistan,1
2020,Tajikistan,22
2015,Türkiye,0
2016,Türkiye,1
2017,Türkiye,1
2018,Türkiye,2
2019,Türkiye,8
2020,Türkiye,15
2021,Türkiye,4
2005,Ukraine,15
2006,Ukraine,10
2007,Ukraine,15
2008,Ukraine,5
2009,Ukraine,3
2010,Ukraine,1
2011,Ukraine,0
2012,Ukraine,0
2013,Ukraine,0
2014,Ukraine,0
2015,Ukraine,2
2016,Ukraine,7
2017,Ukraine,5
2018,Ukraine,0
2019,Ukraine,8
2020,Ukraine,0
2021,Ukraine,0
2020,Uzbekistan,16
2020,Uzbekistan,16
