Year,GeoAreaName,Value
2000,Albania,28.08
2010,Albania,28.54
2015,Albania,28.8
2016,Albania,28.8
2017,Albania,28.79
2018,Albania,28.79
2019,Albania,28.79
2020,Albania,28.79
2000,Azerbaijan,11.95
2010,Azerbaijan,12.49
2015,Azerbaijan,13.04
2016,Azerbaijan,13.15
2017,Azerbaijan,13.27
2018,Azerbaijan,13.41
2019,Azerbaijan,13.55
2020,Azerbaijan,13.69
2000,Austria,46.51
2010,Austria,46.82
2015,Austria,47.03
2016,Austria,47.08
2017,Austria,47.12
2018,Austria,47.16
2019,Austria,47.21
2020,Austria,47.25
2000,Armenia,11.68
2010,Armenia,11.61
2015,Armenia,11.57
2016,Armenia,11.57
2017,Armenia,11.56
2018,Armenia,11.55
2019,Armenia,11.54
2020,Armenia,11.54
2000,Belgium,22.04
2010,Belgium,22.78
2015,Belgium,22.76
2016,Belgium,22.76
2017,Belgium,22.76
2018,Belgium,22.76
2019,Belgium,22.76
2020,Belgium,22.76
2000,Bosnia and Herzegovina,41.24
2010,Bosnia and Herzegovina,41.07
2015,Bosnia and Herzegovina,42.2
2016,Bosnia and Herzegovina,42.51
2017,Bosnia and Herzegovina,42.73
2018,Bosnia and Herzegovina,42.73
2019,Bosnia and Herzegovina,42.73
2020,Bosnia and Herzegovina,42.73
2000,Bulgaria,30.51
2010,Bulgaria,34.42
2015,Bulgaria,35.31
2016,Bulgaria,35.38
2017,Bulgaria,35.5
2018,Bulgaria,35.62
2019,Bulgaria,35.74
2020,Bulgaria,35.86
2000,Belarus,40.78
2010,Belarus,42.53
2015,Belarus,42.53
2016,Belarus,42.91
2017,Belarus,42.98
2018,Belarus,43.05
2019,Belarus,43.13
2020,Belarus,43.19
2000,Croatia,33.71
2010,Croatia,34.31
2015,Croatia,34.34
2016,Croatia,34.38
2017,Croatia,34.52
2018,Croatia,34.56
2019,Croatia,34.6
2020,Croatia,34.65
2000,Cyprus,18.57
2010,Cyprus,18.71
2015,Cyprus,18.69
2016,Cyprus,18.68
2017,Cyprus,18.68
2018,Cyprus,18.68
2019,Cyprus,18.67
2020,Cyprus,18.67
2000,Czechia,34.13
2010,Czechia,34.41
2015,Czechia,34.56
2016,Czechia,34.58
2017,Czechia,34.6
2018,Czechia,34.63
2019,Czechia,34.65
2020,Czechia,34.68
2000,Denmark,14.29
2010,Denmark,14.66
2015,Denmark,15.62
2016,Denmark,15.62
2017,Denmark,15.64
2018,Denmark,15.66
2019,Denmark,15.69
2020,Denmark,15.71
2000,Estonia,52.82
2010,Estonia,55.11
2015,Estonia,55.69
2016,Estonia,55.7
2017,Estonia,57.04
2018,Estonia,57.04
2019,Estonia,57.04
2020,Estonia,57.04
2000,Finland,73.69
2010,Finland,73.19
2015,Finland,73.74
2016,Finland,73.74
2017,Finland,73.73
2018,Finland,73.73
2019,Finland,73.73
2020,Finland,73.73
2000,France,27.92
2010,France,29.99
2015,France,30.75
2016,France,30.9
2017,France,31.05
2018,France,31.2
2019,France,31.36
2020,France,31.51
2000,Georgia,39.73
2010,Georgia,40.62
2015,Georgia,40.62
2016,Georgia,40.62
2017,Georgia,40.62
2018,Georgia,40.62
2019,Georgia,40.62
2020,Georgia,40.62
2000,Germany,32.54
2010,Germany,32.73
2015,Germany,32.73
2016,Germany,32.69
2017,Germany,32.68
2018,Germany,32.68
2019,Germany,32.68
2020,Germany,32.68
2000,Greece,27.93
2010,Greece,30.27
2015,Greece,30.27
2016,Greece,30.27
2017,Greece,30.27
2018,Greece,30.27
2019,Greece,30.27
2020,Greece,30.27
2000,Hungary,21.44
2010,Hungary,22.6
2015,Hungary,22.58
2016,Hungary,22.56
2017,Hungary,22.54
2018,Hungary,22.53
2019,Hungary,22.51
2020,Hungary,22.5
2000,Iceland,0.3
2010,Iceland,0.45
2015,Iceland,0.48
2016,Iceland,0.49
2017,Iceland,0.49
2018,Iceland,0.5
2019,Iceland,0.5
2020,Iceland,0.51
2000,Ireland,9.15
2010,Ireland,10.46
2015,Ireland,10.95
2016,Ireland,11.07
2017,Ireland,11.18
2018,Ireland,11.24
2019,Ireland,11.29
2020,Ireland,11.35
2000,Italy,28.3
2010,Italy,30.53
2015,Italy,31.44
2016,Italy,31.62
2017,Italy,31.8
2018,Italy,31.98
2019,Italy,32.17
2020,Italy,32.35
2000,Kazakhstan,1.17
2010,Kazakhstan,1.14
2015,Kazakhstan,1.23
2016,Kazakhstan,1.24
2017,Kazakhstan,1.25
2018,Kazakhstan,1.26
2019,Kazakhstan,1.27
2020,Kazakhstan,1.28
2000,Kyrgyzstan,6.16
2010,Kyrgyzstan,6.41
2015,Kyrgyzstan,6.53
2016,Kyrgyzstan,6.55
2017,Kyrgyzstan,6.57
2018,Kyrgyzstan,6.67
2019,Kyrgyzstan,6.76
2020,Kyrgyzstan,6.86
2000,Latvia,52.08
2010,Latvia,54.19
2015,Latvia,54.5
2016,Latvia,54.56
2017,Latvia,54.63
2018,Latvia,54.69
2019,Latvia,54.75
2020,Latvia,54.81
2000,Liechtenstein,41.88
2010,Liechtenstein,41.87
2015,Liechtenstein,41.88
2016,Liechtenstein,41.88
2017,Liechtenstein,41.88
2018,Liechtenstein,41.88
2019,Liechtenstein,41.88
2020,Liechtenstein,41.88
2000,Lithuania,32.23
2010,Lithuania,34.62
2015,Lithuania,34.91
2016,Lithuania,34.96
2017,Lithuania,35.06
2018,Lithuania,35.1
2019,Lithuania,35.13
2020,Lithuania,35.15
2000,Luxembourg,33.68
2010,Luxembourg,34.45
2015,Luxembourg,34.45
2016,Luxembourg,34.45
2017,Luxembourg,34.45
2018,Luxembourg,34.45
2019,Luxembourg,34.45
