Year,GeoAreaName,Value
2001,Estonia,<0.1
2002,Estonia,<0.1
2003,Estonia,<0.1
2004,Estonia,<0.1
2005,Estonia,NaN
2006,Estonia,NaN
2007,Estonia,NaN
2008,Estonia,NaN
2009,Estonia,NaN
2010,Estonia,NaN
2011,Estonia,NaN
2012,Estonia,NaN
2013,Estonia,NaN
2014,Estonia,NaN
2015,Estonia,NaN
2016,Estonia,NaN
2017,Estonia,NaN
2018,Estonia,NaN
2019,Estonia,NaN
2020,Estonia,NaN
2001,Finland,NaN
2002,Finland,NaN
2003,Finland,NaN
2001,Switzerland,NaN
2002,Switzerland,NaN
2003,Switzerland,NaN
2004,Switzerland,NaN
2005,Switzerland,NaN
2006,Switzerland,NaN
2007,Switzerland,NaN
2008,Switzerland,NaN
2009,Switzerland,NaN
2010,Switzerland,NaN
2011,Switzerland,NaN
2012,Switzerland,NaN
2004,Finland,NaN
2005,Finland,NaN
2006,Finland,NaN
2007,Finland,NaN
2008,Finland,NaN
2009,Finland,NaN
2010,Finland,NaN
2011,Finland,NaN
2012,Finland,NaN
2013,Finland,NaN
2014,Finland,NaN
2015,Finland,NaN
2016,Finland,NaN
2017,Finland,NaN
2018,Finland,NaN
2019,Finland,NaN
2020,Finland,NaN
2001,France,NaN
2002,France,NaN
2003,France,NaN
2004,France,NaN
2005,France,NaN
2006,France,NaN
2007,France,NaN
2013,Switzerland,NaN
2014,Switzerland,NaN
2015,Switzerland,NaN
2016,Switzerland,NaN
2017,Switzerland,NaN
2018,Switzerland,NaN
2019,Switzerland,NaN
2020,Switzerland,NaN
2001,Tajikistan,NaN
2002,Tajikistan,NaN
2003,Tajikistan,NaN
2004,Tajikistan,NaN
2008,France,NaN
2009,France,NaN
2010,France,NaN
2011,France,NaN
2012,France,NaN
2013,France,NaN
2014,France,NaN
2015,France,NaN
2016,France,NaN
2017,France,NaN
2018,France,NaN
2019,France,NaN
2001,Albania,0.2
2002,Albania,0.2
2003,Albania,0.2
2004,Albania,0.3
2005,Albania,0.3
2006,Albania,0.3
2007,Albania,0.3
2008,Albania,0.2
2009,Albania,0.2
2010,Albania,0.2
2005,Tajikistan,NaN
2006,Tajikistan,NaN
2007,Tajikistan,NaN
2008,Tajikistan,NaN
2009,Tajikistan,NaN
2010,Tajikistan,NaN
2011,Tajikistan,NaN
2012,Tajikistan,NaN
2013,Tajikistan,NaN
2014,Tajikistan,NaN
2015,Tajikistan,NaN
2016,Tajikistan,NaN
2017,Tajikistan,NaN
2018,Tajikistan,NaN
2011,Albania,0.2
2012,Albania,0.1
2013,Albania,0.1
2014,Albania,0.1
2015,Albania,0.1
2016,Albania,0.1
2017,Albania,0.1
2018,Albania,0.1
2019,Albania,0.1
2020,Albania,0.1
2019,Tajikistan,NaN
2020,Tajikistan,NaN
2001,Türkiye,NaN
2002,Türkiye,NaN
2003,Türkiye,NaN
2004,Türkiye,NaN
2005,Türkiye,NaN
2006,Türkiye,NaN
2007,Türkiye,NaN
2008,Türkiye,NaN
2009,Türkiye,NaN
2010,Türkiye,NaN
2011,Türkiye,NaN
2012,Türkiye,NaN
2013,Türkiye,NaN
2014,Türkiye,NaN
2015,Türkiye,NaN
2016,Türkiye,NaN
2017,Türkiye,NaN
2018,Türkiye,NaN
2019,Türkiye,NaN
2020,Türkiye,NaN
2001,Turkmenistan,0.3
2002,Turkmenistan,0.3
2020,France,NaN
2001,Georgia,0.3
2002,Georgia,0.3
2003,Georgia,0.2
2004,Georgia,0.2
2005,Georgia,0.2
2006,Georgia,0.2
2007,Georgia,0.2
2008,Georgia,0.1
2009,Georgia,0.2
2010,Georgia,0.3
2003,Turkmenistan,0.2
2004,Turkmenistan,0.2
2005,Turkmenistan,0.2
2006,Turkmenistan,0.2
2007,Turkmenistan,0.2
2008,Turkmenistan,0.2
2009,Turkmenistan,0.2
2010,Turkmenistan,0.2
2011,Turkmenistan,0.2
2012,Turkmenistan,0.2
2013,Turkmenistan,0.2
2014,Turkmenistan,0.2
2015,Turkmenistan,0.2
2016,Turkmenistan,0.2
2017,Turkmenistan,0.2
2018,Turkmenistan,0.2
2019,Turkmenistan,0.2
2020,Turkmenistan,0.2
2001,Ukraine,1.4
2002,Ukraine,NaN
2001,Azerbaijan,1.4
2002,Azerbaijan,1.1
2003,Azerbaijan,0.9
2004,Azerbaijan,0.6
2005,Azerbaijan,0.4
2006,Azerbaijan,0.2
2007,Azerbaijan,NaN
2008,Azerbaijan,NaN
2009,Azerbaijan,NaN
2010,Azerbaijan,NaN
2011,Azerbaijan,NaN
2003,Ukraine,NaN
2004,Ukraine,NaN
2005,Ukraine,NaN
2006,Ukraine,NaN
2007,Ukraine,NaN
2008,Ukraine,NaN
2009,Ukraine,NaN
2010,Ukraine,NaN
2011,Ukraine,NaN
2012,Ukraine,NaN
2013,Ukraine,NaN
2014,Ukraine,NaN
2015,Ukraine,NaN
2016,Ukraine,NaN
2017,Ukraine,NaN
2018,Ukraine,NaN
2019,Ukraine,1.1
2020,Ukraine,1.2
2001,North Macedonia,0.2
2002,North Macedonia,0.2
2003,North Macedonia,0.1
2004,North Macedonia,0.1
2005,North Macedonia,0.1
2012,Azerbaijan,NaN
2013,Azerbaijan,NaN
2014,Azerbaijan,NaN
2015,Azerbaijan,NaN
2016,Azerbaijan,NaN
2017,Azerbaijan,NaN
2018,Azerbaijan,NaN
2019,Azerbaijan,NaN
2020,Azerbaijan,NaN
2001,Austria,NaN
2002,Austria,NaN
2003,Austria,NaN
2006,North Macedonia,<0.1
2007,North Macedonia,<0.1
2008,North Macedonia,<0.1
2009,North Macedonia,<0.1
2010,North Macedonia,<0.1
2011,North Macedonia,<0.1
2012,North Macedonia,<0.1
2013,North Macedonia,<0.1
2014,North Macedonia,<0.1
2015,North Macedonia,<0.1
2004,Austria,NaN
2005,Austria,NaN
2006,Austria,NaN
2007,Austria,NaN
2008,Austria,NaN
2009,Austria,NaN
2010,Austria,NaN
2011,Austria,NaN
2012,Austria,NaN
2013,Austria,NaN
2014,Austria,NaN
2015,Austria,NaN
2011,Georgia,0.3
2012,Georgia,0.3
2013,Georgia,0.3
2014,Georgia,0.3
2015,Georgia,0.3
2016,Georgia,0.3
2017,Georgia,0.3
2018,Georgia,0.3
2019,Georgia,0.3
2020,Georgia,0.3
2016,Austria,NaN
2017,Austria,NaN
2018,Austria,NaN
2019,Austria,NaN
2020,Austria,NaN
2001,Armenia,0.8
2002,Armenia,0.7
2003,Armenia,0.6
2004,Armenia,0.5
2005,Armenia,0.4
2006,Armenia,0.3
2016,North Macedonia,<0.1
2017,North Macedonia,<0.1
2018,North Macedonia,<0.1
2019,North Macedonia,<0.1
2020,North Macedonia,<0.1
2001,Uzbekistan,4.5
2002,Uzbekistan,4.9
2003,Uzbekistan,4.8
2004,Uzbekistan,4.4
2005,Uzbekistan,3.9
2006,Uzbekistan,3.4
2007,Armenia,0.2
2008,Armenia,0.2
2009,Armenia,0.1
2010,Armenia,0.1
2011,Armenia,<0.1
2012,Armenia,<0.1
2013,Armenia,<0.1
2014,Armenia,<0.1
2015,Armenia,<0.1
2016,Armenia,<0.1
2007,Uzbekistan,3.1
2008,Uzbekistan,3.1
2009,Uzbekistan,2.4
2010,Uzbekistan,1.6
2011,Uzbekistan,NaN
2012,Uzbekistan,NaN
