Year,GeoAreaName,Value
2012,Albania,236455.56
2013,Albania,77283.36
2014,Albania,0
2015,Albania,311652
2016,Albania,65340
2018,Albania,169620
2019,Albania,176748
2020,Albania,0
2018,Austria,0
2016,Armenia,2289.32964
2017,Armenia,0
2018,Armenia,556792.5
2019,Armenia,124953.14257
2020,Armenia,8188.59622
2005,Bulgaria,49009939.65594
2006,Bulgaria,249933.01548
2007,Bulgaria,827590.20937
2008,Bulgaria,714619.21553
2009,Bulgaria,4716.7732
2010,Bulgaria,1109331.42871
2011,Bulgaria,413801.92965
2012,Bulgaria,3769866.0377
2013,Bulgaria,426775.95851
2014,Bulgaria,6192179.13305
2015,Bulgaria,54986029.11659
2016,Bulgaria,1585952.216
2017,Bulgaria,52735683.37508
2018,Bulgaria,172819645.73754
2019,Bulgaria,2093562.73581
2020,Bulgaria,49418.60465
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2017,Croatia,0
2014,Cyprus,0
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2020,Denmark,0
2005,Estonia,0
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2015,Finland,0
2016,Finland,0
2017,Finland,0
2005,Albania,1221416.0992
2006,Albania,105408.8904
2007,Albania,65105.216
2008,Albania,0
2009,Albania,469920
2010,Albania,3280619.056
2018,Finland,0
2019,Finland,0
2017,Georgia,39154500
2018,Georgia,0
2020,Georgia,0
2017,Germany,0
2020,Hungary,0
2015,Ireland,0
2016,Ireland,0
2017,Ireland,0
2005,Kazakhstan,0
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,0
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,1183559.78261
2018,Kazakhstan,280289.47368
2019,Kazakhstan,347575.01802
2020,Kazakhstan,2000063.82734
2015,Kyrgyzstan,9200407.57938
2016,Kyrgyzstan,5859078.80443
2017,Kyrgyzstan,5677627.73723
2018,Kyrgyzstan,3596699.14269
2019,Kyrgyzstan,4318715.27873
2017,Netherlands,0
2018,Netherlands,0
2019,Netherlands,0
2017,Norway,0
2017,Poland,0
2005,Romania,115404211.48368
2006,Romania,548026.69989
2007,Romania,169599.311
2008,Romania,592207.31272
2009,Romania,276792.05063
2010,Romania,2065222.94597
2011,Romania,2263241.15988
2012,Romania,2143994.57932
2013,Romania,11488920.03966
2014,Romania,439755.76257
2015,Romania,24598.19757
2016,Romania,33571.39338
2017,Romania,283900.30845
2018,Romania,3831524.65886
2016,Serbia,44927.54535
2017,Serbia,0
2018,Serbia,0
2020,Serbia,0
2013,Slovenia,0
2014,Slovenia,0
2015,Slovenia,0
2016,Slovenia,0
2017,Slovenia,0
2018,Slovenia,0
2019,Slovenia,13620604
2020,Slovenia,297253.83707
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2005,Switzerland,86748523.80586
2006,Switzerland,70130554.50875
2007,Switzerland,57997933.84655
2008,Switzerland,57539944.04897
2009,Switzerland,49262032.69298
2010,Switzerland,45715043.35028
2011,Switzerland,44714986.06885
2012,Switzerland,73179166.83446
2013,Switzerland,124289173.34495
2014,Switzerland,68200674.98695
2015,Switzerland,56905359.66589
2016,Switzerland,48194473.51831
2017,Switzerland,47113459.80604
2018,Switzerland,61338607.8279
2019,Switzerland,53415268.80422
2015,Tajikistan,490015.41082
2016,Tajikistan,2824888.9683
2017,Tajikistan,87.59372
2018,Tajikistan,403.99073
2019,Tajikistan,64626.81399
2005,Türkiye,0
2006,Türkiye,0
2007,Türkiye,0
2008,Türkiye,0
2009,Türkiye,0
2010,Türkiye,0
2011,Türkiye,0
2012,Türkiye,0
2013,Türkiye,0
2014,Türkiye,0
2015,Türkiye,650703900
2016,Türkiye,238392000
2017,Türkiye,758696400
2018,Türkiye,425917800
2019,Türkiye,2427671400
2020,Türkiye,0
2019,Turkmenistan,0
2005,Ukraine,851.17178
2006,Ukraine,0
2007,Ukraine,1004950.49505
2008,Ukraine,664489.67193
2009,Ukraine,721198.27498
2010,Ukraine,196078.43137
2011,Ukraine,0
2012,Ukraine,0
2013,Ukraine,0
2014,Ukraine,0
2015,Ukraine,0
2016,Ukraine,0
2017,Ukraine,0
2018,Ukraine,7466714.03099
2019,Ukraine,3430367.1418
2020,Ukraine,8520652.3368
2019,Uzbekistan,0
2020,Uzbekistan,0
2005,Albania,1221416.0992
2006,Albania,105408.8904
2007,Albania,65105.216
2008,Albania,0
2009,Albania,469920
2010,Albania,3280619.056
2011,Albania,197937.96
2012,Albania,236455.56
2013,Albania,77283.36
2014,Albania,0
2015,Albania,311652
2016,Albania,65340
2018,Albania,169620
2019,Albania,176748
2020,Albania,0
2018,Austria,0
2016,Armenia,2289.32964
2017,Armenia,0
2018,Armenia,556792.5
2019,Armenia,124953.14257
2020,Armenia,8188.59622
2005,Bulgaria,49009939.65594
2006,Bulgaria,249933.01548
2007,Bulgaria,827590.20937
2008,Bulgaria,714619.21553
2009,Bulgaria,4716.7732
2010,Bulgaria,1109331.42871
2011,Bulgaria,413801.92965
2012,Bulgaria,3769866.0377
