Year,GeoAreaName,Value
2009,Kosovo,145.06583
2010,Kosovo,27.99181
2011,Kosovo,88.35446
2012,Kosovo,44.843
2013,Kosovo,91.29113
2014,Kosovo,82.86471
2015,Kosovo,76.40227
2016,Kosovo,63.69451
2017,Kosovo,137.4719
2018,Kosovo,57.82327
2019,Kosovo,149.48232
2020,Kosovo,47.71684
2005,Kyrgyzstan,34.36683
2006,Kyrgyzstan,77.58792
2007,Kyrgyzstan,135.83555
2008,Kyrgyzstan,75.23317
2009,Kyrgyzstan,130.65053
2010,Kyrgyzstan,159.78386
2011,Kyrgyzstan,203.37797
2012,Kyrgyzstan,162.00052
2013,Kyrgyzstan,142.89032
2014,Kyrgyzstan,284.45122
2015,Kyrgyzstan,302.20515
2016,Kyrgyzstan,328.26477
2017,Kyrgyzstan,181.69196
2018,Kyrgyzstan,249.0463
2019,Kyrgyzstan,368.25876
2005,Albania,58.29803
2006,Albania,232.81184
2007,Albania,42.10347
2008,Albania,104.98802
2009,Albania,53.25943
2010,Albania,203.92353
2011,Albania,187.4974
2012,Albania,27.60785
2013,Albania,71.60241
2020,Kyrgyzstan,166.45009
2005,Republic of Moldova,20.58122
2006,Republic of Moldova,48.58268
2007,Republic of Moldova,47.06063
2008,Republic of Moldova,39.68507
2009,Republic of Moldova,61.58729
2010,Republic of Moldova,415.75848
2011,Republic of Moldova,116.61785
2012,Republic of Moldova,292.41292
2013,Republic of Moldova,126.68617
2014,Republic of Moldova,352.48233
2015,Republic of Moldova,81.34838
2016,Republic of Moldova,297.7841
2017,Republic of Moldova,112.34423
2018,Republic of Moldova,116.94771
2019,Republic of Moldova,131.95068
2014,Albania,81.82183
2015,Albania,108.84632
2016,Albania,166.27504
2017,Albania,125.19485
2018,Albania,210.79165
2019,Albania,78.73244
2020,Albania,60.86642
2005,Azerbaijan,98.45331
2006,Azerbaijan,84.73364
2007,Azerbaijan,136.71146
2008,Azerbaijan,69.74818
2009,Azerbaijan,155.11596
2010,Azerbaijan,93.608
2011,Azerbaijan,116.33185
2012,Azerbaijan,13.25861
2013,Azerbaijan,15.11838
2014,Azerbaijan,41.02857
2015,Azerbaijan,26.31423
2016,Azerbaijan,10.16601
2017,Azerbaijan,159.8042
2018,Azerbaijan,11.39739
2019,Azerbaijan,203.67816
2020,Azerbaijan,12.17634
2005,Armenia,72.26969
2006,Armenia,341.3249
2007,Armenia,140.46503
2008,Armenia,241.32976
2009,Armenia,175.89382
2010,Armenia,153.71106
2011,Armenia,103.84176
2012,Armenia,138.71673
2013,Armenia,155.47362
2014,Armenia,307.55506
2015,Armenia,267.92163
2016,Armenia,240.89413
2017,Armenia,141.35669
2018,Armenia,47.84918
2019,Armenia,105.34961
2020,Armenia,112.65106
2005,Bosnia and Herzegovina,47.56938
2006,Bosnia and Herzegovina,196.62033
2007,Bosnia and Herzegovina,155.90017
2008,Bosnia and Herzegovina,132.96926
2009,Bosnia and Herzegovina,217.81415
2010,Bosnia and Herzegovina,233.47507
2011,Bosnia and Herzegovina,227.37625
2012,Bosnia and Herzegovina,218.59095
2013,Bosnia and Herzegovina,451.49335
2014,Bosnia and Herzegovina,528.9209
2015,Bosnia and Herzegovina,78.62407
2016,Bosnia and Herzegovina,63.38142
2017,Bosnia and Herzegovina,207.5889
2018,Bosnia and Herzegovina,171.62036
2019,Bosnia and Herzegovina,259.11444
2020,Bosnia and Herzegovina,149.03155
2005,Belarus,0.55703
2006,Belarus,2.26787
2007,Belarus,12.85402
2008,Belarus,8.45309
2009,Belarus,18.7848
2010,Belarus,64.6178
2011,Belarus,4.7752
2012,Belarus,6.43291
2013,Belarus,7.4785
2014,Belarus,11.67068
2015,Belarus,5.48824
2016,Belarus,27.00471
2017,Belarus,19.48594
2018,Belarus,10.56859
2019,Belarus,98.16961
2020,Belarus,193.62195
2005,Croatia,18.20712
2006,Croatia,74.19741
2007,Croatia,89.90241
2008,Croatia,173.55435
2009,Croatia,72.64523
2010,Croatia,67.55978
2005,Georgia,64.96925
2006,Georgia,424.4825
2007,Georgia,95.38479
2008,Georgia,257.36332
2009,Georgia,512.47625
2010,Georgia,323.74337
2011,Georgia,124.63722
2012,Georgia,566.37659
2013,Georgia,205.05509
2014,Georgia,222.02263
2015,Georgia,66.46081
2016,Georgia,138.78896
2017,Georgia,325.03281
2018,Georgia,408.8649
2019,Georgia,340.92697
2020,Georgia,187.68039
2005,Kazakhstan,19.98628
2006,Kazakhstan,66.90278
2007,Kazakhstan,190.94259
2008,Kazakhstan,107.6726
2009,Kazakhstan,63.90175
2010,Kazakhstan,190.52806
2011,Kazakhstan,14.01474
2012,Kazakhstan,37.71285
2013,Kazakhstan,9.88445
2014,Kazakhstan,47.10997
2015,Kazakhstan,16.74091
2016,Kazakhstan,5.70078
2017,Kazakhstan,18.32555
2020,Republic of Moldova,121.65645
2005,Montenegro,2.64218
2006,Montenegro,14.70739
2007,Montenegro,52.31212
2008,Montenegro,23.79015
2009,Montenegro,27.01144
2010,Montenegro,26.34012
2011,Montenegro,23.85011
2012,Montenegro,24.18168
2013,Montenegro,112.858
2014,Montenegro,102.46164
2015,Montenegro,145.38832
2016,Montenegro,51.13446
2017,Montenegro,114.59065
2018,Montenegro,150.26105
2019,Montenegro,119.61518
2020,Montenegro,208.81662
2005,Serbia,216.64712
2006,Serbia,268.4333
2007,Serbia,278.3845
2008,Serbia,326.26287
2009,Serbia,106.45996
2010,Serbia,291.07095
2011,Serbia,1493.11965
2012,Serbia,1037.35539
2013,Serbia,901.86375
2014,Serbia,338.22056
2015,Serbia,594.52253
2016,Serbia,239.22234
2017,Serbia,661.43818
2018,Serbia,663.94953
2019,Serbia,430.09148
2020,Serbia,404.80338
2005,Tajikistan,58.64706
2006,Tajikistan,76.13783
2007,Tajikistan,149.49114
2008,Tajikistan,155.11027
2009,Tajikistan,119.19475
2010,Tajikistan,240.1269
2011,Tajikistan,235.20061
2012,Tajikistan,181.48302
2013,Tajikistan,327.72983
2014,Tajikistan,119.25674
2015,Tajikistan,273.75585
2016,Tajikistan,198.83954
2017,Tajikistan,462.15123
2018,Tajikistan,241.04708
