Year,GeoAreaName,Value
2000,Bulgaria,1
2001,Bulgaria,1
2002,Bulgaria,1
2003,Bulgaria,1
2004,Bulgaria,6
2005,Bulgaria,6
2006,Bulgaria,6
2007,Bulgaria,6
2008,Bulgaria,6
2009,Bulgaria,2
2010,Bulgaria,0
2011,Bulgaria,0
2012,Bulgaria,0
2013,Bulgaria,0
2014,Bulgaria,0
2015,Bulgaria,0
2016,Bulgaria,0
2017,Bulgaria,0
2018,Bulgaria,0
2019,Bulgaria,0
2020,Bulgaria,0
2021,Bulgaria,0
2022,Bulgaria,0
2023,Bulgaria,0
2000,Belarus,5
2001,Belarus,5
2002,Belarus,5
2003,Belarus,5
2004,Belarus,5
2005,Belarus,5
2006,Belarus,10
2007,Belarus,10
2008,Belarus,10
2009,Belarus,10
2010,Belarus,10
2011,Belarus,10
2012,Belarus,10
2000,Poland,1
2001,Poland,1
2002,Poland,1
2003,Poland,6
2004,Poland,9
2005,Poland,9
2006,Poland,29
2007,Poland,26
2008,Poland,21
2009,Poland,21
2010,Poland,11
2011,Poland,9
2012,Poland,8
2013,Poland,3
2014,Poland,3
2015,Poland,1
2016,Poland,0
2017,Poland,0
2018,Poland,0
2019,Poland,0
2020,Poland,0
2021,Poland,0
2022,Poland,3
2023,Poland,10
2000,Portugal,2
2001,Portugal,2
2000,Albania,0
2001,Albania,2
2002,Albania,2
2003,Albania,3
2004,Albania,15
2005,Albania,20
2006,Albania,27
2007,Albania,27
2008,Albania,27
2009,Albania,27
2010,Albania,29
2011,Albania,29
2002,Portugal,2
2003,Portugal,2
2004,Portugal,1
2005,Portugal,1
2006,Portugal,2
2007,Portugal,2
2008,Portugal,2
2009,Portugal,2
2010,Portugal,1
2011,Portugal,1
2012,Portugal,1
2013,Portugal,1
2014,Portugal,1
2013,Belarus,14
2014,Belarus,15
2015,Belarus,15
2016,Belarus,15
2017,Belarus,15
2018,Belarus,15
2019,Belarus,15
2020,Belarus,15
2021,Belarus,15
2022,Belarus,15
2023,Belarus,15
2000,Croatia,0
2001,Croatia,0
2002,Croatia,0
2003,Croatia,1
2004,Croatia,4
2005,Croatia,0
2006,Croatia,0
2007,Croatia,0
2008,Croatia,0
2009,Croatia,0
2010,Croatia,0
2011,Croatia,0
2012,Croatia,0
2013,Croatia,0
2014,Croatia,0
2015,Croatia,2
2012,Albania,36
2013,Albania,34
2014,Albania,34
2015,Albania,34
2016,Albania,34
2017,Albania,34
2018,Albania,34
2019,Albania,34
2020,Albania,34
2021,Albania,34
2022,Albania,39
2023,Albania,43
2016,Croatia,2
2017,Croatia,2
2018,Croatia,2
2019,Croatia,2
2020,Croatia,2
2021,Croatia,2
2022,Croatia,2
2023,Croatia,2
2000,Cyprus,0
2001,Cyprus,0
2002,Cyprus,0
2003,Cyprus,7
2004,Cyprus,1
2005,Cyprus,1
2006,Cyprus,4
2007,Cyprus,4
2008,Cyprus,4
2009,Cyprus,4
2010,Cyprus,4
2011,Cyprus,4
2012,Cyprus,4
2013,Cyprus,5
2014,Cyprus,12
2015,Cyprus,12
2016,Cyprus,14
2017,Cyprus,15
2018,Cyprus,14
2019,Cyprus,14
2020,Cyprus,15
2021,Cyprus,15
2022,Cyprus,15
2023,Cyprus,15
2000,Czechia,0
2001,Czechia,0
2002,Czechia,0
2003,Czechia,0
2004,Czechia,0
2005,Czechia,1
2015,Portugal,1
2016,Portugal,1
2017,Portugal,1
2018,Portugal,1
2019,Portugal,1
2020,Portugal,1
2021,Portugal,1
2022,Portugal,5
2023,Portugal,5
2000,Romania,0
2001,Romania,0
2002,Romania,0
2003,Romania,76
2006,Czechia,1
2007,Czechia,3
2008,Czechia,1
2009,Czechia,1
2010,Czechia,1
2011,Czechia,0
2012,Czechia,0
2013,Czechia,0
2014,Czechia,0
2015,Czechia,0
2016,Czechia,0
2017,Czechia,0
2018,Czechia,0
2019,Czechia,0
2000,Azerbaijan,2
2001,Azerbaijan,2
2002,Azerbaijan,2
2003,Azerbaijan,2
2004,Azerbaijan,2
2005,Azerbaijan,2
2006,Azerbaijan,25
2007,Azerbaijan,25
2008,Azerbaijan,25
2009,Azerbaijan,25
2010,Azerbaijan,25
2011,Azerbaijan,25
2012,Azerbaijan,25
2020,Czechia,0
2021,Czechia,0
2022,Czechia,0
2023,Czechia,0
2000,Denmark,0
2001,Denmark,0
2002,Denmark,0
2003,Denmark,0
2004,Denmark,1
2005,Denmark,1
2006,Denmark,1
2007,Denmark,1
2008,Denmark,7
2009,Denmark,7
2010,Denmark,7
2011,Denmark,7
2012,Denmark,7
2013,Denmark,7
2014,Denmark,10
2015,Denmark,6
2016,Denmark,6
2017,Denmark,4
2018,Denmark,4
2019,Denmark,4
2020,Denmark,4
2021,Denmark,4
2022,Denmark,4
2023,Denmark,4
2013,Azerbaijan,25
2014,Azerbaijan,25
2015,Azerbaijan,25
2016,Azerbaijan,25
2017,Azerbaijan,25
2018,Azerbaijan,25
2019,Azerbaijan,25
2020,Azerbaijan,25
2021,Azerbaijan,25
2022,Azerbaijan,51
2023,Azerbaijan,51
2000,Austria,1
2001,Austria,0
2002,Austria,0
2003,Austria,0
2004,Austria,0
2005,Austria,0
2006,Austria,0
2007,Austria,0
2008,Austria,0
2009,Austria,0
2010,Austria,0
2011,Austria,0
2012,Austria,0
2000,Estonia,0
2001,Estonia,0
2002,Estonia,0
2003,Estonia,0
2004,Estonia,0
2005,Estonia,0
2006,Estonia,1
2007,Estonia,2
2008,Estonia,2
2009,Estonia,2
2010,Estonia,2
2011,Estonia,2
2012,Estonia,2
2013,Estonia,2
2014,Estonia,2
2015,Estonia,2
2016,Estonia,2
2017,Estonia,10
2018,Estonia,10
2019,Estonia,10
2020,Estonia,10
2021,Estonia,10
2022,Estonia,10
2023,Estonia,10
2000,Finland,0
2001,Finland,0
2013,Austria,0
2014,Austria,0
2015,Austria,0
2016,Austria,0
2017,Austria,0
2018,Austria,0
2019,Austria,0
2020,Austria,0
2021,Austria,0
2022,Austria,0
2023,Austria,0
2002,Finland,0
2003,Finland,0
2004,Finland,1
2005,Finland,1
2006,Finland,4
2007,Finland,4
2008,Finland,4
2009,Finland,4
2010,Finland,5
2011,Finland,4
2012,Finland,4
2013,Finland,4
2014,Finland,5
2004,Romania,76
2005,Romania,76
2006,Romania,83
2007,Romania,83
2008,Romania,83
2009,Romania,83
2010,Romania,84
2011,Romania,84
2012,Romania,84
2013,Romania,93
2014,Romania,93
2015,Romania,93
2015,Finland,5
2016,Finland,5
2017,Finland,5
2018,Finland,6
2019,Finland,8
2020,Finland,6
2021,Finland,8
2022,Finland,8
2023,Finland,8
2000,France,2
2001,France,2
2002,France,2
2003,France,2
2004,France,17
2005,France,48
2006,France,135
2007,France,135
2008,France,142
2009,France,142
2010,France,146
2011,France,211
2012,France,211
2013,France,211
2014,France,162
2015,France,162
2016,France,162
2000,Armenia,2
2001,Armenia,2
2002,Armenia,2
2003,Armenia,2
2004,Armenia,2
2005,Armenia,2
2006,Armenia,12
2007,Armenia,12
2008,Armenia,12
2009,Armenia,12
2010,Armenia,12
2011,Armenia,12
2012,Armenia,12
2017,France,162
2018,France,158
2019,France,158
2020,France,158
2021,France,158
2022,France,159
2023,France,159
2000,Georgia,9
2001,Georgia,9
2002,Georgia,9
2003,Georgia,9
2004,Georgia,9
2005,Georgia,9
2013,Armenia,13
2014,Armenia,13
2015,Armenia,13
2016,Armenia,13
2017,Armenia,13
2018,Armenia,13
2019,Armenia,13
2020,Armenia,13
2021,Armenia,13
2022,Armenia,13
2023,Armenia,13
2000,Belgium,1
2001,Belgium,1
2006,Georgia,22
2007,Georgia,22
2008,Georgia,22
2009,Georgia,22
2010,Georgia,22
2011,Georgia,23
2012,Georgia,23
2013,Georgia,23
2014,Georgia,23
2015,Georgia,23
2016,Georgia,23
2017,Georgia,23
2018,Georgia,23
2002,Belgium,1
2003,Belgium,1
2004,Belgium,26
2005,Belgium,26
2006,Belgium,35
2007,Belgium,37
2008,Belgium,44
2009,Belgium,45
2010,Belgium,48
2011,Belgium,45
2012,Belgium,43
2013,Belgium,26
2019,Georgia,23
2020,Georgia,23
2021,Georgia,23
2022,Georgia,23
2023,Georgia,23
2000,Germany,0
2001,Germany,0
2002,Germany,0
2003,Germany,0
2004,Germany,0
2005,Germany,0
2006,Germany,3
2007,Germany,3
2008,Germany,3
2009,Germany,4
2010,Germany,6
2011,Germany,7
2012,Germany,10
2013,Germany,9
2014,Germany,11
2015,Germany,11
2016,Germany,20
2017,Germany,20
2018,Germany,21
2019,Germany,22
2014,Belgium,26
2015,Belgium,26
2016,Belgium,26
2017,Belgium,26
2018,Belgium,26
2019,Belgium,26
2020,Belgium,26
2021,Belgium,26
2022,Belgium,27
2023,Belgium,66
2000,Bosnia and Herzegovina,0
2001,Bosnia and Herzegovina,1
2002,Bosnia and Herzegovina,1
2003,Bosnia and Herzegovina,0
2004,Bosnia and Herzegovina,0
2005,Bosnia and Herzegovina,0
2006,Bosnia and Herzegovina,15
2007,Bosnia and Herzegovina,15
2008,Bosnia and Herzegovina,15
2009,Bosnia and Herzegovina,15
2010,Bosnia and Herzegovina,15
2011,Bosnia and Herzegovina,15
2012,Bosnia and Herzegovina,15
2013,Bosnia and Herzegovina,19
2020,Germany,25
2021,Germany,26
2022,Germany,26
2023,Germany,28
2000,Greece,6
2001,Greece,2
2002,Greece,2
2003,Greece,2
2004,Greece,2
2005,Greece,2
2006,Greece,3
2007,Greece,2
2008,Greece,2
2009,Greece,3
2010,Greece,3
2011,Greece,5
2012,Greece,6
2013,Greece,6
