Year,GeoAreaName,Value
2000,Estonia,10
2001,Estonia,10
2002,Estonia,10
2003,Estonia,10
2004,Estonia,10
2005,Estonia,10
2006,Estonia,11
2007,Estonia,11
2008,Estonia,11
2009,Estonia,11
2010,Estonia,11
2011,Estonia,11
2012,Estonia,11
2013,Estonia,11
2000,Albania,31
2001,Albania,31
2002,Albania,35
2003,Albania,35
2004,Albania,35
2005,Albania,35
2006,Albania,41
2007,Albania,41
2008,Albania,41
2009,Albania,41
2010,Albania,41
2011,Albania,41
2012,Albania,41
2014,Estonia,11
2015,Estonia,11
2016,Estonia,11
2017,Estonia,11
2018,Estonia,11
2019,Estonia,11
2020,Estonia,11
2021,Estonia,11
2022,Estonia,11
2023,Estonia,11
2000,Finland,9
2001,Finland,10
2002,Finland,10
2003,Finland,10
2004,Finland,12
2005,Finland,12
2006,Finland,15
2007,Finland,15
2008,Finland,15
2009,Finland,21
2010,Finland,23
2011,Finland,23
2012,Finland,23
2013,Finland,23
2014,Finland,23
2015,Finland,23
2016,Finland,23
2017,Finland,23
2018,Finland,23
2019,Finland,23
2020,Finland,23
2021,Finland,23
2022,Finland,23
2023,Finland,23
2000,France,140
2001,France,140
2002,France,140
2003,France,140
2004,France,141
2005,France,141
2006,France,228
2007,France,228
2008,France,227
2009,France,227
2010,France,230
2011,France,237
2012,France,237
2013,France,237
2014,France,250
2015,France,253
2016,France,253
2017,France,253
2018,France,260
2013,Albania,43
2014,Albania,43
2015,Albania,43
2016,Albania,43
2017,Albania,43
2018,Albania,43
2019,Albania,43
2020,Albania,43
2021,Albania,43
2022,Albania,43
2023,Albania,43
2000,Azerbaijan,2
2001,Azerbaijan,2
2000,Sweden,30
2001,Sweden,30
2002,Sweden,35
2003,Sweden,36
2004,Sweden,38
2005,Sweden,38
2006,Sweden,38
2007,Sweden,38
2008,Sweden,40
2009,Sweden,43
2010,Sweden,44
2011,Sweden,46
2012,Sweden,47
2013,Sweden,47
2019,France,260
2020,France,260
2021,France,260
2022,France,261
2023,France,261
2000,Georgia,9
2001,Georgia,10
2002,Georgia,10
2003,Georgia,10
2004,Georgia,10
2005,Georgia,10
2006,Georgia,23
2007,Georgia,23
2002,Azerbaijan,2
2003,Azerbaijan,2
2004,Azerbaijan,2
2005,Azerbaijan,2
2006,Azerbaijan,25
2007,Azerbaijan,25
2008,Azerbaijan,25
2009,Azerbaijan,25
2010,Azerbaijan,25
2011,Azerbaijan,25
2012,Azerbaijan,25
2013,Azerbaijan,25
2014,Azerbaijan,25
2015,Azerbaijan,26
2008,Georgia,23
2009,Georgia,23
2010,Georgia,23
2011,Georgia,23
2012,Georgia,23
2013,Georgia,23
2014,Georgia,23
2015,Georgia,23
2016,Georgia,23
2017,Georgia,23
2018,Georgia,23
2019,Georgia,23
2020,Georgia,23
2014,Sweden,47
2015,Sweden,48
2016,Sweden,48
2017,Sweden,48
2018,Sweden,48
2019,Sweden,48
2020,Sweden,49
2021,Sweden,49
2022,Sweden,49
2023,Sweden,49
2000,Switzerland,18
2001,Switzerland,19
2002,Switzerland,19
2003,Switzerland,19
2021,Georgia,23
2022,Georgia,23
2023,Georgia,23
2000,Germany,302
2001,Germany,304
2002,Germany,305
2003,Germany,311
2004,Germany,376
2005,Germany,407
2006,Germany,412
2007,Germany,412
2008,Germany,422
2009,Germany,429
2016,Azerbaijan,26
2017,Azerbaijan,26
2018,Azerbaijan,26
2019,Azerbaijan,26
2020,Azerbaijan,28
2021,Azerbaijan,28
2022,Azerbaijan,54
2023,Azerbaijan,54
2000,Austria,13
2001,Austria,14
2002,Austria,13
2003,Austria,13
2004,Austria,17
2004,Switzerland,19
2005,Switzerland,19
2006,Switzerland,20
2007,Switzerland,21
2008,Switzerland,22
2009,Switzerland,23
2010,Switzerland,24
2011,Switzerland,24
2012,Switzerland,23
2013,Switzerland,23
2014,Switzerland,23
2015,Switzerland,23
2010,Germany,435
2011,Germany,443
2012,Germany,457
2013,Germany,460
2014,Germany,463
2015,Germany,472
2016,Germany,478
2017,Germany,480
2018,Germany,485
2019,Germany,484
2020,Germany,488
2021,Germany,490
2022,Germany,490
2005,Austria,17
2006,Austria,19
2007,Austria,20
2008,Austria,22
2009,Austria,22
2010,Austria,22
2011,Austria,22
2012,Austria,22
2013,Austria,23
2014,Austria,23
2015,Austria,23
2016,Switzerland,23
2017,Switzerland,23
2018,Switzerland,25
2019,Switzerland,25
2020,Switzerland,25
2021,Switzerland,25
2022,Switzerland,25
2023,Switzerland,25
2000,Tajikistan,5
2001,Tajikistan,5
2002,Tajikistan,5
2003,Tajikistan,6
2004,Tajikistan,6
2005,Tajikistan,6
2006,Tajikistan,20
2007,Tajikistan,20
2008,Tajikistan,20
2009,Tajikistan,20
2010,Tajikistan,20
2011,Tajikistan,20
2012,Tajikistan,20
2013,Tajikistan,20
2014,Tajikistan,20
2015,Tajikistan,20
2023,Germany,490
2000,Greece,20
2001,Greece,28
2002,Greece,28
2003,Greece,28
2004,Greece,28
2005,Greece,28
2006,Greece,30
2007,Greece,33
2008,Greece,33
2009,Greece,33
2010,Greece,33
2011,Greece,36
2012,Greece,36
2016,Austria,23
2017,Austria,23
2018,Austria,23
2019,Austria,23
2020,Austria,23
2021,Austria,23
2022,Austria,23
2023,Austria,23
2000,Armenia,2
2001,Armenia,2
2002,Armenia,2
2003,Armenia,3
2004,Armenia,3
2005,Armenia,3
2006,Armenia,13
2007,Armenia,13
2008,Armenia,13
2009,Armenia,13
2010,Armenia,13
2011,Armenia,13
2012,Armenia,13
2013,Armenia,13
2014,Armenia,13
2015,Armenia,13
2016,Armenia,13
2017,Armenia,13
2018,Armenia,13
2019,Armenia,13
2020,Armenia,13
2021,Armenia,13
2022,Armenia,13
2023,Armenia,13
2000,Belgium,40
2001,Belgium,40
2002,Belgium,40
2003,Belgium,40
2004,Belgium,40
2005,Belgium,40
2006,Belgium,49
2016,Tajikistan,20
2017,Tajikistan,20
2018,Tajikistan,20
2019,Tajikistan,20
2020,Tajikistan,20
2021,Tajikistan,20
2022,Tajikistan,20
2023,Tajikistan,20
2000,Türkiye,21
2001,Türkiye,21
2002,Türkiye,21
2003,Türkiye,21
2013,Greece,36
2014,Greece,36
2015,Greece,36
2016,Greece,36
2017,Greece,36
2018,Greece,36
2019,Greece,36
2020,Greece,37
2021,Greece,37
2022,Greece,37
2023,Greece,37
2000,Hungary,34
2001,Hungary,35
2002,Hungary,35
2004,Türkiye,21
2005,Türkiye,21
2006,Türkiye,66
2007,Türkiye,66
2008,Türkiye,70
2009,Türkiye,70
2010,Türkiye,70
2011,Türkiye,71
2012,Türkiye,81
2013,Türkiye,83
2014,Türkiye,83
2015,Türkiye,83
2016,Türkiye,83
2007,Belgium,49
2008,Belgium,49
2009,Belgium,49
2010,Belgium,49
2011,Belgium,51
2012,Belgium,57
2013,Belgium,76
2014,Belgium,76
2015,Belgium,76
2016,Belgium,76
2017,Belgium,76
2018,Belgium,76
2019,Belgium,76
2003,Hungary,37
2004,Hungary,39
2005,Hungary,45
2006,Hungary,69
2007,Hungary,73
2008,Hungary,75
2009,Hungary,75
2010,Hungary,79
2011,Hungary,84
2012,Hungary,85
2013,Hungary,85
2014,Hungary,87
2015,Hungary,88
2016,Hungary,90
2017,Türkiye,83
2018,Türkiye,83
2019,Türkiye,83
2020,Türkiye,87
2021,Türkiye,87
2022,Türkiye,87
2023,Türkiye,87
2000,Turkmenistan,1
2001,Turkmenistan,1
2002,Turkmenistan,1
2003,Turkmenistan,1
2004,Turkmenistan,3
2005,Turkmenistan,3
2006,Turkmenistan,10
2007,Turkmenistan,10
2008,Turkmenistan,10
2009,Turkmenistan,10
2010,Turkmenistan,10
2011,Turkmenistan,10
2012,Turkmenistan,10
2013,Turkmenistan,10
