Year,GeoAreaName,Value
2000,Austria,0.0368
2001,Austria,0.07493
2002,Austria,0.03841
2003,Austria,0.04302
2004,Austria,0.0372
2005,Austria,0.04283
2006,Austria,0.05177
2007,Austria,0.04402
2008,Austria,0.04696
2009,Austria,0.06026
2010,Austria,0.04842
2011,Austria,0.04186
2012,Austria,0.03695
2013,Austria,0.04622
2014,Austria,0.04089
2015,Austria,0.04477
2016,Austria,0.04611
2017,Austria,0.04887
2018,Austria,0.04949
2019,Austria,0.04937
2020,Austria,0.04982
2000,Belgium,0.06409
2001,Belgium,0.06908
2002,Belgium,0.07245
2003,Belgium,0.06135
2004,Belgium,0.07191
2005,Belgium,0.07354
2006,Belgium,0.08083
2007,Belgium,0.07554
2008,Belgium,0.09447
2009,Belgium,0.10561
2010,Belgium,0.10304
2011,Belgium,0.09247
2012,Belgium,0.07725
2013,Belgium,0.08393
2014,Belgium,0.08277
2015,Belgium,0.07298
2016,Belgium,0.08092
2017,Belgium,0.07217
2018,Belgium,0.07398
2019,Belgium,0.07624
2020,Belgium,0.09044
2000,Czechia,0.00552
2001,Czechia,0.01064
2002,Czechia,0.01043
2003,Czechia,0.01729
2004,Czechia,0.02135
2005,Czechia,0.01961
2006,Czechia,0.02083
2007,Czechia,0.02437
2008,Czechia,0.04163
2009,Czechia,0.03562
2010,Czechia,0.03136
2011,Czechia,0.02617
2012,Czechia,0.0274
2013,Czechia,0.02287
2014,Czechia,0.02376
2015,Czechia,0.02168
2016,Czechia,0.02643
2017,Czechia,0.02611
2018,Czechia,0.02175
2019,Czechia,0.02192
2020,Czechia,0.02087
2000,Denmark,0.21017
2001,Denmark,0.20961
2002,Denmark,0.1825
2003,Denmark,0.17921
2004,Denmark,0.17725
2005,Denmark,0.17415
2006,Denmark,0.16743
2007,Denmark,0.18596
2008,Denmark,0.16529
2009,Denmark,0.1978
2010,Denmark,0.18116
2011,Denmark,0.18453
2012,Denmark,0.17465
2013,Denmark,0.15826
2014,Denmark,0.17371
2015,Denmark,0.14539
2016,Denmark,0.13321
2017,Denmark,0.13098
2018,Denmark,0.12518
2019,Denmark,0.12432
2020,Denmark,0.13298
2000,Finland,0.04731
2001,Finland,0.05006
2002,Finland,0.06525
2003,Finland,0.05732
2004,Finland,0.05784
2005,Finland,0.06269
2006,Finland,0.06803
2007,Finland,0.07106
2008,Finland,0.0746
2009,Finland,0.10124
2010,Finland,0.09862
2011,Finland,0.09424
2012,Finland,0.10003
2013,Finland,0.108
2014,Finland,0.11672
2015,Finland,0.10621
2016,Finland,0.08635
2017,Finland,0.07562
2018,Finland,0.06684
2019,Finland,0.07777
2020,Finland,0.07597
2000,France,0.04457
2001,France,0.0465
2002,France,0.05104
2003,France,0.0528
2004,France,0.06717
2005,France,0.05463
2006,France,0.06284
2007,France,0.06036
2008,France,0.05402
2009,France,0.06341
2010,France,0.05658
2011,France,0.04623
2012,France,0.04347
2013,France,0.04658
2014,France,0.04481
2015,France,0.05482
2016,France,0.05128
2017,France,0.06279
2018,France,0.0677
2019,France,0.06698
2020,France,0.08427
2000,Germany,0.04766
2001,Germany,0.0451
2002,Germany,0.04933
2003,Germany,0.05848
2004,Germany,0.05575
2005,Germany,0.04708
2006,Germany,0.0607
2007,Germany,0.05732
2008,Germany,0.07101
2009,Germany,0.06667
2010,Germany,0.06716
2011,Germany,0.06643
2012,Germany,0.06407
2013,Germany,0.06017
2014,Germany,0.06132
2015,Germany,0.05074
2016,Germany,0.06741
2017,Germany,0.06858
2018,Germany,0.07725
2019,Germany,0.06873
2020,Germany,0.08387
2000,Greece,0.02076
2001,Greece,0.0198
2002,Greece,0.06576
2003,Greece,0.02438
2004,Greece,0.02345
2005,Greece,0.0274
2006,Greece,0.02782
2007,Greece,0.02592
2008,Greece,0.0285
2009,Greece,0.02582
2010,Greece,0.02179
2011,Greece,0.01597
2012,Greece,0.01379
2013,Greece,0.01269
2014,Greece,0.01513
2015,Greece,0.01429
2016,Greece,0.01801
2017,Greece,0.01929
2018,Greece,0.0176
2019,Greece,0.01569
2020,Greece,0.01745
2003,Hungary,0.00272
2004,Hungary,0.00999
2005,Hungary,0.00892
2006,Hungary,0.0102
2007,Hungary,0.01687
2008,Hungary,0.01604
2009,Hungary,0.02164
2010,Hungary,0.0193
2011,Hungary,0.0179
2012,Hungary,0.0135
2013,Hungary,0.01453
2014,Hungary,0.0147
2015,Hungary,0.01644
2016,Hungary,0.0267
2017,Hungary,0.01724
2018,Hungary,0.04566
