Year,GeoAreaName,Value
2018,Albania,1.63934
2018,Austria,40.55344
2017,Armenia,16.01513
2018,Armenia,43.4263
2019,Armenia,47.80877
2020,Armenia,49.20319
2021,Armenia,30.76923
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2015,Bulgaria,0
2016,Bulgaria,0
2017,Bulgaria,0
2020,Bulgaria,3.38346
2021,Bulgaria,11.2782
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,5.46875
2020,Belarus,5.46875
2021,Belarus,5.46875
2017,Croatia,0
2015,Czechia,100
2016,Czechia,100
2017,Czechia,100
2005,Estonia,100
2006,Estonia,100
2007,Estonia,100
2008,Estonia,100
2009,Estonia,100
2010,Estonia,100
2011,Estonia,100
2012,Estonia,100
2013,Estonia,100
2014,Estonia,100
2015,Estonia,100
2016,Estonia,100
2017,Estonia,100
2018,Estonia,100
2019,Estonia,100
2015,Finland,100
2016,Finland,100
2017,Finland,100
2018,Finland,100
2019,Finland,100
2016,France,100
2017,France,100
2018,France,100
2014,Georgia,0
2015,Georgia,0
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,0
2020,Georgia,0
2021,Georgia,0
2015,Germany,100
2021,Hungary,100
2015,Ireland,100
2016,Ireland,100
2017,Ireland,100
2017,Kazakhstan,100
2018,Kazakhstan,100
2019,Kazakhstan,100
2020,Kazakhstan,100
2021,Kazakhstan,100
2015,Kyrgyzstan,0
2016,Kyrgyzstan,0
2017,Kyrgyzstan,0
2018,Kyrgyzstan,8.67769
2019,Kyrgyzstan,10.12397
2020,Lithuania,100
2021,Lithuania,100
2018,Montenegro,0
2017,Netherlands,100
2012,Norway,79.88669
2014,Norway,84.90566
2015,Norway,85.9375
2016,Norway,93.08511
2017,Norway,97.05094
2018,Norway,98.08743
2019,Norway,98.00995
2015,Poland,100
2016,Poland,100
2017,Poland,100
2018,Poland,100
2019,Poland,100
2020,Poland,100
2010,Portugal,0.64935
2011,Portugal,0.64935
2012,Portugal,1.2987
2013,Portugal,1.2987
2014,Portugal,1.62338
2015,Portugal,2.27273
2016,Portugal,2.92208
2017,Portugal,8.11688
2018,Portugal,8.76623
2019,Portugal,10.06494
2020,Portugal,11.68831
2005,Romania,0
2006,Romania,0
2007,Romania,0
2008,Romania,0
2009,Romania,0
2010,Romania,0
2011,Romania,0
2012,Romania,0
2013,Romania,0
2014,Romania,0
2015,Romania,0
2016,Romania,0
2017,Romania,0
2018,Romania,0
2019,Romania,0
2020,Romania,0
2021,Romania,0
2010,Serbia,0.57471
2011,Serbia,0
2018,Serbia,4.5977
2015,Slovenia,100
2016,Slovenia,100
2017,Slovenia,100
2018,Slovenia,100
2019,Slovenia,100
2020,Slovenia,100
2021,Slovenia,100
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2017,Switzerland,50
2015,Tajikistan,50.76923
2016,Tajikistan,66.15385
2017,Tajikistan,84.61539
2018,Tajikistan,92.30769
2019,Tajikistan,100
2020,Tajikistan,100
2017,Türkiye,100
2020,Türkiye,8.64198
2021,Türkiye,91.35803
2019,Turkmenistan,100
2013,Ukraine,100
2014,Ukraine,92.59259
2015,Ukraine,100
2016,Ukraine,92.59259
2017,Ukraine,92.59259
2018,Ukraine,92.59259
2019,Ukraine,92.59259
2020,Ukraine,92.59259
2017,Türkiye,100
2020,Türkiye,8.64198
2021,Türkiye,91.35803
2019,Turkmenistan,100
2013,Ukraine,100
2014,Ukraine,92.59259
2015,Ukraine,100
2016,Ukraine,92.59259
2017,Ukraine,92.59259
2018,Ukraine,92.59259
2019,Ukraine,92.59259
2020,Ukraine,92.59259
2018,Albania,1.63934
2018,Austria,40.55344
2017,Armenia,16.01513
2018,Armenia,43.4263
2019,Armenia,47.80877
2020,Armenia,49.20319
2021,Armenia,30.76923
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2015,Bulgaria,0
2016,Bulgaria,0
2017,Bulgaria,0
2020,Bulgaria,3.38346
2021,Bulgaria,11.2782
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,5.46875
2020,Belarus,5.46875
2021,Belarus,5.46875
2017,Croatia,0
2015,Czechia,100
2016,Czechia,100
2017,Czechia,100
2005,Estonia,100
2006,Estonia,100
2007,Estonia,100
2008,Estonia,100
2009,Estonia,100
2010,Estonia,100
2011,Estonia,100
2012,Estonia,100
2013,Estonia,100
2014,Estonia,100
2015,Estonia,100
2016,Estonia,100
2017,Estonia,100
2018,Estonia,100
2019,Estonia,100
2015,Finland,100
2016,Finland,100
2017,Finland,100
2018,Finland,100
2019,Finland,100
2016,France,100
2017,France,100
2018,France,100
2014,Georgia,0
2015,Georgia,0
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,0
2020,Georgia,0
2021,Georgia,0
2015,Germany,100
2021,Hungary,100
2015,Ireland,100
2016,Ireland,100
2017,Ireland,100
2017,Kazakhstan,100
2018,Kazakhstan,100
2019,Kazakhstan,100
2020,Kazakhstan,100
2021,Kazakhstan,100
2015,Kyrgyzstan,0
2016,Kyrgyzstan,0
2017,Kyrgyzstan,0
2018,Kyrgyzstan,8.67769
2019,Kyrgyzstan,10.12397
2020,Lithuania,100
2021,Lithuania,100
2018,Montenegro,0
2017,Netherlands,100
2012,Norway,79.88669
2014,Norway,84.90566
2015,Norway,85.9375
2016,Norway,93.08511
2017,Norway,97.05094
2018,Norway,98.08743
2019,Norway,98.00995
2015,Poland,100
2016,Poland,100
2017,Poland,100
2018,Poland,100
2019,Poland,100
2020,Poland,100
2010,Portugal,0.64935
2011,Portugal,0.64935
2012,Portugal,1.2987
2013,Portugal,1.2987
2014,Portugal,1.62338
2015,Portugal,2.27273
2016,Portugal,2.92208
2017,Portugal,8.11688
2018,Portugal,8.76623
2019,Portugal,10.06494
2020,Portugal,11.68831
2005,Romania,0
2006,Romania,0
2007,Romania,0
2008,Romania,0
2009,Romania,0
2010,Romania,0
2011,Romania,0
2012,Romania,0
2013,Romania,0
2014,Romania,0
2015,Romania,0
2016,Romania,0
2017,Romania,0
2018,Romania,0
2019,Romania,0
2020,Romania,0
2021,Romania,0
2010,Serbia,0.57471
2011,Serbia,0
2018,Serbia,4.5977
2015,Slovenia,100
2016,Slovenia,100
2017,Slovenia,100
2018,Slovenia,100
2019,Slovenia,100
2020,Slovenia,100
2021,Slovenia,100
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2017,Switzerland,50
2015,Tajikistan,50.76923
2016,Tajikistan,66.15385
2017,Tajikistan,84.61539
2018,Tajikistan,92.30769
2019,Tajikistan,100
2020,Tajikistan,100
2020,Belarus,5.46875
2021,Belarus,5.46875
2017,Croatia,0
2015,Czechia,100
2016,Czechia,100
2017,Czechia,100
2005,Estonia,100
2006,Estonia,100
2007,Estonia,100
2008,Estonia,100
2009,Estonia,100
2010,Estonia,100
2011,Estonia,100
2012,Estonia,100
2013,Estonia,100
2014,Estonia,100
2015,Estonia,100
2016,Estonia,100
2017,Estonia,100
2018,Estonia,100
2019,Estonia,100
2015,Finland,100
2016,Finland,100
2017,Finland,100
2018,Finland,100
2019,Finland,100
2016,France,100
2017,France,100
2018,France,100
2014,Georgia,0
2015,Georgia,0
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,0
2020,Georgia,0
2018,Albania,1.63934
2018,Austria,40.55344
2017,Armenia,16.01513
2018,Armenia,43.4263
2019,Armenia,47.80877
2020,Armenia,49.20319
2021,Georgia,0
2015,Germany,100
2021,Hungary,100
2015,Ireland,100
2016,Ireland,100
2017,Ireland,100
2017,Kazakhstan,100
2018,Kazakhstan,100
2019,Kazakhstan,100
2020,Kazakhstan,100
2021,Kazakhstan,100
2015,Kyrgyzstan,0
2021,Armenia,30.76923
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2015,Bulgaria,0
2016,Bulgaria,0
2017,Bulgaria,0
2016,Kyrgyzstan,0
2017,Kyrgyzstan,0
2018,Kyrgyzstan,8.67769
2019,Kyrgyzstan,10.12397
2020,Lithuania,100
2021,Lithuania,100
2020,Bulgaria,3.38346
2021,Bulgaria,11.2782
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2018,Montenegro,0
2017,Netherlands,100
2012,Norway,79.88669
2014,Norway,84.90566
2015,Norway,85.9375
2016,Norway,93.08511
2017,Norway,97.05094
2018,Norway,98.08743
2019,Norway,98.00995
2015,Poland,100
2016,Poland,100
2017,Poland,100
2018,Poland,100
2019,Poland,100
2020,Poland,100
2010,Portugal,0.64935
2011,Portugal,0.64935
2012,Portugal,1.2987
2013,Portugal,1.2987
2014,Portugal,1.62338
2015,Portugal,2.27273
2016,Portugal,2.92208
2017,Portugal,8.11688
2018,Portugal,8.76623
2019,Portugal,10.06494
2020,Portugal,11.68831
2005,Romania,0
2006,Romania,0
2007,Romania,0
2008,Romania,0
2009,Romania,0
2010,Romania,0
2011,Romania,0
2012,Romania,0
2013,Romania,0
2014,Romania,0
2015,Romania,0
2016,Romania,0
2017,Romania,0
2018,Romania,0
2019,Romania,0
2020,Romania,0
2021,Romania,0
2010,Serbia,0.57471
2011,Serbia,0
2018,Serbia,4.5977
2015,Slovenia,100
2016,Slovenia,100
2017,Slovenia,100
2018,Slovenia,100
2019,Slovenia,100
2020,Slovenia,100
2021,Slovenia,100
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
