Year,GeoAreaName,Value
2008,Azerbaijan,0
2009,Azerbaijan,0
2010,Azerbaijan,0
2011,Azerbaijan,0
2012,Azerbaijan,0
2013,Azerbaijan,0
2014,Azerbaijan,0
2015,Azerbaijan,0
2016,Azerbaijan,7
2017,Azerbaijan,3
2018,Azerbaijan,5
2019,Azerbaijan,5
2020,Azerbaijan,5
2021,Azerbaijan,5
2008,Austria,7
2009,Austria,7
2010,Austria,7
2011,Austria,7
2012,Austria,7
2013,Austria,8
2014,Austria,8
2015,Austria,8
2016,Austria,8
2017,Austria,8
2018,Austria,8
2019,Austria,8
2020,Austria,8
2008,Armenia,0
2009,Armenia,0
2010,Armenia,0
2011,Armenia,0
2012,Armenia,0
2013,Armenia,0
2014,Armenia,0
2015,Armenia,0
2016,Armenia,0
2017,Armenia,0
2018,Armenia,0
2019,Armenia,0
2020,Armenia,0
2021,Armenia,0
2008,Belgium,8
2009,Belgium,2
2010,Belgium,8
2011,Belgium,2
2012,Belgium,8
2013,Belgium,2
2014,Belgium,8
2015,Belgium,2
2008,Republic of Moldova,0
2009,Republic of Moldova,0
2010,Republic of Moldova,0
2011,Republic of Moldova,0
2012,Republic of Moldova,0
2013,Republic of Moldova,0
2014,Republic of Moldova,0
2015,Republic of Moldova,0
2016,Republic of Moldova,0
2017,Republic of Moldova,0
2008,Albania,0
2009,Albania,0
2010,Albania,0
2011,Albania,0
2012,Albania,0
2013,Albania,0
2014,Albania,0
2015,Albania,0
2016,Albania,0
2017,Albania,0
2016,Belgium,8
2017,Belgium,2
2018,Belgium,8
2019,Belgium,6
2020,Belgium,0
2021,Belgium,0
2008,Bosnia and Herzegovina,0
2009,Bosnia and Herzegovina,0
2010,Bosnia and Herzegovina,0
2011,Bosnia and Herzegovina,0
2012,Bosnia and Herzegovina,0
2013,Bosnia and Herzegovina,0
2014,Bosnia and Herzegovina,0
2015,Bosnia and Herzegovina,0
2018,Republic of Moldova,0
2019,Republic of Moldova,0
2020,Republic of Moldova,0
2021,Republic of Moldova,0
2009,Montenegro,6
2010,Montenegro,0
2011,Montenegro,0
2012,Montenegro,0
2016,Bosnia and Herzegovina,0
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2019,Bosnia and Herzegovina,0
2020,Bosnia and Herzegovina,0
2021,Bosnia and Herzegovina,0
2008,Bulgaria,5
2009,Bulgaria,5
2010,Bulgaria,5
2011,Bulgaria,5
2012,Bulgaria,6
2013,Bulgaria,6
2013,Montenegro,0
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,0
2017,Montenegro,0
2018,Montenegro,0
2014,Bulgaria,7
2015,Bulgaria,6
2016,Bulgaria,6
2017,Bulgaria,6
2018,Bulgaria,6
2019,Bulgaria,6
2019,Montenegro,0
2020,Montenegro,0
2021,Montenegro,0
2008,Netherlands,3
2009,Netherlands,4
2010,Netherlands,9
2011,Netherlands,9
2012,Netherlands,9
2013,Netherlands,9
2020,Bulgaria,2
2008,Belarus,0
2009,Belarus,0
2010,Belarus,0
2011,Belarus,0
2012,Belarus,0
