Year,GeoAreaName,Sex,Value
2019,Albania,FEMALE,47.9
2016,Azerbaijan,FEMALE,14
2020,Azerbaijan,FEMALE,16
2016,Austria,FEMALE,100
2020,Austria,FEMALE,100
2016,Armenia,FEMALE,61
2020,Armenia,FEMALE,61.6
2016,Belgium,FEMALE,100
2020,Belgium,FEMALE,100
2020,Bosnia and Herzegovina,FEMALE,100
2016,Bulgaria,FEMALE,100
2020,Bulgaria,FEMALE,100
2020,Belarus,FEMALE,100
2016,Croatia,FEMALE,100
2020,Croatia,FEMALE,100
2016,Cyprus,FEMALE,100
2020,Cyprus,FEMALE,100
2016,Czechia,FEMALE,100
2020,Czechia,FEMALE,100
2016,Denmark,FEMALE,100
2020,Denmark,FEMALE,100
2016,Estonia,FEMALE,100
2020,Estonia,FEMALE,100
2016,Finland,FEMALE,100
2020,Finland,FEMALE,100
2016,France,FEMALE,100
2020,France,FEMALE,100
2016,Georgia,FEMALE,24
2020,Georgia,FEMALE,26
2016,Germany,FEMALE,100
2020,Germany,FEMALE,100
2016,Greece,FEMALE,100
2020,Greece,FEMALE,100
2016,Hungary,FEMALE,100
2020,Hungary,FEMALE,100
2016,Iceland,FEMALE,100
2020,Iceland,FEMALE,100
2016,Ireland,FEMALE,100
2020,Ireland,FEMALE,100
2016,Italy,FEMALE,100
2020,Italy,FEMALE,100
2016,Kazakhstan,FEMALE,44.6
2020,Kazakhstan,FEMALE,44.2
2016,Kyrgyzstan,FEMALE,23.8
2020,Kyrgyzstan,FEMALE,23.8
2016,Latvia,FEMALE,100
2020,Latvia,FEMALE,100
2016,Liechtenstein,FEMALE,100
2020,Liechtenstein,FEMALE,100
2016,Lithuania,FEMALE,100
2020,Lithuania,FEMALE,100
2016,Luxembourg,FEMALE,100
2020,Luxembourg,FEMALE,100
2016,Malta,FEMALE,100
2020,Malta,FEMALE,100
2020,Republic of Moldova,FEMALE,100
2020,Montenegro,FEMALE,100
2016,Netherlands,FEMALE,100
2020,Netherlands,FEMALE,100
2016,Norway,FEMALE,100
2020,Norway,FEMALE,100
2016,Poland,FEMALE,100
2020,Poland,FEMALE,100
2016,Portugal,FEMALE,100
2020,Portugal,FEMALE,100
2016,Romania,FEMALE,100
2020,Romania,FEMALE,100
2021,Serbia,FEMALE,100
2016,Slovakia,FEMALE,100
2020,Slovakia,FEMALE,100
2016,Slovenia,FEMALE,96
2020,Slovenia,FEMALE,96
2016,Spain,FEMALE,100
2020,Spain,FEMALE,100
2016,Sweden,FEMALE,100
2020,Sweden,FEMALE,100
2016,Switzerland,FEMALE,100
2020,Switzerland,FEMALE,100
2016,Tajikistan,FEMALE,59.5
2020,Tajikistan,FEMALE,66.5
2021,Turkmenistan,FEMALE,38.6
2016,Ukraine,FEMALE,100
2018,Ukraine,FEMALE,100
2020,Ukraine,FEMALE,100
2020,North Macedonia,FEMALE,100
2017,Uzbekistan,FEMALE,16
2017,Uzbekistan,FEMALE,16
