Year,GeoAreaName,Value
2013,Albania,225638
2014,Albania,265438.995
2015,Albania,116221.001
2020,Albania,190000
2021,Albania,164000
2004,Azerbaijan,0
2005,Azerbaijan,0
2006,Azerbaijan,0
2007,Azerbaijan,0
2008,Azerbaijan,0
2009,Azerbaijan,0
2010,Azerbaijan,0
2011,Azerbaijan,0
2012,Azerbaijan,0
2013,Azerbaijan,0
2014,Azerbaijan,0
2015,Azerbaijan,0
2016,Azerbaijan,0
2017,Azerbaijan,0
2018,Azerbaijan,0
2019,Azerbaijan,0
2020,Azerbaijan,0
2021,Azerbaijan,0
2000,Austria,2947000
2001,Austria,2980000
2002,Austria,3070000
2003,Austria,3165000
2004,Austria,2688000
2005,Austria,2757000
2006,Austria,2920000
2007,Austria,2979000
2008,Austria,3159000
2009,Austria,3045000
2010,Austria,2792000
2011,Austria,2724000
2012,Austria,2818000
2013,Austria,2829000
2014,Austria,2723000
2015,Austria,2752000
2016,Austria,2838000
2017,Austria,2898000
2018,Austria,2952000
2019,Austria,3040000
2020,Austria,4632000
2021,Austria,4632000
2000,Belgium,2400000
2001,Belgium,2421000
2002,Belgium,2566000
2003,Belgium,2553000
2004,Belgium,2708000
2005,Belgium,2810000
2006,Belgium,2872000
2007,Belgium,2977000
2008,Belgium,2707000
2009,Belgium,2719000
2010,Belgium,2726000
2011,Belgium,2732000
2012,Belgium,2638000
2013,Belgium,2570000
2014,Belgium,2560000
2015,Belgium,2484000
2016,Belgium,2541000
2017,Belgium,2517000
2018,Belgium,2542000
2019,Belgium,2613000
2020,Belgium,4318000
2021,Belgium,4688000
2008,Bosnia and Herzegovina,0
2009,Bosnia and Herzegovina,0
2010,Bosnia and Herzegovina,0
2011,Bosnia and Herzegovina,0
2012,Bosnia and Herzegovina,0
2013,Bosnia and Herzegovina,0
2014,Bosnia and Herzegovina,0
2015,Bosnia and Herzegovina,0
2016,Bosnia and Herzegovina,0
2017,Bosnia and Herzegovina,0
2000,Bulgaria,775000
2001,Bulgaria,770000
2002,Bulgaria,770000
2003,Bulgaria,774000
2004,Bulgaria,793000
2005,Bulgaria,822000
2006,Bulgaria,839000
2007,Bulgaria,858000
2008,Bulgaria,871000
2009,Bulgaria,887000
2010,Bulgaria,1003000
2011,Bulgaria,979000
2012,Bulgaria,841000
2013,Bulgaria,894000
2014,Bulgaria,736000
2015,Bulgaria,884000
2016,Bulgaria,917000
2017,Bulgaria,1065000
2018,Bulgaria,901000
2019,Bulgaria,1065000
2020,Bulgaria,1852000
2021,Bulgaria,1852000
2006,Belarus,31700
2007,Belarus,39400
2008,Belarus,172900
2009,Belarus,288200
2010,Belarus,328400
2011,Belarus,344900
2012,Belarus,372800
2013,Belarus,441800
2014,Belarus,539800
2015,Belarus,582600
2016,Belarus,599500
2017,Belarus,653800
2018,Belarus,714300
2019,Belarus,784700
2020,Belarus,1018700
2021,Belarus,1233000
2007,Croatia,55000
2008,Croatia,49000
2009,Croatia,41000
2010,Croatia,67000
2011,Croatia,137000
2012,Croatia,245000
2013,Croatia,257000
2014,Croatia,269000
2015,Croatia,298000
2016,Croatia,353000
2017,Croatia,405000
2018,Croatia,447000
2019,Croatia,547000
2020,Croatia,499000
2021,Croatia,555000
2000,Cyprus,13000
2001,Cyprus,14000
2002,Cyprus,15000
2003,Cyprus,15000
2004,Cyprus,16000
2005,Cyprus,19000
2006,Cyprus,23000
2007,Cyprus,28000
2008,Cyprus,43000
2009,Cyprus,49000
2010,Cyprus,63000
2011,Cyprus,63000
2012,Cyprus,72000
2013,Cyprus,74000
2014,Cyprus,76000
2015,Cyprus,87000
