Year,GeoAreaName,Value
1998,Bosnia and Herzegovina,0
1999,Bosnia and Herzegovina,0
2000,Bosnia and Herzegovina,0
2001,Bosnia and Herzegovina,0
2002,Bosnia and Herzegovina,0
2003,Bosnia and Herzegovina,0
2004,Bosnia and Herzegovina,2836025.62936
2005,Bosnia and Herzegovina,-2566375.55372
2006,Bosnia and Herzegovina,388430.24734
2007,Bosnia and Herzegovina,2701902.01492
2008,Bosnia and Herzegovina,20715674.21264
2009,Bosnia and Herzegovina,204150908.02742
2010,Bosnia and Herzegovina,121005146.35935
2011,Bosnia and Herzegovina,34933677.17534
2012,Bosnia and Herzegovina,12622204.86398
2013,Bosnia and Herzegovina,98103926.62533
2014,Bosnia and Herzegovina,69960410.4021
2015,Bosnia and Herzegovina,61636693.7991
2016,Bosnia and Herzegovina,94816416.2217
2017,Bosnia and Herzegovina,89476552.73999
2018,Bosnia and Herzegovina,149838740.93335
2019,Bosnia and Herzegovina,123009925.55627
2020,Bosnia and Herzegovina,7135294.99267
2021,Bosnia and Herzegovina,44071127.11991
1980,Bulgaria,0
1981,Bulgaria,0
1982,Bulgaria,0
1983,Bulgaria,0
1984,Bulgaria,0
1985,Bulgaria,0
1986,Bulgaria,0
1987,Bulgaria,0
1988,Bulgaria,0
1989,Bulgaria,0
1990,Bulgaria,0
1992,Bulgaria,0
1993,Bulgaria,0
1994,Bulgaria,231800000
1995,Bulgaria,65700000
1996,Bulgaria,129300000
1997,Bulgaria,-132800000
1998,Bulgaria,241447376.41377
1999,Bulgaria,199408612.44518
2000,Bulgaria,176870810.33128
2001,Bulgaria,-64754423.68113
2002,Bulgaria,83757787.06092
2003,Bulgaria,211758373.35271
2004,Bulgaria,520991698.29831
2005,Bulgaria,1304132497.5338
2006,Bulgaria,-363441387.44854
2007,Bulgaria,836524082.75566
2008,Bulgaria,1076810246.75011
2009,Bulgaria,821842165.4682
2010,Bulgaria,851470000
2011,Bulgaria,485420000
2012,Bulgaria,1192850000
2013,Bulgaria,159850000
2014,Bulgaria,-1647760000
2015,Bulgaria,-665130000
2016,Bulgaria,-801880000
2017,Bulgaria,3257070000
2018,Bulgaria,1841090000
2019,Bulgaria,1792770000
2020,Bulgaria,812920000
2021,Bulgaria,2737930000
2004,Kosovo,39913584.60106
2005,Kosovo,21782655.2553
2006,Kosovo,82101563.40772
2007,Kosovo,50162730.33049
2008,Kosovo,-24717075.18117
2009,Kosovo,169014927.80435
2010,Kosovo,66010490.8876
2011,Kosovo,84056140.37524
2012,Kosovo,234890855.11628
2013,Kosovo,179593928.86071
2014,Kosovo,27551491.70285
1980,Albania,0
1981,Albania,0
1982,Albania,0
1983,Albania,0
1984,Albania,0
1985,Albania,0
1986,Albania,0
1987,Albania,0
1988,Albania,0
1989,Albania,0
1990,Albania,0
2015,Kosovo,20873634.41929
2016,Kosovo,378920758.92908
2017,Kosovo,26176480.90396
2018,Kosovo,-225046440.64958
2019,Kosovo,65676052.51222
2020,Kosovo,-70393805.46708
2021,Kosovo,324614305.00119
1995,Kyrgyzstan,-1686000
1996,Kyrgyzstan,1684000
1997,Kyrgyzstan,-5674000
1998,Kyrgyzstan,4341042.63
1991,Albania,0
1992,Albania,0
1993,Albania,0
1994,Albania,0
1996,Albania,0
1997,Albania,0
1998,Albania,0
1999,Albania,0
2000,Albania,25000000
2001,Albania,23500000
2002,Albania,36820000
2003,Albania,22485018
2004,Albania,3641326
2005,Albania,5664561.0221
2006,Albania,-34157087.66131
2007,Albania,-25810000
2008,Albania,28335270.78615
2009,Albania,-15762588.58457
