Year,GeoAreaName,Value
2010,Republic of Moldova,227463925.0
2011,Republic of Moldova,342528800.0
2012,Republic of Moldova,353736954.0
2013,Republic of Moldova,402246994.0
2014,Republic of Moldova,369965115.0
2015,Republic of Moldova,315117496.0
2016,Republic of Moldova,308348050.0
2017,Republic of Moldova,361474805.0
2018,Republic of Moldova,399826205.0
2019,Republic of Moldova,428297668.0
2020,Republic of Moldova,430050135.0
2010,Montenegro,117021250.0
2011,Montenegro,118242802.0
2012,Montenegro,112755322.0
2013,Montenegro,115302487.0
2014,Montenegro,117763852.0
2015,Montenegro,117083440.0
2016,Montenegro,169742708.0
2017,Montenegro,145601691.0
2018,Montenegro,214198911.0
2019,Montenegro,170941895.0
2020,Montenegro,142453009.0
2010,Netherlands,48766248631.0
2011,Netherlands,63004775967.0
2012,Netherlands,55364079256.0
2013,Netherlands,55020373944.0
2014,Netherlands,57570664697.0
2015,Netherlands,50400284109.0
2016,Netherlands,51341064313.0
2017,Netherlands,54800840154.0
2018,Netherlands,62709515423.0
2019,Netherlands,65534457801.0
2020,Netherlands,66498009981.0
2010,Norway,10072915814.0
2011,Norway,11452680539.0
2012,Norway,12111123575.0
2013,Norway,12428004735.0
2014,Norway,12999876572.0
2015,Norway,11724350577.0
2016,Norway,10071517731.0
2017,Norway,9809461622.0
2018,Norway,10424625999.0
2019,Norway,11346500947.0
2020,Norway,10371622284.0
2010,Poland,24359478148.0
2011,Poland,29526513381.0
2012,Poland,25167240894.0
2013,Poland,28428812720.0
2014,Poland,30893170666.0
2015,Poland,28884644228.0
2016,Poland,28627666122.0
2017,Poland,31176057037.0
2018,Poland,38825505245.0
2019,Poland,37223117026.0
2020,Poland,42884172805.0
2010,Portugal,6568005084.0
2011,Portugal,6896116912.0
2012,Portugal,6378702244.0
2013,Portugal,6974798910.0
2010,Albania,245760976.0
2011,Albania,329948510.0
2012,Albania,268030622.0
2013,Albania,235594785.0
2014,Albania,144561541.0
2015,Albania,236692789.0
2016,Albania,233703160.0
2017,Albania,158242452.0
2018,Albania,165287742.0
2019,Albania,180237400.0
2020,Albania,257604445.0
2010,Azerbaijan,855702087.0
2014,Portugal,7500286580.0
2015,Portugal,6568745477.0
2016,Portugal,6759164031.0
2017,Portugal,7482442437.0
2018,Portugal,9006004068.0
2019,Portugal,8772251504.0
2020,Portugal,8602920412.0
2010,Romania,8227807379.0
2011,Romania,10294484076.0
2012,Romania,9792846354.0
2013,Romania,10318143237.0
2014,Romania,10842443234.0
2011,Azerbaijan,1339054804.0
2012,Azerbaijan,1234040249.0
2013,Azerbaijan,1247366384.0
2014,Azerbaijan,1140644411.0
2015,Azerbaijan,1339493737.0
2016,Azerbaijan,1144996309.0
2017,Azerbaijan,833238708.0
2018,Azerbaijan,1010978281.0
2019,Azerbaijan,1058699599.0
2020,Azerbaijan,1089925159.0
2010,Austria,24231035798.0
2011,Austria,27595362491.0
2012,Austria,25954451761.0
2013,Austria,27208464881.0
2014,Austria,27955106083.0
2015,Austria,24850139990.0
2016,Austria,25185009515.0
2017,Austria,26267208608.0
2018,Austria,29514267523.0
2019,Austria,29205849245.0
2020,Austria,27729774464.0
2010,Armenia,252352800.0
2011,Armenia,199944664.0
2012,Armenia,200585734.0
2015,Romania,10387330652.0
2016,Romania,11067640711.0
2017,Romania,12320221276.0
2018,Romania,14727573940.0
2019,Romania,15108111684.0
2020,Romania,14693343194.0
2010,Serbia,1434914166.0
2011,Serbia,2032225429.0
2012,Serbia,1891401263.0
2013,Serbia,1991869649.0
2014,Serbia,1998109007.0
2015,Serbia,1922351534.0
2013,Armenia,266616351.0
2014,Armenia,268143954.0
2015,Armenia,182418288.0
2016,Armenia,190974776.0
2017,Armenia,250381351.0
2018,Armenia,327254921.0
2019,Armenia,334616012.0
2020,Armenia,398107591.0
2010,Belgium,30347175700.0
2011,Belgium,35584664278.0
2012,Belgium,31392975568.0
2013,Belgium,30955573055.0
2016,Serbia,2147228929.0
2017,Serbia,2348684350.0
2018,Serbia,2857039566.0
2019,Serbia,3032112319.0
2020,Serbia,3445082272.0
2010,Slovakia,9881635220.0
2011,Slovakia,12309360842.0
2012,Slovakia,12438064748.0
2013,Slovakia,12644822222.0
2014,Slovakia,12584911593.0
2015,Slovakia,11697199467.0
2016,Slovakia,11922179253.0
2014,Belgium,31986009938.0
2015,Belgium,27184231553.0
2016,Belgium,27284474169.0
2017,Belgium,27294682104.0
2018,Belgium,29146405380.0
2019,Belgium,29098765631.0
2020,Belgium,29517659316.0
2010,Bosnia and Herzegovina,807404829.0
2011,Bosnia and Herzegovina,909534614.0
2012,Bosnia and Herzegovina,828592009.0
2013,Bosnia and Herzegovina,867795094.0
2017,Slovakia,11834829469.0
2018,Slovakia,12755723102.0
2019,Slovakia,13322155043.0
2020,Slovakia,13189201117.0
2010,Slovenia,4054988946.0
2011,Slovenia,4749285451.0
2012,Slovenia,4480442538.0
2013,Slovenia,4814306426.0
2014,Slovenia,4605774177.0
2015,Slovenia,4128138908.0
2016,Slovenia,4405213531.0
2017,Slovenia,4790452267.0
2014,Bosnia and Herzegovina,1055825314.0
2015,Bosnia and Herzegovina,840479292.0
2016,Bosnia and Herzegovina,820185911.0
2017,Bosnia and Herzegovina,994149512.0
2018,Bosnia and Herzegovina,1106899563.0
2019,Bosnia and Herzegovina,1099211216.0
2020,Bosnia and Herzegovina,1135049732.0
2010,Bulgaria,2204667066.0
2011,Bulgaria,3278219894.0
2012,Bulgaria,3425675853.0
2013,Bulgaria,3252517604.0
2018,Slovenia,5413538600.0
2019,Slovenia,5409735903.0
2020,Slovenia,5454437388.0
2010,Spain,34313685667.0
2011,Spain,37083943040.0
2012,Spain,31389136206.0
2013,Spain,32516470209.0
2014,Spain,33552739776.0
2015,Spain,31747830092.0
2016,Spain,31852233606.0
2017,Spain,33247478925.0
2018,Spain,37009534266.0
2014,Bulgaria,3052869825.0
2015,Bulgaria,2654343523.0
2016,Bulgaria,2722574448.0
2017,Bulgaria,3171321753.0
2018,Bulgaria,3684566002.0
2019,Bulgaria,3824251965.0
2020,Bulgaria,3875412015.0
2010,Belarus,2726893100.0
2011,Belarus,3310865600.0
2012,Belarus,3865933000.0
2013,Belarus,4031773000.0
2014,Belarus,3551696100.0
2019,Spain,36990265020.0
2020,Spain,36184193919.0
2010,Sweden,23328953364.0
2011,Sweden,26442916039.0
2012,Sweden,24406485774.0
2013,Sweden,24604946208.0
2014,Sweden,24901098746.0
2015,Sweden,21689043054.0
2016,Sweden,21597654273.0
2017,Sweden,22275209025.0
2018,Sweden,23731937102.0
2019,Sweden,24042314544.0
2020,Sweden,24194851720.0
2010,Switzerland,30568629424.0
2011,Switzerland,35118413611.0
2012,Switzerland,31191150041.0
2013,Switzerland,32556843854.0
2014,Switzerland,32867888344.0
2015,Switzerland,29013877058.0
2016,Switzerland,28695311408.0
2017,Switzerland,29689199067.0
2018,Switzerland,31414283675.0
2019,Switzerland,30446085001.0
2020,Switzerland,31249448119.0
2015,Belarus,2984937300.0
2016,Belarus,2870068200.0
2017,Belarus,3398062700.0
2018,Belarus,3431157100.0
2019,Belarus,3683613500.0
2020,Belarus,3284083300.0
2010,Croatia,2191768808.0
2011,Croatia,2155197826.0
2012,Croatia,1911683353.0
2013,Croatia,2464259544.0
2014,Croatia,2253215902.0
2015,Croatia,2084071890.0
2016,Tajikistan,268516941.0
2017,Tajikistan,137423227.0
2018,Tajikistan,156403385.0
2019,Tajikistan,145983597.0
2020,Tajikistan,144394636.0
2010,Türkiye,17262275155.0
2011,Türkiye,20343095790.0
2012,Türkiye,21018058411.0
2013,Türkiye,25435646853.0
2014,Türkiye,24443447404.0
2015,Türkiye,22906815478.0
2016,Türkiye,26138297934.0
2016,Croatia,2241264805.0
2017,Croatia,2487791588.0
2018,Croatia,2681990578.0
2019,Croatia,2712780064.0
2020,Croatia,2911254475.0
2010,Cyprus,668723351.0
2011,Cyprus,652033515.0
2012,Cyprus,409501220.0
2013,Cyprus,343164399.0
2014,Cyprus,366425603.0
2015,Cyprus,316985674.0
2016,Cyprus,329436532.0
2017,Türkiye,25822133371.0
2018,Türkiye,23558051609.0
2019,Türkiye,22824274381.0
2020,Türkiye,24684768461.0
2010,Ukraine,5141358464.0
2011,Ukraine,7256348806.0
2012,Ukraine,8410529339.0
2013,Ukraine,7593309263.0
2014,Ukraine,5048061919.0
2015,Ukraine,3342072932.0
2016,Ukraine,3352496731.0
2017,Ukraine,4126209204.0
2017,Cyprus,480842794.0
2018,Cyprus,500952174.0
2019,Cyprus,485501576.0
2020,Cyprus,460135608.0
2010,Czechia,21769819229.0
2011,Czechia,25497960803.0
2012,Czechia,23495029606.0
2013,Czechia,24354353262.0
2014,Czechia,26086533178.0
2015,Czechia,23682799909.0
2016,Czechia,24595593438.0
2017,Czechia,26871659388.0
2018,Ukraine,5157437433.0
2019,Ukraine,6488737857.0
2020,Ukraine,4730154117.0
2010,North Macedonia,339790972.0
2011,North Macedonia,540060005.0
2012,North Macedonia,577201414.0
2013,North Macedonia,786306836.0
2014,North Macedonia,1047128512.0
2015,North Macedonia,1121154411.0
2016,North Macedonia,1332210025.0
2017,North Macedonia,1377067222.0
2018,Czechia,31005942011.0
2019,Czechia,31263494680.0
2020,Czechia,30990078100.0
2010,Denmark,18390648656.0
2011,Denmark,20828980027.0
2012,Denmark,19894003963.0
2013,Denmark,20927556079.0
2014,Denmark,21796987424.0
2015,Denmark,18809113584.0
2016,Denmark,19755700486.0
2017,Denmark,19297034999.0
2018,Denmark,19894621263.0
2019,Denmark,20971138115.0
2020,Denmark,20181230348.0
2010,Estonia,1531466004.0
2011,Estonia,2075638500.0
2012,Estonia,2177344915.0
2013,Estonia,2286384074.0
2014,Estonia,2289203967.0
2015,Estonia,1893345822.0
2016,Estonia,1975089825.0
2017,Estonia,2028407625.0
2018,Estonia,2427790830.0
2019,Estonia,2389959377.0
2020,Estonia,2760539984.0
2010,Finland,11242689412.0
2011,Finland,13384432604.0
2012,Finland,12503239509.0
2013,Finland,12751743127.0
2014,Finland,12183623654.0
2015,Finland,10072471484.0
2016,Finland,10016599078.0
2017,Finland,10695382612.0
2018,Finland,11056310766.0
2019,Finland,11971056576.0
2020,Finland,11678300736.0
2010,France,73297008593.0
2011,France,85678859226.0
2012,France,76450295715.0
2013,France,77173650697.0
2014,France,78559065777.0
2015,France,69207856609.0
2016,France,69405536709.0
2017,France,70791917386.0
2018,France,70121341867.0
2019,France,75285053661.0
2020,France,70587373753.0
2010,Georgia,291700720.0
2018,North Macedonia,1693329818.0
2019,North Macedonia,1826285464.0
2020,North Macedonia,1724796102.0
2017,Uzbekistan,1124339529.0
2018,Uzbekistan,2079800983.0
2019,Uzbekistan,3108658900.0
2020,Uzbekistan,2461975440.0
2011,Georgia,432403506.0
2012,Georgia,497237017.0
2013,Georgia,589948722.0
2014,Georgia,707079843.0
2015,Georgia,613556592.0
2016,Georgia,701389415.0
2017,Georgia,598705733.0
2018,Georgia,833917058.0
2019,Georgia,754721964.0
2020,Georgia,593072774.0
2010,Germany,229581597567.0
2011,Germany,263114797493.0
2012,Germany,237678475435.0
2013,Germany,241094479794.0
2014,Germany,248876791957.0
2015,Germany,219670982247.0
2016,Germany,225496189570.0
2017,Germany,238741595178.0
2018,Germany,233277132548.0
2019,Germany,259283573089.0
