Year,GeoAreaName,Value
2014,Austria,76.7
2015,Austria,78.9
2016,Austria,83.1
2017,Austria,113.5
2018,Austria,114.9
2013,Czechia,10.53
2014,Czechia,10.308
2015,Czechia,10.48
2016,Czechia,11.442
2017,Czechia,10.115
2018,Czechia,13.102
2011,Denmark,52.0
2012,Denmark,44.0
2013,Denmark,54.0
2014,Denmark,29.0
2015,Denmark,32.0
2016,Denmark,58.0
2017,Denmark,40.0
2018,Denmark,69.0
2004,Estonia,0.41
2005,Estonia,0.51
2006,Estonia,1.94
2007,Estonia,2.88
2008,Estonia,3.33
2009,Estonia,2.97
2010,Estonia,2.59
2011,Estonia,4.01
2012,Estonia,2.98
2013,Estonia,2.61
2014,Estonia,3.52
2015,Estonia,4.4
2016,Estonia,5.48
2017,Estonia,6.26
2018,Estonia,7.05
2006,Finland,40.11
2007,Finland,47.69
2008,Finland,54.48
2009,Finland,46.15
2010,Finland,49.75
2011,Finland,51.72
2012,Finland,65.76
2013,Finland,39.22
2014,Finland,59.37
2015,Finland,63.603
2016,Finland,56.96
2017,Finland,54.05
2018,Finland,57.48
2005,France,92.0
2006,France,139.0
2007,France,186.0
2008,France,251.0
2009,France,316.0
2010,France,350.0
2011,France,384.0
2012,France,388.0
2013,France,391.0
2014,France,417.0
2015,France,443.0
2016,France,482.0
2017,France,521.0
2018,France,547.0
2021,Georgia,29000.0
2006,Germany,409.0
2007,Germany,396.0
2008,Germany,469.0
2009,Germany,605.0
2010,Germany,586.0
2011,Germany,591.0
2012,Germany,623.0
2013,Germany,597.0
2014,Germany,598.0
2015,Germany,591.0
2016,Germany,617.0
2017,Germany,669.0
2018,Germany,724.0
2005,Hungary,2.0
2006,Hungary,6.0
2007,Hungary,9.0
2008,Hungary,13.0
2009,Hungary,18.0
2010,Hungary,16.0
2011,Hungary,12.0
2012,Hungary,14.0
2013,Hungary,17.0
2014,Hungary,19.0
2015,Hungary,20.0
2016,Hungary,21.0
2017,Hungary,24.0
2018,Hungary,31.0
2009,Iceland,6.0
2010,Iceland,7.0
2011,Iceland,8.0
2012,Iceland,8.0
2013,Iceland,8.0
2014,Iceland,9.0
2015,Iceland,2.9
2016,Iceland,3.3
2017,Iceland,3.9
2014,Ireland,37.27
2015,Ireland,37.27
2016,Ireland,44.699
2017,Ireland,46.928
2018,Ireland,52.382
2016,Kazakhstan,890.0
2017,Kazakhstan,10328.67
2018,Kazakhstan,4000.0
2019,Kazakhstan,1320.0
2006,Latvia,0.95
2007,Latvia,2.93
2008,Latvia,4.14
2009,Latvia,2.04
2010,Latvia,3.19
2011,Latvia,2.22
2012,Latvia,3.96
2013,Latvia,3.69
2014,Latvia,3.12
2015,Latvia,2.5
2016,Latvia,2.9
2017,Latvia,5.09
2018,Latvia,7.04
2004,Lithuania,0.012
2005,Lithuania,0.087
2006,Lithuania,0.63
2007,Lithuania,10.284
2008,Lithuania,10.135
2009,Lithuania,6.102
2010,Lithuania,7.152
2011,Lithuania,8.772
2012,Lithuania,10.68
2013,Lithuania,14.43
2014,Lithuania,20.354
2015,Lithuania,14.295
2016,Lithuania,11.817
2017,Lithuania,11.18
2018,Lithuania,12.189
2003,Luxembourg,0.0
2004,Luxembourg,0.0
2005,Luxembourg,0.0
2006,Luxembourg,0.0
2007,Luxembourg,0.0
2008,Luxembourg,0.0
2009,Luxembourg,0.0
2010,Luxembourg,0.0
2011,Luxembourg,0.0
2012,Luxembourg,0.0
2013,Luxembourg,0.0
2014,Luxembourg,0.0
2015,Luxembourg,0.0
2016,Luxembourg,0.0
2017,Luxembourg,0.0
2018,Luxembourg,0.0
2000,Netherlands,58.0
2001,Netherlands,73.0
2002,Netherlands,77.0
2003,Netherlands,90.0
2004,Netherlands,91.0
2005,Netherlands,91.0
2006,Netherlands,90.0
2007,Netherlands,94.0
2008,Netherlands,101.0
2009,Netherlands,102.0
2010,Netherlands,104.0
2011,Netherlands,106.0
2012,Netherlands,101.0
2013,Netherlands,95.0
2014,Netherlands,95.0
2015,Netherlands,96.0
2016,Netherlands,97.0
2017,Netherlands,97.0
2018,Netherlands,101.0
2012,Norway,43.36
2013,Norway,45.85
2014,Norway,46.91
2015,Norway,47.99
2016,Norway,28.47
2017,Norway,82.37
2018,Norway,87.98
2014,Poland,26.0
2015,Poland,29.0
2016,Poland,30.0
2017,Poland,19.0
2018,Poland,37.0
2007,Portugal,4.26
2008,Portugal,6.51
2009,Portugal,7.71
2010,Portugal,6.08
2011,Portugal,4.46
2012,Portugal,3.41
2013,Portugal,2.53
2014,Portugal,2.31
2015,Portugal,3.065
2016,Portugal,3.703
2017,Portugal,4.454
2018,Portugal,5.784
2002,Slovakia,0.18
2003,Slovakia,0.32
2004,Slovakia,1.06
2005,Slovakia,2.13
2006,Slovakia,3.03
2007,Slovakia,4.96
2008,Slovakia,6.22
2009,Slovakia,7.65
2010,Slovakia,6.93
2011,Slovakia,7.86
2012,Slovakia,7.76
2013,Slovakia,7.85
2014,Slovakia,7.59
2015,Slovakia,8.17
2016,Slovakia,11.1
2017,Slovakia,12.06
2018,Slovakia,15.54
2002,Slovenia,0.51
2003,Slovenia,0.36
2004,Slovenia,1.83
2005,Slovenia,2.15
2006,Slovenia,0.87
2007,Slovenia,2.67
2008,Slovenia,2.47
2009,Slovenia,3.32
2010,Slovenia,3.4
