Year,GeoAreaName,Value
2016,Malta,0.13
2017,Malta,-0.04
2018,Malta,0.19
2019,Malta,-0.2
2020,Malta,-0.24
2021,Malta,-0.27
2010,Republic of Moldova,0.24
2011,Republic of Moldova,0.46
2012,Republic of Moldova,0.1
2013,Republic of Moldova,0.76
2014,Republic of Moldova,0.38
2015,Republic of Moldova,0.14
2016,Republic of Moldova,0.26
2017,Republic of Moldova,0.45
2018,Republic of Moldova,0.47
2019,Republic of Moldova,0.92
2020,Republic of Moldova,0.76
2021,Republic of Moldova,0.36
2010,Montenegro,1.4
2011,Montenegro,0.56
2012,Montenegro,0.56
2013,Montenegro,0.57
2014,Montenegro,0.12
2015,Montenegro,0.61
2016,Montenegro,-0.14
2017,Montenegro,-0.26
2018,Montenegro,-0.58
2019,Montenegro,1.25
2020,Montenegro,0.75
2021,Montenegro,0.43
2010,Netherlands,-0.54
2011,Netherlands,0.03
2012,Netherlands,-0.12
2013,Netherlands,-0.14
2014,Netherlands,-0.43
2015,Netherlands,0.27
2016,Netherlands,0.44
2017,Netherlands,1.03
2018,Netherlands,-0.74
2019,Netherlands,0.9
2020,Netherlands,0.21
2021,Netherlands,-1.93
2010,Norway,-1.7
2011,Norway,-0.42
2012,Norway,0.13
2013,Norway,-0.1
2014,Norway,0.46
2015,Norway,0.37
2010,Albania,-0.03
2011,Albania,-0.31
2012,Albania,-0.39
2013,Albania,0.44
2014,Albania,-0.43
2015,Albania,0.78
2016,Albania,0.28
2017,Albania,0.23
2018,Albania,-0.54
2016,Norway,-0.55
2017,Norway,-1.03
2018,Norway,0.01
2019,Norway,-0.5
2020,Norway,1.18
2021,Norway,-2.71
2010,Poland,-0.33
2011,Poland,-0.12
2012,Poland,0.12
2013,Poland,0.03
2014,Poland,-1.45
2015,Poland,-0.59
2016,Poland,0.7
2017,Poland,1.12
2018,Poland,-0.13
2019,Poland,1.09
2020,Poland,-0.12
2021,Poland,-1.33
2010,Portugal,-0.41
2011,Portugal,-0.35
2012,Portugal,0.72
2013,Portugal,0.83
2014,Portugal,-0.19
2015,Portugal,0.36
2016,Portugal,-0.04
2019,Albania,0.04
2020,Albania,0.37
2021,Albania,0.23
2010,Azerbaijan,0.07
2011,Azerbaijan,0.22
2012,Azerbaijan,-0.54
2013,Azerbaijan,-0.52
2014,Azerbaijan,-0.39
2017,Portugal,0.32
2018,Portugal,-0.05
2019,Portugal,0.1
2020,Portugal,1.37
2021,Portugal,-0.37
2010,Romania,-0.92
2011,Romania,0.65
2012,Romania,0.32
2013,Romania,-0.11
2014,Romania,-0.37
2015,Romania,-1.17
2016,Romania,0.5
2017,Romania,0.91
2018,Romania,0.16
2019,Romania,0.77
2020,Romania,1.1
2021,Romania,-0.44
2015,Azerbaijan,-0.07
2016,Azerbaijan,0.41
2017,Azerbaijan,0.93
2018,Azerbaijan,-0.63
2019,Azerbaijan,0.0
2020,Azerbaijan,0.24
2021,Azerbaijan,0.36
2010,Austria,-0.91
2010,Serbia,-0.54
2011,Serbia,0.24
2012,Serbia,0.05
2013,Serbia,-0.56
2014,Serbia,-0.44
2015,Serbia,-0.01
2016,Serbia,-0.26
2017,Serbia,0.12
2011,Austria,0.27
2012,Austria,0.19
2013,Austria,0.5
2014,Austria,-0.32
2015,Austria,-0.48
2016,Austria,-0.43
2017,Austria,0.03
2018,Austria,-0.77
2019,Austria,-0.55
2018,Serbia,0.04
2019,Serbia,0.17
2020,Serbia,0.34
2021,Serbia,0.4
2010,Slovakia,0.8
2011,Slovakia,0.55
2012,Slovakia,0.29
2013,Slovakia,0.42
2014,Slovakia,-0.36
2015,Slovakia,0.02
2016,Slovakia,-0.84
2017,Slovakia,1.07
2018,Slovakia,0.17
2019,Slovakia,0.39
2020,Slovakia,-0.08
2021,Slovakia,-0.58
2020,Austria,0.72
2021,Austria,-1.7
2010,Armenia,-0.9
2011,Armenia,2.92
2012,Armenia,-0.72
2013,Armenia,-0.71
2014,Armenia,-0.6
2015,Armenia,-0.8
2010,Slovenia,-0.5
2011,Slovenia,0.57
2012,Slovenia,0.12
2013,Slovenia,0.13
2014,Slovenia,-0.74
2015,Slovenia,0.2
2016,Slovenia,-0.02
2017,Slovenia,-0.1
2018,Slovenia,-0.18
2016,Armenia,-0.66
2017,Armenia,1.03
2018,Armenia,-0.13
2019,Armenia,-0.12
2020,Armenia,-0.3
2021,Armenia,1.66
2010,Belgium,-0.97
2011,Belgium,-0.86
2012,Belgium,0.09
2013,Belgium,1.17
2014,Belgium,-0.88
2015,Belgium,0.24
2016,Belgium,-0.22
2017,Belgium,-0.72
2018,Belgium,-0.31
2019,Belgium,-0.51
2020,Belgium,1.33
2019,Slovenia,-0.39
2020,Slovenia,1.24
2021,Slovenia,-1.51
2010,Spain,-1.84
2011,Spain,-0.14
2012,Spain,0.19
2013,Spain,1.15
2014,Spain,0.06
2021,Belgium,-2.25
2010,Bosnia and Herzegovina,-1.13
2011,Bosnia and Herzegovina,0.41
2012,Bosnia and Herzegovina,-0.19
2013,Bosnia and Herzegovina,-0.42
2014,Bosnia and Herzegovina,-0.59
2015,Bosnia and Herzegovina,0.0
2016,Bosnia and Herzegovina,-0.04
2015,Spain,1.03
2016,Spain,0.55
2017,Spain,-0.3
2018,Spain,-0.17
2019,Spain,0.17
2020,Spain,1.37
2021,Spain,-1.0
2010,Sweden,-0.54
2017,Bosnia and Herzegovina,0.31
2018,Bosnia and Herzegovina,-0.59
2019,Bosnia and Herzegovina,0.31
2020,Bosnia and Herzegovina,1.12
2021,Bosnia and Herzegovina,0.77
2010,Bulgaria,-0.52
2011,Bulgaria,0.7
2012,Bulgaria,-0.01
2013,Bulgaria,0.34
2014,Bulgaria,-0.08
2015,Bulgaria,-0.01
2016,Bulgaria,-0.02
2017,Bulgaria,0.44
2018,Bulgaria,-0.45
2019,Bulgaria,0.6
2020,Bulgaria,0.97
2021,Bulgaria,-0.48
2011,Sweden,-1.27
2012,Sweden,0.32
2013,Sweden,0.54
2014,Sweden,0.05
2015,Sweden,0.81
2016,Sweden,-0.57
2017,Sweden,-0.2
2018,Sweden,-0.29
2019,Sweden,0.16
2020,Sweden,0.38
2021,Sweden,-1.52
2010,Switzerland,-0.66
2011,Switzerland,-1.96
2012,Switzerland,0.66
2013,Switzerland,1.15
2014,Switzerland,0.62
2015,Switzerland,0.32
2016,Switzerland,0.55
2017,Switzerland,-0.12
2018,Switzerland,0.21
2019,Switzerland,-0.26
2020,Switzerland,0.63
2021,Switzerland,-1.46
2010,Tajikistan,-0.32
2011,Tajikistan,0.94
2012,Tajikistan,-1.32
2013,Tajikistan,-0.32
2014,Tajikistan,0.3
2015,Tajikistan,-0.06
2016,Tajikistan,-0.43
2017,Tajikistan,0.35
2018,Tajikistan,-0.63
2019,Tajikistan,0.85
2010,Belarus,-0.04
2011,Belarus,2.1
2012,Belarus,-1.41
2013,Belarus,-2.05
2014,Belarus,-0.12
2015,Belarus,-0.3
2016,Belarus,-0.23
2017,Belarus,0.18
2020,Tajikistan,0.74
2021,Tajikistan,0.01
2010,Türkiye,0.08
2011,Türkiye,-0.69
2012,Türkiye,-0.64
2013,Türkiye,0.3
2014,Türkiye,0.85
2015,Türkiye,0.61
2016,Türkiye,-1.12
2017,Türkiye,0.04
2018,Türkiye,0.23
2019,Türkiye,0.59
2020,Türkiye,0.28
2021,Türkiye,0.8
2018,Belarus,-0.18
2019,Belarus,0.14
2020,Belarus,-0.35
2021,Belarus,0.14
2010,Croatia,-0.91
2011,Croatia,0.46
2012,Croatia,0.01
2013,Croatia,0.35
2014,Croatia,-0.9
2015,Croatia,0.37
2016,Croatia,0.19
2017,Croatia,0.62
2018,Croatia,-0.43
2019,Croatia,-0.5
2020,Croatia,0.63
2021,Croatia,-0.3
2010,Ukraine,0.27
2011,Ukraine,-0.36
2012,Ukraine,-0.41
2013,Ukraine,-0.22
2014,Ukraine,0.14
2015,Ukraine,-0.23
2016,Ukraine,-1.05
2017,Ukraine,0.35
2018,Ukraine,0.17
2019,Ukraine,0.42
2020,Ukraine,0.16
2010,Cyprus,-1.43
2011,Cyprus,0.03
2012,Cyprus,-0.68
2013,Cyprus,0.04
2014,Cyprus,-0.13
2015,Cyprus,0.36
2016,Cyprus,0.1
2017,Cyprus,-0.4
2018,Cyprus,-0.27
2021,Ukraine,0.63
2010,North Macedonia,-0.42
2011,North Macedonia,0.36
2012,North Macedonia,-0.48
2013,North Macedonia,0.03
2014,North Macedonia,-0.33
2015,North Macedonia,-0.1
2016,North Macedonia,-0.55
2019,Cyprus,-0.11
2020,Cyprus,0.52
2021,Cyprus,-1.04
2010,Czechia,0.66
2011,Czechia,0.89
2012,Czechia,0.86
2013,Czechia,0.62
2014,Czechia,0.09
2017,North Macedonia,-0.35
2018,North Macedonia,-0.28
2019,North Macedonia,0.42
2020,North Macedonia,0.57
2021,North Macedonia,0.1
2015,Czechia,-0.76
2016,Czechia,-0.56
2017,Czechia,0.72
2018,Czechia,-0.68
2019,Czechia,-0.07
2020,Czechia,0.11
2021,Czechia,-1.21
2010,Denmark,-0.8
2011,Denmark,0.34
2012,Denmark,0.31
2013,Denmark,-0.56
2014,Denmark,-0.68
2015,Denmark,0.21
2016,Denmark,-0.14
2017,Denmark,0.75
2018,Denmark,-0.69
2019,Denmark,0.16
2020,Denmark,-0.01
2021,Denmark,-0.79
2010,Estonia,0.32
2011,Estonia,0.91
2012,Estonia,-0.12
2013,Estonia,-0.02
2014,Estonia,-0.18
2015,Estonia,-0.19
2016,Estonia,-0.26
2017,Estonia,0.71
2018,Estonia,-0.6
2019,Estonia,0.12
2020,Estonia,0.72
2021,Estonia,-1.43
2010,Finland,-1.56
2011,Finland,0.51
2012,Finland,0.54
2013,Finland,0.6
2014,Finland,-0.65
2015,Finland,-0.76
2016,Finland,-0.61
2017,Finland,-0.42
2018,Finland,0.19
2019,Finland,0.03
2020,Finland,0.43
2021,Finland,-0.68
2010,France,-0.7
2011,France,0.12
2012,France,0.56
2013,France,-0.19
2014,France,-1.13
2015,France,0.29
2016,France,0.09
2017,France,0.01
2018,France,0.06
2019,France,0.84
2020,France,1.18
2021,France,-1.17
2010,Georgia,1.18
2011,Georgia,1.39
2012,Georgia,-1.11
2013,Georgia,-0.28
2014,Georgia,0.15
2015,Georgia,-0.38
2016,Georgia,-0.38
2017,Georgia,-0.09
2018,Georgia,-0.38
2019,Georgia,0.78
2020,Georgia,0.92
2021,Georgia,0.1
2010,Germany,0.06
2011,Germany,0.14
2012,Germany,0.43
2013,Germany,0.82
2014,Germany,-0.49
2015,Germany,-0.32
2016,Germany,-0.23
2017,Germany,0.42
2018,Germany,-0.27
2019,Germany,-0.46
2020,Germany,0.57
2021,Germany,-0.41
2010,Greece,-2.24
2011,Greece,0.49
2012,Greece,0.15
2013,Greece,0.62
2014,Greece,0.04
2015,Greece,1.58
2016,Greece,-0.09
2017,Greece,-0.36
2018,Greece,-0.16
2019,Greece,-0.2
2020,Greece,1.1
2021,Greece,-0.22
2010,Hungary,-0.97
2011,Hungary,0.33
2012,Hungary,-0.18
2013,Hungary,-0.26
2014,Hungary,-0.51
2015,Hungary,-0.06
2016,Hungary,-0.5
2017,Hungary,-0.1
2018,Hungary,0.13
2019,Hungary,0.43
2020,Hungary,1.17
2021,Hungary,-1.03
2010,Iceland,-0.43
2011,Iceland,-0.03
2012,Iceland,0.12
2013,Iceland,0.02
2014,Iceland,-0.54
2015,Iceland,0.35
2016,Iceland,-0.35
2017,Iceland,-1.19
2018,Iceland,0.12
2019,Iceland,0.19
2020,Iceland,0.68
2021,Iceland,-0.46
2010,Ireland,-0.81
2011,Ireland,-0.11
2012,Ireland,0.22
2013,Ireland,0.48
2014,Ireland,-0.75
2015,Ireland,-0.22
2016,Ireland,-0.27
2017,Ireland,-0.42
2018,Ireland,-0.6
2019,Ireland,-0.1
2020,Ireland,0.48
2021,Ireland,-0.82
2010,Italy,-1.52
2011,Italy,-0.32
2012,Italy,-0.2
2013,Italy,0.9
2014,Italy,-0.22
2015,Italy,0.74
2016,Italy,-0.05
2017,Italy,0.26
2018,Italy,-0.38
2019,Italy,-0.06
2020,Italy,0.99
2021,Italy,-1.41
2010,Kazakhstan,-0.31
2011,Kazakhstan,0.52
2012,Kazakhstan,-0.52
2013,Kazakhstan,-0.62
2014,Kazakhstan,-0.05
2015,Kazakhstan,-0.34
2016,Kazakhstan,-0.36
2017,Kazakhstan,0.26
2018,Kazakhstan,-0.33
2019,Kazakhstan,1.31
2020,Kazakhstan,1.24
2021,Kazakhstan,0.64
2010,Kyrgyzstan,-0.18
2011,Kyrgyzstan,0.66
2012,Kyrgyzstan,-1.0
2013,Kyrgyzstan,-0.21
2014,Kyrgyzstan,0.23
2015,Kyrgyzstan,-0.63
2016,Kyrgyzstan,-0.93
2017,Kyrgyzstan,0.12
2018,Kyrgyzstan,-0.37
2019,Kyrgyzstan,0.49
2020,Kyrgyzstan,1.19
2021,Kyrgyzstan,0.97
2010,Latvia,0.2
2011,Latvia,0.66
2012,Latvia,-0.32
2013,Latvia,-0.03
2014,Latvia,-0.66
2015,Latvia,-0.64
2016,Latvia,0.2
2017,Latvia,0.69
2018,Latvia,-1.02
2019,Latvia,-0.09
2020,Latvia,0.6
2021,Latvia,-0.63
2010,Lithuania,-0.68
2011,Lithuania,0.6
2012,Lithuania,-0.34
2013,Lithuania,-0.15
2014,Lithuania,-0.13
2015,Lithuania,-0.33
2016,Lithuania,-0.14
2017,Lithuania,-0.26
2018,Lithuania,-0.86
2019,Lithuania,0.22
2020,Lithuania,0.12
2021,Lithuania,-0.86
2010,Luxembourg,-1.39
2011,Luxembourg,-0.64
2012,Luxembourg,0.11
2013,Luxembourg,1.32
2014,Luxembourg,-0.36
2015,Luxembourg,0.16
2016,Luxembourg,0.5
2017,Luxembourg,0.57
2018,Luxembourg,0.11
2019,Luxembourg,-0.73
2020,Luxembourg,1.08
2021,Luxembourg,-1.59
2010,Malta,-0.9
2011,Malta,-0.49
2012,Malta,0.2
2013,Malta,0.36
2014,Malta,-0.53
2015,Malta,-0.07
2015,Malta,-0.07
