Year,GeoAreaName,Value
2000,Finland,3219.38487
2001,Finland,4666.12918
2002,Finland,6107.68259
2003,Finland,7221.94508
2004,Finland,7094.76311
2005,Finland,7095.00339
2006,Finland,7099.71062
2007,Finland,7103.63671
2008,Finland,7106.67069
2009,Finland,7128.49691
2010,Finland,7130.86654
2011,Finland,7121.05402
2012,Finland,7112.83561
2013,Finland,7111.72802
2014,Finland,7221.28649
2015,Finland,7224.76905
2016,Finland,7236.36401
2017,Finland,7257.92955
2018,Finland,7268.57074
2019,Finland,7275.7866
2020,Finland,7274.40095
2021,Finland,7278.19802
2022,Finland,7276.47667
2000,France,89.91853
2000,Albania,14.55306
2001,Albania,29.27344
2002,Albania,43.55141
2003,Albania,56.59212
2004,Albania,72.09956
2005,Albania,73.01705
2006,Albania,73.81836
2007,Albania,74.92667
2008,Albania,74.53087
2009,Albania,73.57081
2010,Albania,73.00224
2011,Albania,72.6808
2001,France,149.86264
2002,France,208.79564
2003,France,255.11657
2004,France,294.88079
2005,France,296.57201
2006,France,295.06806
2007,France,296.37356
2008,France,296.1853
2009,France,299.7126
2010,France,300.13605
2011,France,302.61964
2012,France,301.36353
2013,France,300.36162
2014,France,301.60578
2015,France,301.64693
2016,France,301.67174
2017,France,304.53282
2018,France,305.26682
2019,France,305.5414
2020,France,305.61449
2021,France,307.76916
2022,France,307.07027
2000,Georgia,14.79413
2001,Georgia,21.80412
2002,Georgia,29.45457
2003,Georgia,36.97113
2004,Georgia,37.62045
2005,Georgia,37.56196
2006,Georgia,38.16841
2007,Georgia,38.13794
2008,Georgia,38.17946
2009,Georgia,37.92144
2010,Georgia,37.6545
2011,Georgia,37.60111
2012,Georgia,37.7416
2013,Georgia,37.28064
2012,Albania,71.6496
2013,Albania,73.02458
2014,Albania,74.14588
2015,Albania,74.60791
2016,Albania,74.03977
2017,Albania,75.75971
2018,Albania,75.77204
2019,Albania,76.20553
2020,Albania,77.52624
2021,Albania,79.73924
2022,Albania,80.16496
2000,Azerbaijan,299.38109
2000,Switzerland,30.03988
2001,Switzerland,49.4936
2002,Switzerland,68.96032
2003,Switzerland,83.36104
2004,Switzerland,97.18281
2005,Switzerland,97.12174
2006,Switzerland,97.03072
2007,Switzerland,96.97209
2008,Switzerland,96.57436
2009,Switzerland,96.72459
2010,Switzerland,96.72154
2011,Switzerland,96.77032
2014,Georgia,37.43143
2015,Georgia,37.19242
