Year,GeoAreaName,Sex,Value
2020,Croatia,FEMALE,63.1
2000,Cyprus,BOTHSEX,74.0
2013,Cyprus,MALE,100.0
2013,Cyprus,BOTHSEX,91.4
2013,Cyprus,FEMALE,73.8
2014,Cyprus,BOTHSEX,94.3
2014,Cyprus,MALE,100.0
2014,Cyprus,FEMALE,76.8
2020,Cyprus,MALE,100.0
2020,Cyprus,FEMALE,79.9
2020,Cyprus,BOTHSEX,97.8
2000,Czechia,BOTHSEX,100.0
2013,Czechia,FEMALE,100.0
2013,Czechia,MALE,100.0
2013,Czechia,BOTHSEX,100.0
2014,Czechia,BOTHSEX,100.0
2014,Czechia,FEMALE,100.0
2014,Czechia,MALE,100.0
2020,Czechia,BOTHSEX,91.3
2020,Czechia,FEMALE,96.9
2020,Czechia,MALE,84.0
2000,Denmark,BOTHSEX,100.0
2013,Denmark,MALE,95.2
2013,Denmark,BOTHSEX,96.8
2013,Denmark,FEMALE,98.2
2014,Denmark,FEMALE,100.0
2014,Denmark,MALE,97.8
2014,Denmark,BOTHSEX,99.2
2020,Denmark,MALE,100.0
2020,Denmark,BOTHSEX,100.0
2020,Denmark,FEMALE,100.0
2000,Estonia,BOTHSEX,92.0
2013,Estonia,MALE,100.0
2013,Estonia,BOTHSEX,100.0
2013,Estonia,FEMALE,100.0
2014,Estonia,MALE,100.0
2014,Estonia,FEMALE,100.0
2014,Estonia,BOTHSEX,100.0
2020,Estonia,BOTHSEX,100.0
2020,Estonia,FEMALE,100.0
2020,Estonia,MALE,100.0
2000,Finland,BOTHSEX,100.0
2013,Finland,BOTHSEX,100.0
2013,Finland,FEMALE,100.0
2013,Finland,MALE,100.0
2014,Finland,MALE,100.0
2014,Finland,BOTHSEX,100.0
2014,Finland,FEMALE,100.0
2020,Finland,BOTHSEX,100.0
2020,Finland,FEMALE,100.0
2020,Finland,MALE,100.0
2000,France,BOTHSEX,100.0
2013,France,FEMALE,100.0
2013,France,BOTHSEX,100.0
2013,France,MALE,100.0
2014,France,FEMALE,100.0
2014,France,MALE,100.0
2014,France,BOTHSEX,100.0
2020,France,BOTHSEX,100.0
2020,France,FEMALE,100.0
2020,France,MALE,100.0
2000,Georgia,BOTHSEX,80.0
2016,Georgia,MALE,97.7
2016,Georgia,BOTHSEX,91.9
2016,Georgia,FEMALE,89.7
2018,Georgia,BOTHSEX,100.0
2020,Georgia,BOTHSEX,90.9
2020,Georgia,MALE,98.7
2020,Georgia,FEMALE,100.0
2000,Germany,BOTHSEX,100.0
2013,Germany,MALE,77.1
2013,Germany,FEMALE,66.4
2013,Germany,BOTHSEX,71.1
2014,Germany,FEMALE,66.7
2014,Germany,BOTHSEX,71.5
2014,Germany,MALE,77.6
2016,Germany,BOTHSEX,100.0
2016,Germany,FEMALE,100.0
2016,Germany,MALE,100.0
2020,Germany,MALE,100.0
2020,Germany,FEMALE,100.0
2020,Germany,BOTHSEX,100.0
2000,Greece,BOTHSEX,91.0
2010,Greece,BOTHSEX,77.4
2020,Greece,FEMALE,79.1
2020,Greece,MALE,100.0
2020,Greece,BOTHSEX,95.8
2000,Hungary,BOTHSEX,97.0
2013,Hungary,FEMALE,100.0
2013,Hungary,MALE,100.0
2013,Hungary,BOTHSEX,100.0
2014,Hungary,MALE,100.0
2014,Hungary,BOTHSEX,100.0
2014,Hungary,FEMALE,100.0
2020,Hungary,BOTHSEX,90.5
2020,Hungary,MALE,83.2
2020,Hungary,FEMALE,95.3
2000,Iceland,BOTHSEX,91.0
2013,Iceland,MALE,61.9
2013,Iceland,BOTHSEX,66.7
2013,Iceland,FEMALE,70.9
2014,Iceland,MALE,64.9
2014,Iceland,BOTHSEX,69.2
2014,Iceland,FEMALE,73.0
2016,Iceland,BOTHSEX,85.6
2020,Iceland,BOTHSEX,71.4
2013,Ireland,FEMALE,54.3
2013,Ireland,BOTHSEX,70.4
2013,Ireland,MALE,89.2
2014,Ireland,BOTHSEX,71.3
2014,Ireland,MALE,90.1
2014,Ireland,FEMALE,55.1
2016,Ireland,BOTHSEX,95.8
2019,Ireland,BOTHSEX,100.0
2020,Ireland,MALE,100.0
2020,Ireland,FEMALE,100.0
2020,Ireland,BOTHSEX,100.0
2000,Italy,BOTHSEX,65.0
2013,Italy,BOTHSEX,90.2
2013,Italy,FEMALE,83.3
2013,Italy,MALE,99.3
2014,Italy,BOTHSEX,90.5
2014,Italy,MALE,100.0
2014,Italy,FEMALE,82.5
2020,Italy,MALE,100.0
2020,Italy,BOTHSEX,94.4
2020,Italy,FEMALE,80.2
2000,Kazakhstan,BOTHSEX,100.0
2016,Kazakhstan,BOTHSEX,82.6
2020,Kazakhstan,BOTHSEX,99.6
2000,Kyrgyzstan,BOTHSEX,86.0
2016,Kyrgyzstan,BOTHSEX,100.0
2018,Kyrgyzstan,BOTHSEX,100.0
2020,Kyrgyzstan,BOTHSEX,100.0
2020,Kyrgyzstan,FEMALE,100.0
2020,Kyrgyzstan,MALE,100.0
2000,Latvia,BOTHSEX,100.0
2013,Latvia,BOTHSEX,100.0
2013,Latvia,FEMALE,100.0
2013,Latvia,MALE,100.0
2014,Latvia,BOTHSEX,100.0
2014,Latvia,MALE,100.0
2014,Latvia,FEMALE,100.0
2020,Latvia,MALE,91.9
2020,Latvia,BOTHSEX,92.0
2020,Latvia,FEMALE,92.1
2020,Liechtenstein,MALE,100.0
2020,Liechtenstein,FEMALE,100.0
2020,Liechtenstein,BOTHSEX,100.0
2000,Lithuania,BOTHSEX,91.0
2013,Lithuania,BOTHSEX,100.0
2013,Lithuania,FEMALE,100.0
2013,Lithuania,MALE,100.0
2014,Lithuania,BOTHSEX,100.0
2014,Lithuania,MALE,100.0
2014,Lithuania,FEMALE,100.0
2020,Lithuania,BOTHSEX,97.1
2000,Luxembourg,BOTHSEX,100.0
2013,Luxembourg,FEMALE,62.1
2013,Luxembourg,BOTHSEX,100.0
2013,Luxembourg,MALE,100.0
2014,Luxembourg,BOTHSEX,100.0
2014,Luxembourg,MALE,100.0
2014,Luxembourg,FEMALE,66.1
2020,Luxembourg,MALE,100.0
2020,Luxembourg,BOTHSEX,100.0
2020,Luxembourg,FEMALE,100.0
2000,Malta,BOTHSEX,37.0
2013,Malta,BOTHSEX,79.3
2013,Malta,FEMALE,41.9
2013,Malta,MALE,100.0
2014,Malta,FEMALE,42.8
2014,Malta,MALE,100.0
2014,Malta,BOTHSEX,81.0
2019,Malta,BOTHSEX,100.0
2020,Malta,MALE,100.0
2020,Malta,BOTHSEX,100.0
2020,Malta,FEMALE,100.0
2000,Republic of Moldova,BOTHSEX,84.0
2016,Republic of Moldova,BOTHSEX,75.2
2020,Republic of Moldova,BOTHSEX,75.2
2020,Republic of Moldova,MALE,100.0
2020,Republic of Moldova,FEMALE,46.1
2000,Montenegro,BOTHSEX,39.0
2016,Montenegro,BOTHSEX,52.3
2020,Montenegro,FEMALE,63.2
2020,Montenegro,BOTHSEX,90.6
2020,Montenegro,MALE,100.0
2000,Netherlands,BOTHSEX,100.0
2013,Netherlands,BOTHSEX,96.8
2013,Netherlands,MALE,96.1
2013,Netherlands,FEMALE,97.3
2014,Netherlands,BOTHSEX,99.0
2014,Netherlands,FEMALE,99.1
2014,Netherlands,MALE,98.8
2020,Netherlands,FEMALE,100.0
2020,Netherlands,BOTHSEX,100.0
2020,Netherlands,MALE,100.0
2000,Norway,BOTHSEX,95.0
2013,Norway,BOTHSEX,94.4
2013,Norway,MALE,100.0
2013,Norway,FEMALE,82.0
2014,Norway,MALE,100.0
2014,Norway,FEMALE,86.6
2014,Norway,BOTHSEX,98.8
2020,Norway,MALE,100.0
2020,Norway,FEMALE,100.0
2020,Norway,BOTHSEX,100.0
2001,Poland,BOTHSEX,80.0
2013,Poland,FEMALE,99.8
2013,Poland,MALE,100.0
2013,Poland,BOTHSEX,100.0
2014,Poland,MALE,100.0
2014,Poland,FEMALE,99.5
2014,Poland,BOTHSEX,100.0
2020,Poland,FEMALE,71.6
2020,Poland,MALE,100.0
2020,Poland,BOTHSEX,83.6
2000,Portugal,BOTHSEX,97.0
2013,Portugal,FEMALE,73.1
2013,Portugal,MALE,95.3
2013,Portugal,BOTHSEX,82.4
2014,Portugal,FEMALE,73.1
2014,Portugal,BOTHSEX,82.2
2014,Portugal,MALE,94.7
2020,Portugal,BOTHSEX,90.4
2020,Portugal,FEMALE,84.6
2020,Portugal,MALE,100.0
2000,Romania,BOTHSEX,100.0
2013,Romania,MALE,100.0
2013,Romania,BOTHSEX,100.0
2013,Romania,FEMALE,100.0
2014,Romania,BOTHSEX,100.0
2014,Romania,MALE,100.0
2014,Romania,FEMALE,100.0
2020,Romania,FEMALE,81.5
2020,Romania,BOTHSEX,93.5
2020,Romania,MALE,100.0
2000,Serbia,BOTHSEX,25.0
2010,Serbia,BOTHSEX,46.1
2020,Serbia,BOTHSEX,63.5
2020,Serbia,FEMALE,49.2
2020,Serbia,MALE,89.4
2021,Serbia,BOTHSEX,53.5
2000,Slovakia,BOTHSEX,94.0
2013,Slovakia,MALE,100.0
2013,Slovakia,FEMALE,100.0
2013,Slovakia,BOTHSEX,100.0
2014,Slovakia,MALE,100.0
2014,Slovakia,FEMALE,100.0
2014,Slovakia,BOTHSEX,100.0
2020,Slovakia,BOTHSEX,90.6
2020,Slovakia,FEMALE,94.2
2020,Slovakia,MALE,85.4
2000,Slovenia,BOTHSEX,79.0
2013,Slovenia,BOTHSEX,100.0
2014,Slovenia,BOTHSEX,100.0
2016,Slovenia,BOTHSEX,100.0
2020,Slovenia,FEMALE,100.0
2020,Slovenia,MALE,100.0
2020,Slovenia,BOTHSEX,100.0
2000,Spain,BOTHSEX,75.0
2013,Spain,MALE,93.9
2013,Spain,FEMALE,43.5
2013,Spain,BOTHSEX,65.1
2014,Spain,FEMALE,44.5
2014,Spain,BOTHSEX,66.3
2014,Spain,MALE,95.5
2020,Spain,BOTHSEX,98.2
2000,Sweden,BOTHSEX,100.0
2013,Sweden,FEMALE,100.0
2013,Sweden,MALE,100.0
2013,Sweden,BOTHSEX,100.0
2014,Sweden,MALE,100.0
2014,Sweden,FEMALE,100.0
2014,Sweden,BOTHSEX,100.0
2020,Sweden,MALE,100.0
2020,Sweden,FEMALE,100.0
2020,Sweden,BOTHSEX,100.0
2000,Switzerland,BOTHSEX,100.0
2013,Switzerland,FEMALE,100.0
2013,Switzerland,BOTHSEX,97.6
2013,Switzerland,MALE,93.8
2014,Switzerland,BOTHSEX,99.7
2014,Switzerland,MALE,96.3
2014,Switzerland,FEMALE,100.0
2020,Switzerland,FEMALE,100.0
2020,Switzerland,MALE,100.0
2020,Switzerland,BOTHSEX,100.0
2005,Tajikistan,BOTHSEX,88.0
2016,Tajikistan,BOTHSEX,92.8
2018,Tajikistan,BOTHSEX,100.0
2020,Tajikistan,BOTHSEX,93.7
2000,Türkiye,BOTHSEX,55.0
2013,Türkiye,BOTHSEX,100.0
2014,Türkiye,BOTHSEX,100.0
2016,Türkiye,BOTHSEX,100.0
2020,Türkiye,BOTHSEX,100.0
2020,Türkiye,FEMALE,100.0
2020,Türkiye,MALE,100.0
2021,Turkmenistan,BOTHSEX,77.2
2000,Ukraine,BOTHSEX,92.0
2016,Ukraine,BOTHSEX,91.9
2018,Ukraine,BOTHSEX,96.0
2020,Ukraine,BOTHSEX,96.2
2000,North Macedonia,BOTHSEX,52.0
2015,North Macedonia,BOTHSEX,71.4
2020,North Macedonia,MALE,100.0
2020,North Macedonia,BOTHSEX,68.6
2020,North Macedonia,FEMALE,40.9
2000,Uzbekistan,BOTHSEX,100.0
2010,Uzbekistan,BOTHSEX,98.1
2017,Uzbekistan,BOTHSEX,100.0
2018,Uzbekistan,BOTHSEX,100.0
2020,Uzbekistan,BOTHSEX,100.0
2020,Uzbekistan,FEMALE,100.0
2020,Uzbekistan,MALE,100.0
2020,Uzbekistan,MALE,100.0
