Year,GeoAreaName,Value
2018,Albania,1
2018,Austria,850
2017,Armenia,127
2018,Armenia,218
2019,Armenia,240
2020,Armenia,247
2021,Armenia,24
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2015,Bulgaria,0
2016,Bulgaria,0
2017,Bulgaria,0
2020,Bulgaria,9
2021,Bulgaria,30
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,7
2020,Belarus,7
2021,Belarus,7
2017,Croatia,0
2015,Czechia,14
2016,Czechia,14
2017,Czechia,14
2005,Estonia,241
2006,Estonia,227
2007,Estonia,227
2008,Estonia,227
2009,Estonia,227
2010,Estonia,226
2011,Estonia,226
2012,Estonia,226
2013,Estonia,226
2014,Estonia,215
2015,Estonia,215
2016,Estonia,213
2017,Estonia,213
2018,Estonia,79
2019,Estonia,79
2015,Finland,317
2016,Finland,313
2017,Finland,311
2018,Finland,311
2019,Finland,310
2016,France,101
2017,France,101
2018,France,101
2014,Georgia,0
2015,Georgia,0
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,0
2020,Georgia,0
2021,Georgia,0
2015,Germany,11092
2020,Hungary,3178
2021,Hungary,3178
2015,Ireland,8
2016,Ireland,8
2017,Ireland,8
2017,Kazakhstan,17
2018,Kazakhstan,17
2019,Kazakhstan,17
2020,Kazakhstan,17
2021,Kazakhstan,17
2015,Kyrgyzstan,0
2016,Kyrgyzstan,0
2017,Kyrgyzstan,0
2018,Kyrgyzstan,42
2019,Kyrgyzstan,49
2020,Lithuania,60
2021,Lithuania,60
2016,Montenegro,0
2017,Montenegro,0
2018,Montenegro,0
2017,Netherlands,25
2012,Norway,282
2014,Norway,315
2015,Norway,330
2016,Norway,350
2017,Norway,362
2018,Norway,359
2019,Norway,394
2015,Poland,16
2016,Poland,16
2017,Poland,16
2018,Poland,16
2019,Poland,16
2020,Poland,16
2010,Portugal,2
2011,Portugal,2
2012,Portugal,4
2013,Portugal,4
2014,Portugal,5
2015,Portugal,7
2016,Portugal,9
2017,Portugal,25
2018,Portugal,27
2019,Portugal,31
2020,Portugal,36
2005,Romania,0
2006,Romania,0
2007,Romania,0
2008,Romania,0
2009,Romania,0
2010,Romania,0
2011,Romania,0
2012,Romania,0
2013,Romania,0
2014,Romania,0
2015,Romania,0
