Year,GeoAreaName,Value
2020,Georgia,0
2021,Georgia,0
2021,Slovakia,0
2022,Slovakia,0
2023,Slovakia,0
2022,Georgia,0
2023,Georgia,0
2009,Slovenia,0
2010,Slovenia,0
2011,Slovenia,0
2012,Slovenia,0
2013,Slovenia,0
2014,Slovenia,0
2015,Slovenia,0
2016,Slovenia,0
2017,Slovenia,0
2018,Slovenia,0
2019,Slovenia,0
2020,Slovenia,0
2021,Slovenia,0
2022,Slovenia,0
2023,Slovenia,0
2012,Spain,0
2013,Spain,1
2014,Spain,9
2015,Spain,9
2016,Spain,10
2017,Spain,9
2018,Spain,11
2019,Spain,12
2020,Spain,13
2021,Spain,4
2022,Spain,4
2023,Spain,4
2020,Germany,0
2021,Germany,0
2022,Germany,0
2023,Germany,0
2007,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,0
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2021,Sweden,0
2022,Sweden,0
2023,Sweden,0
2012,Switzerland,0
2013,Switzerland,0
2014,Switzerland,0
2015,Switzerland,0
2016,Switzerland,0
2017,Switzerland,0
2018,Switzerland,0
2019,Switzerland,0
2020,Switzerland,1
2021,Switzerland,1
2022,Switzerland,1
2023,Switzerland,1
2020,Azerbaijan,0
2021,Azerbaijan,0
2022,Azerbaijan,0
2023,Azerbaijan,0
2000,Austria,3
2001,Austria,3
2002,Austria,4
2003,Austria,4
2004,Austria,4
2005,Austria,5
2006,Austria,5
2007,Austria,6
2008,Austria,6
2009,Austria,6
2010,Austria,6
2011,Austria,7
2012,Austria,7
2013,Austria,7
2014,Austria,7
2015,Austria,7
2016,Austria,7
2017,Austria,7
2018,Austria,7
2019,Austria,7
2020,Austria,7
2021,Austria,7
2022,Austria,7
2023,Austria,7
2020,Greece,0
2021,Greece,0
2022,Greece,0
2023,Greece,0
2010,Türkiye,0
2011,Türkiye,0
2012,Türkiye,0
2013,Türkiye,0
2014,Türkiye,0
2015,Türkiye,0
2016,Türkiye,0
2017,Türkiye,0
2018,Türkiye,0
2019,Türkiye,0
2020,Türkiye,0
2021,Türkiye,0
2022,Türkiye,0
2023,Türkiye,0
2003,Ukraine,0
