Year,GeoAreaName,Value
2019,Tajikistan,1
2019,Ukraine,1
2019,North Macedonia,1
2020,North Macedonia,1
2021,North Macedonia,1
2019,Uzbekistan,1
2020,Uzbekistan,1
2019,Albania,1
2019,Armenia,1
2020,Armenia,1
2021,Armenia,1
2019,Bosnia and Herzegovina,1
2020,Bosnia and Herzegovina,1
2021,Bosnia and Herzegovina,1
2019,Bulgaria,1
2020,Bulgaria,1
2021,Bulgaria,1
2019,Croatia,1
2020,Croatia,1
2021,Croatia,1
2019,Hungary,1
2020,Hungary,1
2021,Hungary,1
2019,Kyrgyzstan,1
2020,Kyrgyzstan,1
2021,Kyrgyzstan,1
2019,Republic of Moldova,1
2019,Slovenia,1
2020,Slovenia,1
2021,Slovenia,1
2021,Uzbekistan,1
