Year,GeoAreaName,Value
2000,Austria,121.49417
2001,Austria,246.86456
2002,Austria,130.79191
2003,Austria,148.13618
2004,Austria,133.12789
2005,Austria,154.87827
2006,Austria,192.85807
2007,Austria,167.20916
2008,Austria,183.00513
2009,Austria,225.57272
2010,Austria,187.31496
2011,Austria,168.16768
2012,Austria,149.30893
2013,Austria,193.10605
2014,Austria,169.64168
2015,Austria,187.18652
2016,Austria,195.92923
2017,Austria,217.95063
2018,Austria,225.07242
2019,Austria,229.20076
2020,Austria,214.03835
2000,Belgium,253.51748
2001,Belgium,283.35046
2002,Belgium,292.37414
2003,Belgium,252.02844
2004,Belgium,305.71026
2005,Belgium,320.09463
2006,Belgium,361.19765
2007,Belgium,351.03786
2008,Belgium,445.14587
2009,Belgium,488.05685
2010,Belgium,486.29139
2011,Belgium,455.18864
2012,Belgium,375.89307
2013,Belgium,406.26646
2014,Belgium,413.27995
2015,Belgium,372.58635
2016,Belgium,409.87274
2017,Belgium,376.47336
2018,Belgium,395.54768
2019,Belgium,417.76906
2020,Belgium,443.11159
2000,Czechia,6.74201
2001,Czechia,13.60045
2002,Czechia,14.0782
2003,Czechia,23.16245
2004,Czechia,31.36988
2005,Czechia,31.31693
2006,Czechia,35.1903
2007,Czechia,43.50472
2008,Czechia,76.63443
2009,Czechia,62.64507
2010,Czechia,56.23719
2011,Czechia,48.61203
2012,Czechia,50.3088
2013,Czechia,42.16572
2014,Czechia,46.25384
2015,Czechia,44.26572
2016,Czechia,57.33131
2017,Czechia,59.24087
2018,Czechia,51.15546
2019,Czechia,53.21796
2020,Czechia,49.40572
2000,Denmark,571.46841
2001,Denmark,578.45339
2002,Denmark,500.88167
2003,Denmark,494.83787
2004,Denmark,503.0992
2005,Denmark,519.74289
2006,Denmark,523.11918
2007,Denmark,588.32012
2008,Denmark,515.37705
2009,Denmark,590.72325
2010,Denmark,545.29664
2011,Denmark,573.20316
2012,Denmark,539.84828
2013,Denmark,498.30246
2014,Denmark,552.81991
2015,Denmark,475.89089
2016,Denmark,452.92159
2017,Denmark,454.843
2018,Denmark,448.86043
2019,Denmark,461.88803
2020,Denmark,489.99912
2000,Finland,95.64301
2001,Finland,101.56967
