Year,GeoAreaName,Value
2015,Azerbaijan,11.56
2019,Azerbaijan,12.81
2015,Armenia,19.28
2019,Armenia,19.44
2015,Bosnia and Herzegovina,8.49
2019,Bosnia and Herzegovina,6.79
2015,Bulgaria,1.12
2019,Bulgaria,7.54
2015,Czechia,3.21
2019,Czechia,9.93
2015,Estonia,11.71
2019,Estonia,7.48
2015,Finland,0.95
2019,Finland,0.44
2015,Georgia,4.76
2019,Georgia,6.63
2015,Greece,4.77
2019,Greece,5.79
2015,Hungary,2.29
2019,Hungary,14.44
2015,Italy,14.08
2019,Italy,12.46
2015,Kazakhstan,20.63
2019,Kazakhstan,21.31
2015,Kyrgyzstan,10.61
2019,Kyrgyzstan,9.58
2015,Latvia,17.31
2019,Latvia,8.72
2015,Lithuania,6.6
2019,Lithuania,14.3
2015,Republic of Moldova,16.32
2019,Republic of Moldova,5.38
2015,Montenegro,6.72
2019,Montenegro,6.66
2015,Poland,0.2
2019,Poland,0.2
2015,Portugal,14.49
2019,Portugal,6.13
2015,Serbia,1.89
2019,Serbia,4.18
2015,Slovakia,2.81
2019,Slovakia,11.46
2015,Slovenia,10.15
2019,Slovenia,26.66
2015,Spain,5.17
2019,Spain,11.06
2015,Türkiye,14.34
2019,Türkiye,13.38
2015,Turkmenistan,17.06
2019,Turkmenistan,17.72
2015,Ukraine,25.57
2019,Ukraine,30.36
2015,Uzbekistan,30.22
2019,Uzbekistan,26.14
2019,Uzbekistan,26.14
