Year,GeoAreaName,Value
2000,Azerbaijan,26556.0
2001,Azerbaijan,16437.0
2002,Azerbaijan,9777.0
2003,Azerbaijan,26861.0
2004,Azerbaijan,11183.0
2005,Azerbaijan,12831.0
2006,Azerbaijan,29573.0
2007,Azerbaijan,10471.0
2008,Azerbaijan,24276.0
2009,Azerbaijan,131839.0
2010,Azerbaijan,139971.0
2011,Azerbaijan,185676.0
2012,Azerbaijan,296979.4062
2013,Azerbaijan,202882.0
2014,Azerbaijan,456625.0938
2015,Azerbaijan,191719.1
2016,Azerbaijan,628590.6
2017,Azerbaijan,187230.9
2018,Azerbaijan,319244.3
2019,Azerbaijan,296913.2
2020,Azerbaijan,283509.4
2021,Azerbaijan,245221.8
2004,Austria,1013727.0
2006,Austria,961899.0
2008,Austria,1329984.0
2010,Austria,1472864.0
2012,Austria,1065888.0
2014,Austria,1272288.0
2016,Austria,1260953.0
2018,Austria,1314176.0
2020,Austria,1287107.0
2000,Armenia,381578.0
2001,Armenia,375500.0
2002,Armenia,377900.0
2003,Armenia,344095.0
2004,Armenia,351400.0
2005,Armenia,346325.0
2006,Armenia,352279.0
2007,Armenia,362275.0
2008,Armenia,437258.53125
2009,Armenia,441023.5625
2010,Armenia,435397.78125
2011,Armenia,462895.8125
2012,Armenia,470505.6875
2013,Armenia,579049.8125
2014,Armenia,576419.375
2015,Armenia,555076.5625
2016,Armenia,615470.625
2017,Armenia,537813.6875
2018,Armenia,510858.5
2019,Armenia,570537.0
2004,Belgium,5197467.0
2006,Belgium,4039064.0
2008,Belgium,5918821.0
2010,Belgium,4767299.0
2012,Belgium,2785751.0
2014,Belgium,2961135.0
2016,Belgium,3812878.0
2018,Belgium,3915957.0
2020,Belgium,3945579.0
2008,Bosnia and Herzegovina,10588.0
2009,Bosnia and Herzegovina,9632.0
2010,Bosnia and Herzegovina,10320.0
2012,Bosnia and Herzegovina,945923.0
2014,Bosnia and Herzegovina,8703.0
2016,Bosnia and Herzegovina,13292.0
2018,Bosnia and Herzegovina,14162.0
2020,Bosnia and Herzegovina,9943.0
2004,Bulgaria,11897809.0
2006,Bulgaria,13551499.0
2008,Bulgaria,13042680.0
2010,Bulgaria,13553483.0
2012,Bulgaria,13407042.0
2014,Bulgaria,12206169.0
2016,Bulgaria,13328437.0
2018,Bulgaria,13432068.0
2020,Bulgaria,13951855.0
2000,Belarus,73043.0
2001,Belarus,99110.0
2002,Belarus,116854.0
2003,Belarus,123915.0
2004,Belarus,154200.0
2005,Belarus,192000.0
2006,Belarus,238800.0
2007,Belarus,322500.0
2008,Belarus,522100.0
2009,Belarus,760500.0
2010,Belarus,918200.0
2011,Belarus,943200.0
2012,Belarus,1322790.0
2013,Belarus,1415420.0
2014,Belarus,1724020.0
2015,Belarus,1207800.0
2016,Belarus,1626610.0
2017,Belarus,1668050.0
2018,Belarus,2199441.0
2019,Belarus,2065340.0
2020,Belarus,2286584.0
2021,Belarus,2022248.0
2004,Croatia,113298.0
2006,Croatia,771116.0
2008,Croatia,221145.0
2010,Croatia,72553.0
2012,Croatia,121419.0
2014,Croatia,130239.0
2016,Croatia,174325.0
2018,Croatia,174350.0
2020,Croatia,186956.0
2004,Cyprus,111117.0
2006,Cyprus,16961.0
2008,Cyprus,23786.0
2010,Cyprus,37311.0
2012,Cyprus,31069.0
2014,Cyprus,173050.0
2016,Cyprus,159080.0
2018,Cyprus,224291.0
2020,Cyprus,30025.0
2004,Czechia,1446021.0
2006,Czechia,1307080.0
2008,Czechia,1510496.0
2010,Czechia,1362864.0
2012,Czechia,1481281.0
2014,Czechia,1162342.0
2016,Czechia,1088714.0
2018,Czechia,1690097.0
2020,Czechia,1759507.0
2004,Denmark,319672.0
2006,Denmark,372892.0
2008,Denmark,419646.0
2010,Denmark,1224795.0
