Year,GeoAreaName,Value
1990,Republic of Moldova,100.0
1991,Republic of Moldova,100.0
1992,Republic of Moldova,100.0
1993,Republic of Moldova,100.0
1994,Republic of Moldova,100.0
1995,Republic of Moldova,100.0
1996,Republic of Moldova,100.0
1997,Republic of Moldova,100.0
1998,Republic of Moldova,98.0
1999,Republic of Moldova,98.0
2000,Republic of Moldova,98.0
2001,Republic of Moldova,99.0
2002,Republic of Moldova,99.6
2003,Republic of Moldova,99.4
2004,Republic of Moldova,99.3
2005,Republic of Moldova,99.5
2006,Republic of Moldova,99.6
2007,Republic of Moldova,99.6
2008,Republic of Moldova,99.5
2009,Republic of Moldova,99.7
2010,Republic of Moldova,99.2
2011,Republic of Moldova,99.4
2012,Republic of Moldova,99.2
2013,Republic of Moldova,99.8
1990,Albania,93.0
1991,Albania,92.6
1992,Albania,86.4
1993,Albania,87.2
1994,Albania,89.1
1995,Albania,89.1
1996,Albania,91.2
1997,Albania,98.8
1998,Albania,99.1
2014,Republic of Moldova,99.7
2015,Republic of Moldova,99.7
2016,Republic of Moldova,99.7
2017,Republic of Moldova,99.7
2018,Republic of Moldova,99.7
2019,Republic of Moldova,99.7
2020,Republic of Moldova,99.6
2021,Republic of Moldova,99.6
2000,Montenegro,99.1
2001,Montenegro,96.6
2002,Montenegro,98.0
2003,Montenegro,98.9
2004,Montenegro,98.3
2005,Montenegro,99.0
2006,Montenegro,87.2
1999,Albania,99.0
2000,Albania,99.1
2002,Albania,98.0
2005,Albania,99.8
2009,Albania,99.3
2018,Albania,99.8
1990,Azerbaijan,97.3
1991,Azerbaijan,97.2
1992,Azerbaijan,96.5
2007,Montenegro,99.7
2008,Montenegro,99.9
2009,Montenegro,99.5
2013,Montenegro,99.0
2018,Montenegro,98.8
1998,Netherlands,100.0
1990,Norway,99.4
1991,Norway,99.3
1992,Norway,99.3
1993,Azerbaijan,96.3
1994,Azerbaijan,99.6
1995,Azerbaijan,91.5
1996,Azerbaijan,87.9
1997,Azerbaijan,90.4
1998,Azerbaijan,91.5
1999,Azerbaijan,92.4
2000,Azerbaijan,80.7
2001,Azerbaijan,88.0
2002,Azerbaijan,94.0
1993,Norway,99.4
1994,Norway,99.3
1995,Norway,99.2
1996,Norway,99.2
1997,Norway,99.1
1998,Norway,99.1
1999,Norway,99.1
2000,Norway,99.0
2003,Azerbaijan,95.8
2004,Azerbaijan,95.9
2005,Azerbaijan,94.4
2006,Azerbaijan,88.6
2007,Azerbaijan,93.0
2008,Azerbaijan,98.0
2009,Azerbaijan,99.8
2010,Azerbaijan,99.4
2011,Azerbaijan,97.2
2012,Azerbaijan,99.8
2001,Norway,99.1
2002,Norway,99.1
2003,Norway,99.0
2004,Norway,99.1
2005,Norway,99.2
2006,Norway,99.2
2007,Norway,99.1
2008,Norway,99.2
2009,Norway,99.2
2010,Norway,99.1
2011,Norway,99.2
2012,Norway,99.2
2013,Norway,99.1
2014,Norway,99.1
2015,Norway,99.1
2016,Norway,99.1
2013,Azerbaijan,99.9
2014,Azerbaijan,99.9
2015,Azerbaijan,99.8
2016,Azerbaijan,99.8
2017,Azerbaijan,99.8
2018,Azerbaijan,99.39
2019,Azerbaijan,99.9
2020,Azerbaijan,99.9
2021,Azerbaijan,99.9
2017,Norway,99.2
2018,Norway,99.2
2019,Norway,99.3
2020,Norway,99.2
2021,Norway,99.2
1990,Poland,97.8
1991,Poland,99.6
1992,Poland,99.6
1993,Poland,99.6
1994,Poland,99.6
1995,Poland,99.6
1996,Poland,99.7
1997,Poland,99.7
1998,Poland,99.7
1999,Poland,99.7
2000,Poland,99.4
2001,Poland,99.8
2002,Poland,99.8
2003,Poland,99.8
2004,Poland,99.8
2005,Poland,99.3
2006,Poland,99.4
2007,Poland,99.4
2008,Poland,99.4
2009,Poland,99.7
2010,Poland,99.9
2011,Poland,99.9
2012,Poland,99.9
2013,Poland,99.9
2014,Poland,99.9
2015,Poland,99.9
2016,Poland,99.8
2017,Poland,99.8
2018,Poland,99.8
2019,Poland,99.8
2020,Poland,99.7
2021,Poland,99.6
1996,Austria,98.2
1997,Austria,98.2
1998,Austria,98.3
1999,Austria,98.3
2000,Austria,98.3
2001,Austria,98.3
2002,Austria,98.4
2003,Austria,98.4
2004,Austria,98.4
2005,Austria,98.6
2006,Austria,98.6
2011,Portugal,99.9
2012,Portugal,99.9
2013,Portugal,99.9
2014,Portugal,99.9
2015,Portugal,99.9
2016,Portugal,99.9
2017,Portugal,99.9
2007,Austria,98.5
2008,Austria,98.6
2009,Austria,98.6
