Year,GeoAreaName,Sex,Value
2005,Albania,FEMALE,6715.87
2005,Albania,MALE,7850.27
2005,Albania,BOTHSEX,7799.64
2013,Kyrgyzstan,FEMALE,6565.99
2013,Kyrgyzstan,MALE,6411.02
2013,Kyrgyzstan,BOTHSEX,6442.13
2007,Serbia,BOTHSEX,4200.37
2007,Serbia,FEMALE,3475.78
2007,Serbia,MALE,4287.3
2013,Georgia,MALE,4838.79
2013,Georgia,BOTHSEX,4809.88
2013,Georgia,FEMALE,4724.03
2014,Georgia,FEMALE,6029.4
2014,Georgia,BOTHSEX,6252.66
2014,Georgia,MALE,6320.43
2015,Georgia,MALE,5630.73
2015,Georgia,FEMALE,5319.82
2015,Georgia,BOTHSEX,5566.32
2016,Georgia,FEMALE,63238.25
2016,Georgia,MALE,53752.16
2016,Georgia,BOTHSEX,56178.17
2020,Georgia,MALE,10579.23
2020,Georgia,BOTHSEX,14326.06
2020,Georgia,FEMALE,15162.38
2010,Armenia,BOTHSEX,8521.98
2010,Armenia,FEMALE,7908.73
2010,Armenia,MALE,8678.75
2013,Armenia,BOTHSEX,8979.8
2013,Armenia,MALE,9166.03
2013,Armenia,FEMALE,8096.25
2007,Bulgaria,MALE,7436.54
2007,Bulgaria,BOTHSEX,7067.94
2007,Bulgaria,FEMALE,3410.26
