Year,GeoAreaName,Value
2008,Albania,0
2009,Albania,0
2010,Albania,0
2011,Albania,0
2012,Albania,0
2013,Albania,0
2014,Albania,0
2015,Albania,0
2016,Albania,0
2017,Albania,0
2008,Netherlands,0
2009,Netherlands,0
2010,Netherlands,5
2011,Netherlands,5
2012,Netherlands,5
2013,Netherlands,5
2014,Netherlands,5
2015,Netherlands,5
2016,Netherlands,5
2017,Netherlands,5
2018,Netherlands,5
2018,Albania,0
2019,Albania,0
2020,Albania,0
2021,Albania,0
2008,Azerbaijan,0
2009,Azerbaijan,0
2010,Azerbaijan,0
2011,Azerbaijan,0
2012,Azerbaijan,0
2013,Azerbaijan,0
2014,Azerbaijan,0
2015,Azerbaijan,0
2016,Azerbaijan,7
2017,Azerbaijan,3
2018,Azerbaijan,5
2019,Azerbaijan,5
2020,Azerbaijan,5
2021,Azerbaijan,5
2008,Austria,6
2009,Austria,6
2010,Austria,6
2011,Austria,6
2012,Austria,6
2013,Austria,6
2014,Austria,6
2015,Austria,6
2016,Austria,6
2019,Netherlands,5
2020,Netherlands,5
2021,Netherlands,5
2008,Norway,6
2009,Norway,6
2010,Norway,6
2011,Norway,6
2012,Norway,6
2013,Norway,6
2014,Norway,6
2017,Austria,6
2018,Austria,6
2019,Austria,6
2020,Austria,6
2021,Austria,0
2008,Armenia,0
2009,Armenia,0
2010,Armenia,0
2011,Armenia,0
2012,Armenia,0
2013,Armenia,0
2014,Armenia,0
2015,Armenia,0
2016,Armenia,0
2017,Armenia,0
2018,Armenia,0
2019,Armenia,0
2020,Armenia,0
2021,Armenia,0
2008,Belgium,6
2009,Belgium,0
2010,Belgium,6
2011,Belgium,0
2012,Belgium,6
2013,Belgium,0
2014,Belgium,6
2015,Belgium,0
2016,Belgium,6
2017,Belgium,0
2018,Belgium,6
2019,Belgium,6
2020,Belgium,0
2021,Belgium,0
2008,Bosnia and Herzegovina,0
2009,Bosnia and Herzegovina,0
2010,Bosnia and Herzegovina,0
2011,Bosnia and Herzegovina,0
2012,Bosnia and Herzegovina,0
2013,Bosnia and Herzegovina,0
2014,Bosnia and Herzegovina,0
2015,Bosnia and Herzegovina,0
2016,Bosnia and Herzegovina,0
2017,Bosnia and Herzegovina,0
2018,Bosnia and Herzegovina,0
2019,Bosnia and Herzegovina,0
2020,Bosnia and Herzegovina,0
2021,Bosnia and Herzegovina,0
2008,Bulgaria,4
2009,Bulgaria,4
2010,Bulgaria,4
2011,Bulgaria,4
2012,Bulgaria,4
2013,Bulgaria,4
2014,Bulgaria,4
2015,Bulgaria,4
2016,Bulgaria,4
2017,Bulgaria,4
2018,Bulgaria,4
2019,Bulgaria,4
2020,Bulgaria,0
2008,Belarus,0
2015,Norway,6
2016,Norway,6
2017,Norway,6
2018,Norway,6
2019,Norway,6
2020,Norway,0
2008,Poland,4
2009,Poland,4
2010,Poland,4
2011,Poland,7
2009,Belarus,0
2010,Belarus,0
2011,Belarus,0
2012,Belarus,0
2013,Belarus,0
2012,Poland,5
2013,Poland,6
2014,Poland,0
2015,Poland,5
2016,Poland,0
2017,Poland,0
2018,Poland,0
2019,Poland,0
2008,Portugal,7
2014,Belarus,6
2015,Belarus,0
2016,Belarus,7
2017,Belarus,0
2018,Belarus,7
2009,Portugal,2
2010,Portugal,2
2011,Portugal,0
2012,Portugal,0
2013,Portugal,0
2014,Portugal,7
2015,Portugal,7
2016,Portugal,7
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2008,Croatia,0
2009,Croatia,0
2010,Croatia,0
2011,Croatia,5
2012,Croatia,0
2013,Croatia,0
2014,Croatia,0
2015,Croatia,0
2016,Croatia,5
2017,Croatia,0
2018,Croatia,0
2019,Croatia,5
2020,Croatia,0
2008,Cyprus,0
2017,Portugal,7
2018,Portugal,7
2019,Portugal,7
2020,Portugal,2
2009,Cyprus,0
2010,Cyprus,0
2011,Cyprus,0
2012,Cyprus,0
2013,Cyprus,0
2014,Cyprus,0
2015,Cyprus,0
2016,Cyprus,0
2017,Cyprus,0
2018,Cyprus,0
2021,Portugal,2
2008,Romania,7
2009,Romania,7
2010,Romania,7
2011,Romania,7
2012,Romania,7
2013,Romania,7
2014,Romania,7
2019,Cyprus,0
2020,Cyprus,0
2008,Czechia,7
2009,Czechia,7
2010,Czechia,7
2011,Czechia,7
2012,Czechia,7
2013,Czechia,7
2014,Czechia,7
2015,Czechia,7
2016,Czechia,7
2017,Czechia,7
2018,Czechia,7
2019,Czechia,7
2020,Czechia,7
2021,Czechia,0
2008,Denmark,7
2009,Denmark,0
2010,Denmark,7
2011,Denmark,7
2012,Denmark,7
2013,Denmark,7
2014,Denmark,7
2015,Denmark,7
2016,Denmark,7
2015,Romania,7
2016,Romania,7
2017,Romania,7
2018,Romania,7
2019,Romania,7
2008,Serbia,0
2009,Serbia,0
2010,Serbia,0
2011,Serbia,0
2012,Serbia,0
2013,Serbia,0
2014,Serbia,0
2015,Serbia,0
2016,Serbia,0
2017,Serbia,0
2018,Serbia,0
2019,Serbia,0
2020,Serbia,0
2008,Slovakia,0
2009,Slovakia,0
2017,Denmark,7
2018,Denmark,7
2019,Denmark,7
2020,Denmark,7
2008,Estonia,6
2009,Estonia,6
2010,Estonia,6
2011,Estonia,6
2012,Estonia,6
2013,Estonia,6
2014,Estonia,6
2015,Estonia,6
2016,Estonia,6
2017,Estonia,6
2018,Estonia,0
2010,Slovakia,0
2011,Slovakia,0
2012,Slovakia,0
2013,Slovakia,7
2014,Slovakia,7
2015,Slovakia,7
2019,Estonia,0
2008,Finland,0
2009,Finland,0
2010,Finland,0
2011,Finland,5
2012,Finland,5
2013,Finland,5
2014,Finland,5
2015,Finland,5
2016,Slovakia,7
2017,Slovakia,7
2018,Slovakia,7
2019,Slovakia,7
2008,Slovenia,0
2009,Slovenia,7
2010,Slovenia,0
2016,Finland,5
2017,Finland,5
2018,Finland,5
2019,Finland,5
2020,Finland,5
2008,France,0
2009,France,0
2010,France,3
2011,France,3
2012,France,3
2011,Slovenia,0
2012,Slovenia,7
2013,Slovenia,0
2014,Slovenia,7
2015,Slovenia,7
2016,Slovenia,0
2017,Slovenia,7
2018,Slovenia,0
2013,France,3
2014,France,3
2015,France,3
2016,France,3
2017,France,3
2018,France,3
2019,France,0
2020,France,0
2008,Georgia,0
2009,Georgia,0
2010,Georgia,0
2011,Georgia,0
2012,Georgia,0
2013,Georgia,0
2014,Georgia,0
2015,Georgia,0
2019,Slovenia,7
2020,Slovenia,7
2008,Spain,7
2009,Spain,7
2010,Spain,7
2011,Spain,7
2012,Spain,7
2013,Spain,7
2016,Georgia,0
2017,Georgia,0
2018,Georgia,0
2019,Georgia,4
2020,Georgia,0
2008,Germany,0
2009,Germany,0
2014,Spain,7
2015,Spain,7
2016,Spain,7
2017,Spain,7
2018,Spain,4
2019,Spain,4
2020,Spain,4
2010,Germany,7
2011,Germany,0
2012,Germany,0
2013,Germany,0
2014,Germany,0
2015,Germany,7
2016,Germany,7
2017,Germany,7
2018,Germany,7
2019,Germany,7
2020,Germany,0
2008,Greece,0
2009,Greece,0
2010,Greece,0
2011,Greece,0
2012,Greece,0
2013,Greece,0
2014,Greece,0
2015,Greece,4
2016,Greece,0
2017,Greece,0
2018,Greece,0
2008,Sweden,5
2009,Sweden,5
2010,Sweden,5
2019,Greece,0
2008,Hungary,7
2009,Hungary,7
2010,Hungary,7
2011,Hungary,7
2012,Hungary,7
2013,Hungary,7
2014,Hungary,7
2015,Hungary,7
2016,Hungary,7
2017,Hungary,7
2018,Hungary,7
2019,Hungary,7
2008,Iceland,0
2009,Iceland,6
2010,Iceland,6
2011,Iceland,6
2011,Sweden,5
2012,Sweden,5
2013,Sweden,6
2012,Iceland,6
2013,Iceland,6
2014,Iceland,6
2015,Iceland,6
2016,Iceland,6
2017,Iceland,6
2018,Iceland,6
2019,Iceland,6
2020,Iceland,6
2008,Ireland,0
2009,Ireland,0
2014,Sweden,6
2015,Sweden,7
2016,Sweden,7
2010,Ireland,0
2011,Ireland,0
2012,Ireland,0
2013,Ireland,0
2014,Ireland,0
2015,Ireland,0
2016,Ireland,0
2017,Ireland,0
2018,Ireland,0
2019,Ireland,7
2017,Sweden,7
2018,Sweden,7
2019,Sweden,7
2020,Ireland,0
2008,Italy,0
2009,Italy,0
2010,Italy,7
2011,Italy,0
2012,Italy,0
2013,Italy,0
2014,Italy,0
2015,Italy,7
2016,Italy,0
2017,Italy,7
2020,Sweden,7
2021,Sweden,7
2008,Switzerland,6
2009,Switzerland,0
2018,Italy,0
2019,Italy,7
2020,Italy,0
2008,Kazakhstan,7
2009,Kazakhstan,7
2010,Kazakhstan,7
2011,Kazakhstan,7
2012,Kazakhstan,7
2013,Kazakhstan,7
2014,Kazakhstan,7
2015,Kazakhstan,7
2016,Kazakhstan,7
2017,Kazakhstan,7
2018,Kazakhstan,7
2019,Kazakhstan,7
2020,Kazakhstan,7
2008,Kyrgyzstan,0
2009,Kyrgyzstan,0
2010,Kyrgyzstan,0
2011,Kyrgyzstan,0
2012,Kyrgyzstan,0
2013,Kyrgyzstan,0
2014,Kyrgyzstan,0
2015,Kyrgyzstan,0
2016,Kyrgyzstan,0
2017,Kyrgyzstan,0
2018,Kyrgyzstan,0
2019,Kyrgyzstan,0
2010,Switzerland,0
2011,Switzerland,6
2012,Switzerland,0
2013,Switzerland,0
2014,Switzerland,6
2015,Switzerland,0
2016,Switzerland,0
2017,Switzerland,6
2018,Switzerland,0
2019,Switzerland,0
2020,Kyrgyzstan,0
2008,Latvia,5
2009,Latvia,5
2010,Latvia,5
2011,Latvia,5
2012,Latvia,5
2013,Latvia,5
2014,Latvia,5
2015,Latvia,5
2016,Latvia,5
2017,Latvia,5
2018,Latvia,5
2019,Latvia,5
2020,Latvia,0
2020,Switzerland,0
2008,Türkiye,0
2009,Türkiye,0
2010,Türkiye,0
2011,Türkiye,0
2012,Türkiye,0
2013,Türkiye,0
2014,Türkiye,0
2015,Türkiye,0
2008,Liechtenstein,0
2009,Liechtenstein,0
2010,Liechtenstein,0
2011,Liechtenstein,0
2012,Liechtenstein,0
2013,Liechtenstein,0
2014,Liechtenstein,0
2015,Liechtenstein,0
2016,Türkiye,0
2017,Türkiye,0
2018,Türkiye,0
2019,Türkiye,0
2008,Ukraine,0
2009,Ukraine,0
2010,Ukraine,0
2011,Ukraine,0
2012,Ukraine,0
2016,Liechtenstein,0
2017,Liechtenstein,0
2018,Liechtenstein,0
2019,Liechtenstein,0
2020,Liechtenstein,0
2021,Liechtenstein,0
2008,Lithuania,0
2009,Lithuania,7
2010,Lithuania,7
2013,Ukraine,0
2014,Ukraine,0
2015,Ukraine,0
2016,Ukraine,0
2017,Ukraine,0
2018,Ukraine,0
2019,Ukraine,0
2020,Ukraine,0
2008,North Macedonia,0
2011,Lithuania,7
2012,Lithuania,7
2013,Lithuania,7
2014,Lithuania,7
2015,Lithuania,7
2016,Lithuania,7
2017,Lithuania,7
2018,Lithuania,7
2019,Lithuania,7
2020,Lithuania,7
2008,Luxembourg,0
2009,Luxembourg,0
2010,Luxembourg,0
2011,Luxembourg,0
2012,Luxembourg,5
2013,Luxembourg,5
2014,Luxembourg,7
2015,Luxembourg,7
2016,Luxembourg,7
2009,North Macedonia,0
2010,North Macedonia,0
2011,North Macedonia,0
2012,North Macedonia,0
2013,North Macedonia,0
2014,North Macedonia,0
2015,North Macedonia,0
2016,North Macedonia,0
2017,Luxembourg,7
2018,Luxembourg,7
2019,Luxembourg,7
2020,Luxembourg,7
2008,Malta,0
2009,Malta,0
2010,Malta,7
2011,Malta,0
2017,North Macedonia,0
2018,North Macedonia,0
2019,North Macedonia,0
2008,Uzbekistan,2
2009,Uzbekistan,0
2010,Uzbekistan,0
2011,Uzbekistan,0
2012,Uzbekistan,0
2013,Uzbekistan,0
2012,Malta,0
2013,Malta,0
2014,Malta,0
2015,Malta,0
2016,Malta,0
2017,Malta,0
2018,Malta,0
2019,Malta,0
2020,Malta,0
2008,Republic of Moldova,0
2009,Republic of Moldova,0
2010,Republic of Moldova,0
2011,Republic of Moldova,0
2012,Republic of Moldova,0
2013,Republic of Moldova,0
2014,Republic of Moldova,0
2015,Republic of Moldova,0
2016,Republic of Moldova,0
2017,Republic of Moldova,0
2018,Republic of Moldova,0
2019,Republic of Moldova,0
2020,Republic of Moldova,0
2021,Republic of Moldova,0
2009,Montenegro,6
2010,Montenegro,0
2011,Montenegro,0
2012,Montenegro,0
2013,Montenegro,0
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,0
2014,Uzbekistan,3
2015,Uzbekistan,3
2016,Uzbekistan,3
2017,Uzbekistan,3
2018,Uzbekistan,3
2019,Uzbekistan,3
2017,Montenegro,0
2018,Montenegro,0
2019,Montenegro,0
2020,Montenegro,0
2021,Montenegro,0
2021,Montenegro,0
