Year,GeoAreaName,Value
2006,Croatia,0
2007,Croatia,0
2008,Croatia,0
2009,Croatia,0
2010,Croatia,0
2011,Croatia,0
2012,Croatia,0
2013,Croatia,0
2014,Croatia,0
2015,Croatia,0
2016,Croatia,0
2017,Croatia,0
2018,Croatia,0
2019,Croatia,0
2020,Croatia,0
2021,Croatia,0
2022,Croatia,0
2023,Croatia,0
2000,Czechia,0
2001,Czechia,0
2002,Czechia,0
2003,Czechia,0
2004,Czechia,0
2005,Czechia,0
2006,Czechia,0
2007,Czechia,0
2008,Czechia,0
2009,Czechia,0
2010,Czechia,0
2011,Czechia,1
2012,Czechia,1
2013,Czechia,1
2014,Czechia,2
2015,Czechia,2
2016,Czechia,2
2017,Czechia,2
2018,Czechia,2
2019,Czechia,6
2020,Czechia,6
2021,Czechia,6
2022,Czechia,6
2023,Czechia,6
2009,Norway,0
2010,Norway,0
2011,Norway,0
2012,Norway,1
2013,Norway,1
2014,Norway,1
2015,Norway,1
2016,Norway,1
2017,Norway,1
2018,Norway,1
2019,Norway,1
2006,Denmark,0
2007,Denmark,0
2008,Denmark,0
2009,Denmark,0
2010,Denmark,0
2011,Denmark,0
2012,Denmark,0
2013,Denmark,0
2014,Denmark,0
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,0
2021,Denmark,0
2022,Denmark,0
2023,Denmark,0
2020,Azerbaijan,0
2021,Azerbaijan,0
2022,Azerbaijan,0
2023,Azerbaijan,0
2020,Norway,19
2021,Norway,19
2022,Norway,19
2023,Norway,19
2009,Poland,0
2010,Poland,0
2011,Poland,0
2012,Poland,0
2013,Poland,0
2014,Poland,0
2015,Poland,0
2016,Poland,0
2017,Poland,0
2018,Poland,0
2000,Austria,0
2001,Austria,3
2002,Austria,3
2003,Austria,3
2004,Austria,3
2005,Austria,3
2006,Austria,3
2007,Austria,3
2008,Austria,3
2009,Austria,3
2019,Poland,1
2020,Poland,2
2021,Poland,0
2022,Poland,0
2023,Poland,0
2010,Austria,3
2011,Austria,3
2012,Austria,4
2013,Austria,5
2014,Austria,5
2015,Austria,5
2016,Austria,5
2017,Austria,5
2018,Austria,5
2019,Austria,5
2020,Austria,9
2021,Austria,9
2022,Austria,9
2023,Austria,9
2021,Portugal,34
2022,Portugal,34
2023,Portugal,34
2007,Belgium,0
2008,Belgium,0
2009,Belgium,0
2010,Belgium,0
2011,Belgium,0
2012,Belgium,0
2013,Belgium,0
2014,Belgium,3
2015,Belgium,3
2016,Belgium,3
2017,Belgium,3
2018,Belgium,3
2019,Belgium,3
2020,Belgium,3
2021,Belgium,3
2022,Belgium,3
2023,Belgium,3
2020,Romania,5
2021,Romania,5
2022,Romania,5
2023,Romania,5
2020,Serbia,0
2021,Serbia,0
2022,Serbia,0
2023,Serbia,0
2009,Finland,0
2010,Finland,0
2011,Finland,0
2017,Bulgaria,2
2018,Bulgaria,2
2019,Bulgaria,2
2020,Bulgaria,2
2021,Bulgaria,2
2022,Bulgaria,2
