Year,GeoAreaName,Value
2000,Austria,100
2001,Austria,100
2002,Austria,100
2003,Austria,100
2004,Austria,100
2005,Austria,100
2006,Austria,100
2007,Austria,100
2008,Austria,100
2009,Austria,100
2010,Austria,100
2011,Austria,100
2012,Austria,100
2013,Austria,96
2014,Austria,96
2015,Austria,96
2016,Austria,96
2017,Austria,91
2018,Austria,91
2019,Austria,91
2020,Austria,91
2021,Austria,91
2022,Austria,91
2023,Austria,91
2003,Armenia,0
2004,Armenia,0
2005,Armenia,0
2006,Armenia,0
2007,Armenia,0
2008,Armenia,0
2009,Armenia,0
2010,Armenia,0
2011,Armenia,0
2012,Armenia,0
2000,Belgium,85
2001,Belgium,85
2002,Belgium,85
2003,Belgium,85
2004,Belgium,100
2005,Belgium,100
2006,Belgium,100
2007,Belgium,100
2008,Belgium,100
2009,Belgium,100
2010,Belgium,100
2011,Belgium,100
2000,Kyrgyzstan,0
2001,Kyrgyzstan,0
2002,Kyrgyzstan,14
2003,Kyrgyzstan,13
2004,Kyrgyzstan,13
2005,Kyrgyzstan,13
2006,Kyrgyzstan,13
2007,Kyrgyzstan,13
2008,Kyrgyzstan,13
2009,Kyrgyzstan,13
2000,Ukraine,86
2001,Ukraine,33
2002,Ukraine,36
2003,Ukraine,61
2004,Ukraine,59
2005,Ukraine,53
2006,Ukraine,50
2007,Ukraine,46
2008,Ukraine,53
2009,Ukraine,51
2010,Ukraine,54
2000,Albania,48
2001,Albania,45
2002,Albania,30
2003,Albania,28
2004,Albania,30
2005,Albania,27
2006,Albania,21
2007,Albania,21
2008,Albania,21
2009,Albania,21
2010,Albania,8
2011,Albania,8
2012,Albania,80
2013,Albania,56
2014,Albania,56
2015,Albania,56
2016,Albania,56
2017,Albania,56
2018,Albania,56
2019,Albania,56
2010,Kyrgyzstan,13
2011,Kyrgyzstan,13
2012,Kyrgyzstan,0
2011,Ukraine,54
2012,Ukraine,56
2013,Ukraine,57
2014,Ukraine,62
2015,Ukraine,64
2016,Ukraine,63
2017,Ukraine,71
2018,Ukraine,74
2019,Ukraine,71
2020,Ukraine,73
2021,Ukraine,77
2022,Ukraine,80
2023,Ukraine,81
2000,North Macedonia,33
2001,North Macedonia,33
2002,North Macedonia,33
2003,North Macedonia,33
2004,North Macedonia,33
2005,North Macedonia,33
2006,North Macedonia,33
2007,North Macedonia,33
2008,North Macedonia,33
2000,Latvia,50
2001,Latvia,50
2002,Latvia,50
2003,Latvia,50
2004,Latvia,33
2005,Latvia,33
2006,Latvia,33
2007,Latvia,33
2020,Albania,56
2021,Albania,56
2022,Albania,25
2009,North Macedonia,33
2010,North Macedonia,33
2011,North Macedonia,33
2012,North Macedonia,50
2003,Uzbekistan,0
2004,Uzbekistan,0
2005,Uzbekistan,0
2006,Uzbekistan,0
2008,Latvia,33
2009,Latvia,33
2010,Latvia,33
2011,Latvia,33
2012,Latvia,33
2013,Latvia,86
2014,Latvia,86
2015,Latvia,86
2016,Latvia,86
2017,Latvia,86
2018,Latvia,86
2015,Azerbaijan,0
2016,Azerbaijan,0
2017,Azerbaijan,0
2019,Latvia,86
2020,Latvia,87
2021,Latvia,87
2022,Latvia,87
2023,Latvia,87
2007,Uzbekistan,0
2008,Uzbekistan,0
2009,Uzbekistan,0
2010,Uzbekistan,0
2011,Uzbekistan,0
2012,Uzbekistan,0
2012,Belgium,93
2013,Belgium,96
2014,Belgium,96
2015,Belgium,96
2016,Belgium,94
2017,Belgium,94
2018,Belgium,96
2019,Belgium,96
2020,Belgium,96
2021,Belgium,96
2000,Lithuania,55
2001,Lithuania,67
2002,Lithuania,67
2003,Lithuania,54
2022,Belgium,96
2023,Belgium,100
2000,Bosnia and Herzegovina,0
2003,Bosnia and Herzegovina,25
2004,Bosnia and Herzegovina,25
2005,Bosnia and Herzegovina,25
2006,Bosnia and Herzegovina,25
2007,Bosnia and Herzegovina,25
2004,Lithuania,50
2005,Lithuania,50
2006,Lithuania,50
2007,Lithuania,50
2008,Lithuania,50
2009,Lithuania,50
2010,Lithuania,55
2011,Lithuania,50
2012,Lithuania,50
2016,Lithuania,100
2017,Lithuania,92
2018,Lithuania,94
2019,Lithuania,94
2020,Lithuania,88
2021,Lithuania,83
2022,Lithuania,82
2023,Lithuania,82
2008,Bosnia and Herzegovina,25
2009,Bosnia and Herzegovina,25
2010,Bosnia and Herzegovina,25
2011,Bosnia and Herzegovina,25
2012,Bosnia and Herzegovina,25
2000,Bulgaria,100
2001,Bulgaria,100
2002,Bulgaria,88
2003,Bulgaria,88
2013,Luxembourg,99
2014,Luxembourg,99
2015,Luxembourg,99
2016,Luxembourg,99
2017,Luxembourg,99
2018,Luxembourg,99
2019,Luxembourg,99
2020,Luxembourg,99
2004,Bulgaria,67
2005,Bulgaria,67
2006,Bulgaria,67
2007,Bulgaria,67
2008,Bulgaria,67
2009,Bulgaria,90
2010,Bulgaria,88
2011,Bulgaria,92
2012,Bulgaria,92
2013,Bulgaria,91
2021,Luxembourg,99
2022,Luxembourg,99
2000,Malta,100
2001,Malta,100
2002,Malta,100
2003,Malta,100
2004,Malta,100
2005,Malta,100
2006,Malta,100
2007,Malta,100
2008,Malta,100
2000,Republic of Moldova,43
2001,Republic of Moldova,43
2002,Republic of Moldova,70
2003,Republic of Moldova,70
2004,Republic of Moldova,83
2005,Republic of Moldova,83
2006,Republic of Moldova,83
2007,Republic of Moldova,83
2008,Republic of Moldova,83
2009,Republic of Moldova,83
2010,Republic of Moldova,80
2011,Republic of Moldova,80
2014,Bulgaria,81
2015,Bulgaria,86
2016,Bulgaria,92
2017,Bulgaria,82
2018,Bulgaria,79
2019,Bulgaria,80
2020,Bulgaria,81
2021,Bulgaria,81
2022,Bulgaria,80
2023,Bulgaria,80
2008,Montenegro,50
2009,Montenegro,67
2010,Montenegro,100
2011,Montenegro,89
2012,Montenegro,80
2013,Montenegro,80
2014,Montenegro,80
2015,Montenegro,80
2016,Montenegro,82
2017,Montenegro,83
2018,Montenegro,83
2019,Montenegro,83
