Year,GeoAreaName,Sex,Value
2020,Armenia,BOTHSEX,100.0
2013,Belgium,FEMALE,100.0
2013,Belgium,MALE,100.0
2013,Belgium,BOTHSEX,100.0
2014,Belgium,BOTHSEX,100.0
2014,Belgium,FEMALE,100.0
2014,Belgium,MALE,100.0
2016,Belgium,BOTHSEX,100.0
2016,Belgium,FEMALE,100.0
2016,Belgium,MALE,100.0
2017,Belgium,BOTHSEX,100.0
2020,Belgium,MALE,100.0
2020,Belgium,FEMALE,100.0
2020,Belgium,BOTHSEX,100.0
2020,Bosnia and Herzegovina,BOTHSEX,100.0
2020,Bosnia and Herzegovina,MALE,100.0
2020,Bosnia and Herzegovina,FEMALE,100.0
2013,Bulgaria,FEMALE,100.0
2013,Bulgaria,MALE,100.0
2013,Bulgaria,BOTHSEX,100.0
2014,Bulgaria,BOTHSEX,100.0
2014,Bulgaria,FEMALE,100.0
2014,Bulgaria,MALE,100.0
2017,Bulgaria,BOTHSEX,100.0
2020,Bulgaria,FEMALE,100.0
2020,Bulgaria,MALE,100.0
2020,Bulgaria,BOTHSEX,100.0
2020,Belarus,MALE,100.0
2020,Belarus,BOTHSEX,100.0
2020,Belarus,FEMALE,100.0
2020,Croatia,BOTHSEX,100.0
2020,Croatia,MALE,100.0
2020,Croatia,FEMALE,100.0
2013,Cyprus,FEMALE,13.5
2013,Cyprus,MALE,24.7
2013,Cyprus,BOTHSEX,19.1
2014,Cyprus,FEMALE,12.5
2014,Cyprus,BOTHSEX,18.0
2014,Cyprus,MALE,23.4
2017,Cyprus,BOTHSEX,22.6
2020,Cyprus,BOTHSEX,22.6
2013,Czechia,MALE,70.1
2013,Czechia,FEMALE,59.9
2013,Czechia,BOTHSEX,64.9
2014,Czechia,BOTHSEX,62.7
2014,Czechia,FEMALE,57.9
2014,Czechia,MALE,67.6
2016,Czechia,MALE,100.0
2016,Czechia,BOTHSEX,100.0
2016,Czechia,FEMALE,100.0
2017,Czechia,BOTHSEX,100.0
2020,Czechia,MALE,100.0
2020,Czechia,FEMALE,100.0
2020,Czechia,BOTHSEX,100.0
2013,Denmark,MALE,100.0
2013,Denmark,BOTHSEX,100.0
2013,Denmark,FEMALE,100.0
2014,Denmark,FEMALE,100.0
2014,Denmark,MALE,100.0
2014,Denmark,BOTHSEX,100.0
2016,Denmark,MALE,100.0
2016,Denmark,BOTHSEX,100.0
2016,Denmark,FEMALE,100.0
2017,Denmark,BOTHSEX,100.0
2020,Denmark,BOTHSEX,100.0
2020,Denmark,MALE,100.0
2020,Denmark,FEMALE,100.0
2013,Estonia,MALE,100.0
2013,Estonia,BOTHSEX,100.0
2013,Estonia,FEMALE,100.0
2014,Estonia,BOTHSEX,100.0
2014,Estonia,MALE,100.0
2014,Estonia,FEMALE,100.0
2016,Estonia,MALE,100.0
2016,Estonia,FEMALE,100.0
2016,Estonia,BOTHSEX,100.0
2017,Estonia,BOTHSEX,100.0
2020,Estonia,MALE,100.0
2020,Estonia,FEMALE,100.0
2020,Estonia,BOTHSEX,100.0
2013,Finland,BOTHSEX,100.0
2013,Finland,FEMALE,100.0
2013,Finland,MALE,100.0
2014,Finland,FEMALE,100.0
2014,Finland,MALE,100.0
2014,Finland,BOTHSEX,100.0
2016,Finland,BOTHSEX,100.0
2016,Finland,FEMALE,100.0
2016,Finland,MALE,100.0
2017,Finland,BOTHSEX,100.0
2020,Finland,FEMALE,100.0
2020,Finland,BOTHSEX,100.0
2020,Finland,MALE,100.0
2013,France,BOTHSEX,100.0
2013,France,FEMALE,100.0
2013,France,MALE,100.0
2014,France,BOTHSEX,100.0
2014,France,FEMALE,100.0
2014,France,MALE,100.0
2016,France,BOTHSEX,100.0
2016,France,MALE,100.0
2016,France,FEMALE,100.0
2017,France,BOTHSEX,100.0
2020,France,BOTHSEX,100.0
2020,France,MALE,100.0
2020,France,FEMALE,100.0
2016,Georgia,BOTHSEX,100.0
2017,Georgia,BOTHSEX,100.0
2018,Georgia,BOTHSEX,100.0
2020,Georgia,BOTHSEX,100.0
2020,Georgia,FEMALE,100.0
2020,Georgia,MALE,100.0
2013,Germany,BOTHSEX,72.5
2013,Germany,MALE,96.2
2013,Germany,FEMALE,49.6
2014,Germany,MALE,97.1
2014,Germany,FEMALE,52.1
2014,Germany,BOTHSEX,74.2
2016,Germany,BOTHSEX,73.6
2017,Germany,BOTHSEX,100.0
2020,Germany,BOTHSEX,100.0
2020,Germany,FEMALE,100.0
2020,Germany,MALE,100.0
2020,Greece,BOTHSEX,100.0
2020,Greece,FEMALE,100.0
2020,Greece,MALE,100.0
2013,Hungary,BOTHSEX,85.3
2013,Hungary,FEMALE,89.8
2013,Hungary,MALE,80.4
2014,Hungary,FEMALE,93.9
2014,Hungary,BOTHSEX,89.1
2014,Hungary,MALE,83.9
2016,Hungary,FEMALE,100.0
2016,Hungary,BOTHSEX,100.0
2016,Hungary,MALE,100.0
2017,Hungary,BOTHSEX,100.0
2020,Hungary,MALE,100.0
2020,Hungary,BOTHSEX,100.0
2020,Hungary,FEMALE,100.0
2013,Iceland,FEMALE,100.0
2013,Iceland,BOTHSEX,100.0
2013,Iceland,MALE,100.0
2014,Iceland,BOTHSEX,100.0
2014,Iceland,MALE,100.0
2014,Iceland,FEMALE,100.0
2016,Iceland,BOTHSEX,100.0
2016,Iceland,FEMALE,100.0
2016,Iceland,MALE,100.0
2017,Iceland,BOTHSEX,100.0
2020,Iceland,MALE,100.0
2020,Iceland,BOTHSEX,100.0
2020,Iceland,FEMALE,100.0
2013,Ireland,FEMALE,100.0
2013,Ireland,BOTHSEX,100.0
2013,Ireland,MALE,100.0
2014,Ireland,MALE,100.0
2014,Ireland,BOTHSEX,100.0
2014,Ireland,FEMALE,100.0
2016,Ireland,BOTHSEX,100.0
2016,Ireland,FEMALE,100.0
2016,Ireland,MALE,100.0
2017,Ireland,BOTHSEX,100.0
2020,Ireland,BOTHSEX,100.0
2020,Ireland,FEMALE,100.0
2020,Ireland,MALE,100.0
2016,Italy,BOTHSEX,100.0
2017,Italy,BOTHSEX,91.4
2020,Italy,BOTHSEX,91.4
2016,Kazakhstan,BOTHSEX,100.0
2017,Kazakhstan,BOTHSEX,100.0
2020,Kazakhstan,FEMALE,100.0
2020,Kazakhstan,MALE,100.0
2020,Kazakhstan,BOTHSEX,100.0
2016,Kyrgyzstan,BOTHSEX,75.9
2017,Kyrgyzstan,BOTHSEX,75.7
2019,Kyrgyzstan,BOTHSEX,76.0
2013,Latvia,FEMALE,100.0
2013,Latvia,BOTHSEX,100.0
2013,Latvia,MALE,100.0
2014,Latvia,FEMALE,100.0
2014,Latvia,MALE,100.0
2014,Latvia,BOTHSEX,100.0
2016,Latvia,MALE,100.0
2016,Latvia,BOTHSEX,100.0
2016,Latvia,FEMALE,100.0
2017,Latvia,BOTHSEX,100.0
2020,Latvia,FEMALE,100.0
2020,Latvia,BOTHSEX,100.0
2020,Latvia,MALE,100.0
2020,Liechtenstein,BOTHSEX,100.0
2020,Liechtenstein,MALE,100.0
2020,Liechtenstein,FEMALE,100.0
2013,Lithuania,MALE,100.0
2013,Lithuania,BOTHSEX,100.0
2013,Lithuania,FEMALE,100.0
2014,Lithuania,BOTHSEX,100.0
2014,Lithuania,MALE,100.0
2014,Lithuania,FEMALE,100.0
2016,Lithuania,BOTHSEX,100.0
2016,Lithuania,FEMALE,100.0
2016,Lithuania,MALE,100.0
2017,Lithuania,BOTHSEX,100.0
2020,Lithuania,BOTHSEX,100.0
2020,Lithuania,MALE,100.0
2020,Lithuania,FEMALE,100.0
2013,Luxembourg,BOTHSEX,100.0
2013,Luxembourg,MALE,100.0
2013,Luxembourg,FEMALE,82.0
2014,Luxembourg,BOTHSEX,100.0
2014,Luxembourg,MALE,100.0
2014,Luxembourg,FEMALE,84.2
2016,Luxembourg,MALE,100.0
2016,Luxembourg,FEMALE,100.0
2016,Luxembourg,BOTHSEX,100.0
2017,Luxembourg,BOTHSEX,100.0
2020,Luxembourg,FEMALE,100.0
2020,Luxembourg,MALE,100.0
2020,Luxembourg,BOTHSEX,100.0
2013,Malta,MALE,75.6
2013,Malta,BOTHSEX,58.6
2013,Malta,FEMALE,41.5
2014,Malta,MALE,74.6
2014,Malta,BOTHSEX,58.7
2014,Malta,FEMALE,42.7
2016,Malta,BOTHSEX,59.8
2020,Malta,BOTHSEX,60.0
2020,Republic of Moldova,FEMALE,100.0
2020,Republic of Moldova,MALE,100.0
2020,Republic of Moldova,BOTHSEX,100.0
2020,Montenegro,BOTHSEX,100.0
2020,Montenegro,MALE,100.0
2020,Montenegro,FEMALE,100.0
2013,Netherlands,BOTHSEX,100.0
2013,Netherlands,MALE,100.0
2013,Netherlands,FEMALE,100.0
2014,Netherlands,BOTHSEX,100.0
2014,Netherlands,MALE,100.0
2014,Netherlands,FEMALE,100.0
2016,Netherlands,MALE,100.0
2016,Netherlands,FEMALE,100.0
2016,Netherlands,BOTHSEX,100.0
2017,Netherlands,BOTHSEX,100.0
2020,Netherlands,FEMALE,100.0
2020,Netherlands,MALE,100.0
2020,Netherlands,BOTHSEX,100.0
2013,Norway,BOTHSEX,100.0
2013,Norway,MALE,100.0
2013,Norway,FEMALE,100.0
2014,Norway,BOTHSEX,100.0
2014,Norway,FEMALE,100.0
2014,Norway,MALE,100.0
2016,Norway,BOTHSEX,100.0
2016,Norway,MALE,100.0
2016,Norway,FEMALE,100.0
2017,Norway,BOTHSEX,100.0
2020,Norway,FEMALE,100.0
2020,Norway,BOTHSEX,100.0
2020,Norway,MALE,100.0
2013,Poland,FEMALE,99.2
2013,Poland,BOTHSEX,100.0
2013,Poland,MALE,100.0
2014,Poland,FEMALE,96.3
2014,Poland,MALE,100.0
2014,Poland,BOTHSEX,100.0
2016,Poland,MALE,100.0
2016,Poland,FEMALE,99.3
2016,Poland,BOTHSEX,100.0
2017,Poland,BOTHSEX,100.0
2020,Poland,MALE,100.0
2020,Poland,FEMALE,100.0
2020,Poland,BOTHSEX,100.0
2013,Portugal,FEMALE,58.2
2013,Portugal,BOTHSEX,61.4
2013,Portugal,MALE,65.0
2014,Portugal,FEMALE,55.4
2014,Portugal,MALE,63.1
2014,Portugal,BOTHSEX,59.0
2016,Portugal,BOTHSEX,89.2
2019,Portugal,BOTHSEX,89.0
2020,Portugal,BOTHSEX,89.0
2016,Romania,BOTHSEX,100.0
2016,Romania,BOTHSEX,100.0
