Year,GeoAreaName,Value
2000,Croatia,0.204
2001,Croatia,0.21
2002,Croatia,0.211
2003,Croatia,0.214
2004,Croatia,0.199
2005,Croatia,0.194
2006,Croatia,0.186
2007,Croatia,0.188
2008,Croatia,0.175
2009,Croatia,0.179
2010,Croatia,0.173
2011,Croatia,0.171
2012,Croatia,0.159
2013,Croatia,0.155
2014,Croatia,0.147
2015,Croatia,0.148
2016,Croatia,0.146
2017,Croatia,0.144
2018,Croatia,0.132
2019,Croatia,0.129
2020,Croatia,0.132
2000,Cyprus,0.278
2001,Cyprus,0.263
2002,Cyprus,0.26
2003,Cyprus,0.28
2004,Cyprus,0.262
2005,Cyprus,0.255
2006,Cyprus,0.246
2007,Cyprus,0.244
2008,Cyprus,0.241
2009,Cyprus,0.244
2010,Cyprus,0.231
2011,Cyprus,0.222
2012,Cyprus,0.214
2013,Cyprus,0.197
2014,Cyprus,0.207
2015,Cyprus,0.205
2016,Cyprus,0.204
2017,Cyprus,0.196
2018,Cyprus,0.183
2019,Cyprus,0.175
2020,Cyprus,0.169
2000,Czechia,0.479
2001,Czechia,0.465
2002,Czechia,0.443
2003,Czechia,0.439
2004,Czechia,0.42
2005,Czechia,0.388
2006,Czechia,0.365
2007,Czechia,0.35
2008,Czechia,0.325
2009,Czechia,0.326
2010,Czechia,0.321
2011,Czechia,0.307
2012,Czechia,0.299
2013,Czechia,0.287
2014,Czechia,0.272
2015,Czechia,0.261
2016,Czechia,0.259
2017,Czechia,0.248
2000,Türkiye,0.206
2001,Türkiye,0.199
2002,Türkiye,0.197
2003,Türkiye,0.196
2004,Türkiye,0.182
2005,Türkiye,0.174
2006,Türkiye,0.181
2007,Türkiye,0.191
2008,Türkiye,0.187
2009,Türkiye,0.196
2000,Albania,0.17
2001,Albania,0.164
2002,Albania,0.183
2003,Albania,0.176
2004,Albania,0.175
2005,Albania,0.159
2006,Albania,0.148
2007,Albania,0.139
2008,Albania,0.128
2009,Albania,0.125
2018,Czechia,0.238
2019,Czechia,0.219
2020,Czechia,0.211
2000,Denmark,0.194
2001,Denmark,0.199
2002,Denmark,0.197
2003,Denmark,0.216
2004,Denmark,0.19
2005,Denmark,0.174
2006,Denmark,0.195
2010,Albania,0.126
2011,Albania,0.13
2012,Albania,0.108
2013,Albania,0.111
2014,Albania,0.124
2015,Albania,0.112
2016,Albania,0.104
2017,Albania,0.12
2018,Albania,0.115
2019,Albania,0.104
2007,Denmark,0.177
2008,Denmark,0.167
2009,Denmark,0.17
2010,Denmark,0.168
2011,Denmark,0.147
2012,Denmark,0.13
2013,Denmark,0.134
2014,Denmark,0.118
2015,Denmark,0.108
2016,Denmark,0.109
2010,Türkiye,0.185
2011,Türkiye,0.178
2012,Türkiye,0.177
2013,Türkiye,0.156
2014,Türkiye,0.16
2015,Türkiye,0.156
2016,Türkiye,0.161
2017,Türkiye,0.167
2018,Türkiye,0.161
2019,Türkiye,0.156
2017,Denmark,0.1
2018,Denmark,0.098
2019,Denmark,0.085
2020,Denmark,0.08
2000,Estonia,0.587
2001,Estonia,0.565
