Year,GeoAreaName,Value
2005,Albania,8224
2006,Albania,784
2007,Albania,120
2008,Albania,56
2009,Albania,6896
2010,Albania,39852
2011,Albania,200
2012,Albania,1476
2013,Albania,4716
2014,Albania,3752
2015,Albania,1040
2016,Albania,684
2018,Albania,4525
2019,Albania,1384
2020,Albania,56
2018,Austria,6598
2019,Austria,11530
2020,Austria,9039
2005,Armenia,545
2006,Armenia,828
2007,Armenia,1430
2008,Armenia,614
2009,Armenia,832
2010,Armenia,4218
2011,Armenia,205
2012,Armenia,55
2013,Armenia,1303
2014,Armenia,3755
2015,Armenia,1858
2017,Armenia,2512
2015,Türkiye,26411
2016,Türkiye,14017
2017,Türkiye,28762
2018,Türkiye,18551
2019,Türkiye,111006
2020,Türkiye,425737
2018,Armenia,1313
2019,Armenia,631
2020,Armenia,2646
2021,Armenia,1760
2005,Bulgaria,5609
2006,Bulgaria,527
2021,Türkiye,61654
2005,Ukraine,124
2006,Ukraine,209
2007,Ukraine,1376
2008,Ukraine,30318
2009,Ukraine,7966
2010,Ukraine,1153
2011,Ukraine,102
2012,Ukraine,136
2013,Ukraine,1804
2014,Ukraine,7552
2015,Ukraine,0
2016,Ukraine,0
2017,Ukraine,22878
2018,Ukraine,2294
2019,Ukraine,33269
2020,Ukraine,42372
2021,Ukraine,849
2007,Bulgaria,509
2009,Bulgaria,63
2010,Bulgaria,925
2011,Bulgaria,0
2012,Bulgaria,8150
2013,Bulgaria,0
2014,Bulgaria,4669
2015,Bulgaria,404
2016,Bulgaria,972
2017,Bulgaria,6533
2018,Bulgaria,571
2019,Bulgaria,285
2020,Bulgaria,9
2021,Bulgaria,292
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2017,Croatia,7492
2005,Cyprus,0
2007,Cyprus,110
2008,Cyprus,6
2009,Cyprus,872
2010,Cyprus,229
2011,Cyprus,106
2014,Cyprus,592
2018,Cyprus,930
2015,Czechia,0
2016,Czechia,0
2017,Czechia,31000
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,0
2005,Estonia,1852
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Finland,95
2006,Finland,143
2007,Finland,120
2008,Finland,119
2009,Finland,87
2010,Finland,88
2011,Finland,63
2012,Finland,61
2013,Finland,79
2014,Finland,77
2015,Finland,58
2016,Finland,72
2017,Finland,58
2018,Finland,95
2015,Georgia,3168
2016,Georgia,4
2017,Georgia,84
2018,Georgia,181
2019,Georgia,3554
2020,Georgia,0
2021,Georgia,2917
2020,Hungary,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,1493
2005,Kazakhstan,496
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,1516
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,0
2015,Kazakhstan,4
2016,Kazakhstan,4788
2017,Kazakhstan,10509
2018,Kazakhstan,5812
2019,Kazakhstan,52
2005,Kyrgyzstan,7807
2006,Kyrgyzstan,5022
2007,Kyrgyzstan,7485
2008,Kyrgyzstan,12980
2009,Kyrgyzstan,6538
2010,Kyrgyzstan,62594
2011,Kyrgyzstan,9942
2012,Kyrgyzstan,753
2013,Kyrgyzstan,7857
2014,Kyrgyzstan,13088
2015,Kyrgyzstan,31260
2016,Kyrgyzstan,11099
2017,Kyrgyzstan,5626
2018,Kyrgyzstan,2014
2019,Kyrgyzstan,785
2020,Kyrgyzstan,492
2020,Lithuania,0
2021,Lithuania,0
2005,Montenegro,0
2006,Montenegro,0
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,0
2010,Montenegro,0
2011,Montenegro,0
2012,Montenegro,0
2013,Montenegro,0
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,0
2017,Montenegro,0
2018,Montenegro,7507
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,7713
2021,Portugal,16
2005,Romania,29483
2006,Romania,10297
2007,Romania,5617
2008,Romania,18819
2009,Romania,2501
2010,Romania,19793
2011,Romania,2051
2012,Romania,1863
2013,Romania,4161
2014,Romania,5436
2015,Romania,1065
2016,Romania,9016
2017,Romania,2286
2018,Romania,7482
2019,Romania,10846
2020,Romania,11753
2021,Romania,4278
2005,Serbia,5737
2006,Serbia,25567
2007,Serbia,15834
2008,Serbia,58
2009,Serbia,6803
2010,Serbia,51375
2011,Serbia,12112
2012,Serbia,7960
2013,Serbia,988
2014,Serbia,30589
2015,Serbia,1908
2016,Serbia,21051
2017,Serbia,152
2018,Serbia,4571
2020,Serbia,744
2021,Serbia,108
2008,Slovenia,25339
2009,Slovenia,2833
2010,Slovenia,3667
2011,Slovenia,1122
2012,Slovenia,2498
2013,Slovenia,0
2014,Slovenia,0
2015,Slovenia,0
2016,Slovenia,431
2017,Slovenia,915
2018,Slovenia,2085
2019,Slovenia,779
2020,Slovenia,2406
2021,Slovenia,36
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,2
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2005,Switzerland,365009
2006,Switzerland,395247
2007,Switzerland,325710
2008,Switzerland,239874
2009,Switzerland,517688
2010,Switzerland,255453
2011,Switzerland,432001
2012,Switzerland,337713
2013,Switzerland,289045
2014,Switzerland,242373
2015,Switzerland,265057
2016,Switzerland,207397
2017,Switzerland,308418
2018,Switzerland,530205
2019,Switzerland,331780
2020,Switzerland,457075
2015,Tajikistan,4112
2016,Tajikistan,858
2017,Tajikistan,472
2018,Tajikistan,137
2019,Tajikistan,612
2020,Tajikistan,637
2011,Kazakhstan,1516
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,0
2015,Kazakhstan,4
2016,Kazakhstan,4788
2017,Kazakhstan,10509
2018,Kazakhstan,5812
2019,Kazakhstan,52
2005,Kyrgyzstan,7807
2006,Kyrgyzstan,5022
2007,Kyrgyzstan,7485
2008,Kyrgyzstan,12980
2009,Kyrgyzstan,6538
2010,Kyrgyzstan,62594
2011,Kyrgyzstan,9942
2012,Kyrgyzstan,753
2013,Kyrgyzstan,7857
2014,Kyrgyzstan,13088
2015,Kyrgyzstan,31260
2016,Kyrgyzstan,11099
2017,Kyrgyzstan,5626
2018,Kyrgyzstan,2014
2019,Kyrgyzstan,785
2020,Kyrgyzstan,492
2020,Lithuania,0
2021,Lithuania,0
2005,Montenegro,0
2006,Montenegro,0
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,0
2005,Albania,8224
2006,Albania,784
2007,Albania,120
2008,Albania,56
2009,Albania,6896
2010,Albania,39852
2011,Albania,200
2012,Albania,1476
2013,Albania,4716
2014,Albania,3752
2015,Albania,1040
2016,Albania,684
2018,Albania,4525
2019,Albania,1384
2020,Albania,56
2018,Austria,6598
2019,Austria,11530
2020,Austria,9039
2005,Armenia,545
2006,Armenia,828
2007,Armenia,1430
2008,Armenia,614
2009,Armenia,832
2010,Armenia,4218
2011,Armenia,205
2012,Armenia,55
2013,Armenia,1303
2014,Armenia,3755
2015,Armenia,1858
2017,Armenia,2512
2018,Armenia,1313
2019,Armenia,631
2020,Armenia,2646
2021,Armenia,1760
2005,Bulgaria,5609
2006,Bulgaria,527
2007,Bulgaria,509
2009,Bulgaria,63
2010,Bulgaria,925
2011,Bulgaria,0
2012,Bulgaria,8150
2013,Bulgaria,0
2014,Bulgaria,4669
2015,Bulgaria,404
2016,Bulgaria,972
2017,Bulgaria,6533
2018,Bulgaria,571
2019,Bulgaria,285
2020,Bulgaria,9
2021,Bulgaria,292
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2017,Croatia,7492
2005,Cyprus,0
2007,Cyprus,110
2008,Cyprus,6
2009,Cyprus,872
2010,Cyprus,229
2011,Cyprus,106
2014,Cyprus,592
2018,Cyprus,930
2015,Czechia,0
2016,Czechia,0
2017,Czechia,31000
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,0
2005,Estonia,1852
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Finland,95
2006,Finland,143
2007,Finland,120
2008,Finland,119
2009,Finland,87
2010,Finland,88
2011,Finland,63
2012,Finland,61
2013,Finland,79
2014,Finland,77
2015,Finland,58
2016,Finland,72
2017,Finland,58
2018,Finland,95
2015,Georgia,3168
2016,Georgia,4
2017,Georgia,84
2018,Georgia,181
2019,Georgia,3554
2020,Georgia,0
2021,Georgia,2917
2020,Hungary,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,1493
2005,Kazakhstan,496
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2010,Montenegro,0
2011,Montenegro,0
2012,Montenegro,0
2013,Montenegro,0
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,0
2017,Montenegro,0
2018,Montenegro,7507
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,7713
2021,Portugal,16
2005,Romania,29483
2006,Romania,10297
2007,Romania,5617
2008,Romania,18819
2009,Romania,2501
2010,Romania,19793
2011,Romania,2051
2012,Romania,1863
2013,Romania,4161
2014,Romania,5436
2015,Romania,1065
2016,Romania,9016
2017,Romania,2286
2018,Romania,7482
2019,Romania,10846
2020,Romania,11753
2021,Romania,4278
2005,Serbia,5737
2006,Serbia,25567
2007,Serbia,15834
2008,Serbia,58
2009,Serbia,6803
2010,Serbia,51375
2011,Serbia,12112
2012,Serbia,7960
2013,Serbia,988
2014,Serbia,30589
2015,Serbia,1908
2016,Serbia,21051
2017,Serbia,152
2018,Serbia,4571
2020,Serbia,744
2021,Serbia,108
2008,Slovenia,25339
2009,Slovenia,2833
2010,Slovenia,3667
2011,Slovenia,1122
2012,Slovenia,2498
2013,Slovenia,0
2014,Slovenia,0
2015,Slovenia,0
2016,Slovenia,431
2017,Slovenia,915
2018,Slovenia,2085
2019,Slovenia,779
2020,Slovenia,2406
2021,Slovenia,36
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,2
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2005,Switzerland,365009
2006,Switzerland,395247
2007,Switzerland,325710
2008,Switzerland,239874
2009,Switzerland,517688
2010,Switzerland,255453
2011,Switzerland,432001
2012,Switzerland,337713
2013,Switzerland,289045
2014,Switzerland,242373
2015,Switzerland,265057
2016,Switzerland,207397
2017,Switzerland,308418
2018,Switzerland,530205
2019,Switzerland,331780
2020,Switzerland,457075
2015,Tajikistan,4112
2016,Tajikistan,858
2017,Tajikistan,472
2018,Tajikistan,137
2019,Tajikistan,612
2020,Tajikistan,637
2015,Türkiye,26411
2016,Türkiye,14017
2017,Türkiye,28762
2018,Türkiye,18551
2019,Türkiye,111006
2020,Türkiye,425737
2021,Türkiye,61654
2005,Ukraine,124
2006,Ukraine,209
2007,Ukraine,1376
2008,Ukraine,30318
2009,Ukraine,7966
2010,Ukraine,1153
2011,Ukraine,102
2012,Ukraine,136
2013,Ukraine,1804
2014,Ukraine,7552
2015,Ukraine,0
2016,Ukraine,0
2017,Ukraine,22878
2018,Ukraine,2294
2019,Ukraine,33269
2017,Croatia,7492
2005,Cyprus,0
2007,Cyprus,110
2008,Cyprus,6
2009,Cyprus,872
2010,Cyprus,229
2011,Cyprus,106
2014,Cyprus,592
2018,Cyprus,930
2015,Czechia,0
2016,Czechia,0
2017,Czechia,31000
2019,Uzbekistan,0
2020,Uzbekistan,4490
2021,Uzbekistan,150
2005,Albania,8224
2006,Albania,784
2007,Albania,120
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,0
2008,Albania,56
2009,Albania,6896
2010,Albania,39852
2011,Albania,200
2012,Albania,1476
2013,Albania,4716
2014,Albania,3752
2015,Albania,1040
2016,Albania,684
2018,Albania,4525
2019,Albania,1384
2020,Albania,56
2005,Estonia,1852
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2018,Austria,6598
2019,Austria,11530
2020,Austria,9039
2005,Armenia,545
2006,Armenia,828
2007,Armenia,1430
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2008,Armenia,614
2009,Armenia,832
2010,Armenia,4218
2011,Armenia,205
2012,Armenia,55
2013,Armenia,1303
2017,Estonia,0
2018,Estonia,0
2005,Finland,95
2006,Finland,143
2007,Finland,120
2008,Finland,119
2014,Armenia,3755
2015,Armenia,1858
2017,Armenia,2512
2018,Armenia,1313
2019,Armenia,631
2020,Armenia,2646
2009,Finland,87
2010,Finland,88
2011,Finland,63
2012,Finland,61
2013,Finland,79
2014,Finland,77
2021,Armenia,1760
2005,Bulgaria,5609
2006,Bulgaria,527
2007,Bulgaria,509
2009,Bulgaria,63
2010,Bulgaria,925
2015,Finland,58
2016,Finland,72
2017,Finland,58
2018,Finland,95
2015,Georgia,3168
2016,Georgia,4
2011,Bulgaria,0
2012,Bulgaria,8150
2013,Bulgaria,0
2014,Bulgaria,4669
2015,Bulgaria,404
2016,Bulgaria,972
2017,Georgia,84
2018,Georgia,181
2019,Georgia,3554
2020,Georgia,0
2021,Georgia,2917
2020,Hungary,0
2017,Bulgaria,6533
2018,Bulgaria,571
2019,Bulgaria,285
2020,Bulgaria,9
2021,Bulgaria,292
2015,Belarus,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,1493
2005,Kazakhstan,496
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,1516
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,0
2015,Kazakhstan,4
2016,Kazakhstan,4788
2017,Kazakhstan,10509
2018,Kazakhstan,5812
2019,Kazakhstan,52
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2005,Kyrgyzstan,7807
2006,Kyrgyzstan,5022
