Year,GeoAreaName,Value
2000,Austria,0.23444
2001,Austria,0.34156
2002,Austria,0.25512
2003,Austria,0.20161
2004,Austria,0.23291
2005,Austria,0.52178
2006,Austria,0.46887
2007,Austria,0.49806
2008,Austria,0.42828
2009,Austria,0.30204
2010,Austria,0.32242
2011,Austria,0.26713
2012,Austria,0.28022
2013,Austria,0.27352
2014,Austria,0.28437
2015,Austria,0.35375
2016,Austria,0.42371
2017,Austria,0.30004
2000,Belgium,0.35774
2001,Belgium,0.36833
2002,Belgium,0.43246
2003,Belgium,0.60176
2004,Belgium,0.40965
2005,Belgium,0.52571
2006,Belgium,0.49926
2007,Belgium,0.42611
2008,Belgium,0.4786
2009,Belgium,0.54998
2010,Belgium,0.63971
2011,Belgium,0.53629
2012,Belgium,0.4746
2013,Belgium,0.45299
2014,Belgium,0.46302
2015,Belgium,0.41608
2016,Belgium,0.49859
2017,Belgium,0.44532
2000,Czechia,0.03265
2001,Czechia,0.04803
2002,Czechia,0.06535
2003,Czechia,0.11137
2004,Czechia,0.10656
2005,Czechia,0.114
2006,Czechia,0.12014
2007,Czechia,0.1097
2008,Czechia,0.1242
2009,Czechia,0.11952
2010,Czechia,0.12662
2011,Czechia,0.12465
2012,Czechia,0.12051
2013,Czechia,0.11377
2014,Czechia,0.11215
2015,Czechia,0.11767
2016,Czechia,0.14236
2017,Czechia,0.15019
2000,Denmark,1.06082
2001,Denmark,1.03014
2002,Denmark,0.96414
2003,Denmark,0.83797
2004,Denmark,0.84713
2005,Denmark,0.81167
2006,Denmark,0.79819
2007,Denmark,0.80758
2008,Denmark,0.81737
2009,Denmark,0.88039
2010,Denmark,0.90922
2011,Denmark,0.85212
2012,Denmark,0.83
2013,Denmark,0.85184
2014,Denmark,0.85601
2015,Denmark,0.84737
2016,Denmark,0.75203
2017,Denmark,0.73745
2000,Finland,0.31083
2001,Finland,0.32362
2002,Finland,0.35188
2003,Finland,0.34818
2004,Finland,0.36678
2005,Finland,0.46121
2006,Finland,0.39587
2007,Finland,0.39407
2008,Finland,0.4385
2009,Finland,0.54227
2010,Finland,0.55042
2011,Finland,0.53112
2012,Finland,0.53392
2013,Finland,0.53534
2014,Finland,0.59407
2015,Finland,0.55049
2016,Finland,0.43996
2017,Finland,0.4245
2000,France,0.30483
2001,France,0.30943
2002,France,0.3749
2003,France,0.40315
2004,France,0.41153
2005,France,0.47359
2006,France,0.46769
2007,France,0.37958
2008,France,0.38523
2009,France,0.4706
2010,France,0.49545
2011,France,0.45952
2012,France,0.45269
2013,France,0.40585
2014,France,0.36811
2015,France,0.36765
2016,France,0.38426
2017,France,0.428
2000,Germany,0.27009
2001,Germany,0.27101
2002,Germany,0.26791
2003,Germany,0.28402
2004,Germany,0.27607
2005,Germany,0.36035
2006,Germany,0.35604
2007,Germany,0.36685
2008,Germany,0.38283
2009,Germany,0.35492
2010,Germany,0.3867
2011,Germany,0.38679
2012,Germany,0.37176
2013,Germany,0.38087
2014,Germany,0.41874
2015,Germany,0.52318
2016,Germany,0.6993
2017,Germany,0.66741
2000,Greece,0.20194
2001,Greece,0.17197
2002,Greece,0.20706
2003,Greece,0.20947
2004,Greece,0.15704
2005,Greece,0.17156
2006,Greece,0.17298
2007,Greece,0.16239
2008,Greece,0.21078
2009,Greece,0.18883
2010,Greece,0.17124
2011,Greece,0.1467
2012,Greece,0.13083
2013,Greece,0.099
2014,Greece,0.10548
2015,Greece,0.12192
2016,Greece,0.18915
2017,Greece,0.15625
2003,Hungary,0.02684
2004,Hungary,0.07374
2005,Hungary,0.10741
2006,Hungary,0.13009
2007,Hungary,0.07705
2008,Hungary,0.07514
2009,Hungary,0.09523
2010,Hungary,0.09232
2011,Hungary,0.10773
2012,Hungary,0.09919
2013,Hungary,0.10303
2014,Hungary,0.10893
2015,Hungary,0.13397
2016,Hungary,0.16605
2017,Hungary,0.11081
2000,Iceland,0.10405
2001,Iceland,0.13211
2002,Iceland,0.15184
2003,Iceland,0.16678
2004,Iceland,0.17722
2005,Iceland,0.17538
2006,Iceland,0.26908
2007,Iceland,0.26524
2008,Iceland,0.3557
2009,Iceland,0.32538
2010,Iceland,0.25853
2011,Iceland,0.1992
2012,Iceland,0.20279
2013,Iceland,0.22831
2014,Iceland,0.22078
2015,Iceland,0.23952
