Year,GeoAreaName,Value
2016,Ireland,1
2005,Kazakhstan,0
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,0
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,1
2015,Kazakhstan,0
2016,Kazakhstan,0
2017,Kazakhstan,42
2018,Kazakhstan,23
2019,Kazakhstan,9
2020,Kazakhstan,3
2015,Kyrgyzstan,95
2016,Kyrgyzstan,21
2017,Kyrgyzstan,29
2018,Kyrgyzstan,24
2019,Kyrgyzstan,8
2020,Lithuania,0
2020,Montenegro,1
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2021,Portugal,0
2005,Romania,514
2006,Romania,2551
2007,Romania,2811
2008,Romania,89
2009,Romania,1062
2010,Romania,672
2011,Romania,1012
2012,Romania,1450
2013,Romania,2528
2014,Romania,3026
2015,Romania,2823
2016,Romania,2533
2017,Romania,105707
2018,Romania,1309
2019,Romania,30
2020,Romania,26
2021,Romania,1
2020,Serbia,5
2021,Serbia,1
2019,Slovenia,6
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,0
2005,Switzerland,974
2006,Switzerland,1158
2007,Switzerland,1010
2008,Switzerland,949
2009,Switzerland,1533
2010,Switzerland,794
2005,Albania,21
2006,Albania,2
2007,Albania,1
2008,Albania,0
2009,Albania,4
2010,Albania,7
2011,Switzerland,1122
2012,Switzerland,962
2013,Switzerland,751
2014,Switzerland,762
2015,Switzerland,919
2016,Switzerland,633
2017,Switzerland,958
2018,Switzerland,1625
2019,Switzerland,1281
2020,Switzerland,1685
2015,Tajikistan,40
2016,Tajikistan,27
2011,Albania,2
2012,Albania,3
2013,Albania,0
2014,Albania,0
2015,Albania,6
2016,Albania,0
2017,Tajikistan,9
2018,Tajikistan,78
2019,Tajikistan,1
2015,Türkiye,23
2016,Türkiye,7
2017,Türkiye,32
2018,Türkiye,15
2019,Türkiye,96
2020,Türkiye,237
2021,Türkiye,51
2019,Turkmenistan,0
2006,Ukraine,18
2007,Ukraine,196
2008,Ukraine,440
2009,Ukraine,43
2010,Ukraine,39
2011,Ukraine,1
2012,Ukraine,2
2013,Ukraine,8
2014,Ukraine,4
2015,Ukraine,3
2016,Ukraine,106
2017,Ukraine,65
2018,Ukraine,35
2018,Albania,0
2019,Albania,2
2020,Albania,0
2016,Armenia,2
2018,Armenia,17
2019,Armenia,0
2020,Armenia,7
2021,Armenia,6
2005,Bulgaria,11
2007,Bulgaria,4
2008,Bulgaria,0
2009,Bulgaria,1
2010,Bulgaria,3
2011,Bulgaria,0
2012,Bulgaria,35
2013,Bulgaria,1
2014,Bulgaria,8
2016,Bulgaria,3
2017,Bulgaria,8
2019,Bulgaria,20
2020,Bulgaria,1
2021,Bulgaria,7
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2015,Czechia,0
2016,Czechia,0
2017,Czechia,0
2005,Estonia,0
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,0
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2015,Finland,0
2016,Finland,0
2017,Finland,0
2018,Finland,0
2019,Finland,0
2015,Georgia,0
2016,Georgia,0
2018,Georgia,0
2019,Georgia,0
2021,Georgia,0
2019,Ukraine,217
2020,Ukraine,323
2021,Ukraine,58
2019,Uzbekistan,0
2019,Uzbekistan,0
