Year,GeoAreaName,Age,Sex,Value
2018,Albania,15+,FEMALE,5.1
2018,Albania,15-49,FEMALE,6.2
2018,Azerbaijan,15-49,FEMALE,5.2
2018,Azerbaijan,15+,FEMALE,4.0
2018,Austria,15-49,FEMALE,3.6
2018,Austria,15+,FEMALE,2.8
2018,Armenia,15-49,FEMALE,4.6
2018,Armenia,15+,FEMALE,4.5
2018,Belgium,15-49,FEMALE,4.8
2018,Belgium,15+,FEMALE,3.3
2018,Bosnia and Herzegovina,15+,FEMALE,2.7
2018,Bosnia and Herzegovina,15-49,FEMALE,3.4
2018,Bulgaria,15+,FEMALE,4.1
2018,Bulgaria,15-49,FEMALE,5.9
2018,Belarus,15+,FEMALE,5.2
2018,Belarus,15-49,FEMALE,6.3
2018,Croatia,15-49,FEMALE,4.0
2018,Croatia,15+,FEMALE,2.8
2018,Cyprus,15-49,FEMALE,3.1
2018,Cyprus,15+,FEMALE,3.0
2018,Czechia,15-49,FEMALE,4.1
2018,Czechia,15+,FEMALE,2.9
2018,Denmark,15+,FEMALE,2.0
2018,Denmark,15-49,FEMALE,3.3
2018,Estonia,15-49,FEMALE,4.2
2018,Estonia,15+,FEMALE,2.7
2018,Finland,15+,FEMALE,5.6
2018,Finland,15-49,FEMALE,8.1
2018,France,15+,FEMALE,3.5
2018,France,15-49,FEMALE,5.0
2018,Georgia,15+,FEMALE,2.2
2018,Georgia,15-49,FEMALE,2.9
2018,Greece,15+,FEMALE,3.7
2018,Greece,15-49,FEMALE,5.1
2018,Hungary,15+,FEMALE,4.2
2018,Hungary,15-49,FEMALE,5.7
2018,Iceland,15+,FEMALE,1.8
2018,Iceland,15-49,FEMALE,2.8
2018,Ireland,15+,FEMALE,2.7
2018,Ireland,15-49,FEMALE,3.3
2018,Italy,15+,FEMALE,2.2
2018,Italy,15-49,FEMALE,3.5
2018,Kazakhstan,15+,FEMALE,4.9
2018,Kazakhstan,15-49,FEMALE,6.0
2018,Kyrgyzstan,15-49,FEMALE,13.3
2018,Kyrgyzstan,15+,FEMALE,11.6
2018,Latvia,15-49,FEMALE,6.3
2018,Latvia,15+,FEMALE,4.4
2018,Lithuania,15+,FEMALE,4.1
2018,Lithuania,15-49,FEMALE,5.2
2018,Luxembourg,15-49,FEMALE,3.5
2018,Luxembourg,15+,FEMALE,2.7
2018,Malta,15-49,FEMALE,4.0
2018,Malta,15+,FEMALE,3.1
2018,Republic of Moldova,15-49,FEMALE,9.1
2018,Republic of Moldova,15+,FEMALE,8.2
2018,Montenegro,15+,FEMALE,3.5
2018,Montenegro,15-49,FEMALE,4.4
2018,Netherlands,15+,FEMALE,3.5
2018,Netherlands,15-49,FEMALE,5.1
2018,Norway,15-49,FEMALE,4.4
2018,Norway,15+,FEMALE,3.4
2018,Poland,15-49,FEMALE,3.1
2018,Poland,15+,FEMALE,2.6
2018,Portugal,15+,FEMALE,3.6
2018,Portugal,15-49,FEMALE,4.4
2018,Romania,15+,FEMALE,6.7
2018,Romania,15-49,FEMALE,6.9
2018,Serbia,15+,FEMALE,3.0
2018,Serbia,15-49,FEMALE,3.9
2018,Slovakia,15+,FEMALE,4.4
2018,Slovakia,15-49,FEMALE,5.9
2018,Slovenia,15+,FEMALE,2.6
2018,Slovenia,15-49,FEMALE,3.4
2018,Spain,15+,FEMALE,2.6
2018,Spain,15-49,FEMALE,2.9
2018,Sweden,15-49,FEMALE,6.3
2018,Sweden,15+,FEMALE,4.8
2018,Switzerland,15-49,FEMALE,1.7
2018,Switzerland,15+,FEMALE,1.2
2018,Tajikistan,15-49,FEMALE,14.0
2018,Tajikistan,15+,FEMALE,12.0
2018,Türkiye,15-49,FEMALE,12.1
2018,Türkiye,15+,FEMALE,9.5
2018,Ukraine,15-49,FEMALE,8.7
2018,Ukraine,15+,FEMALE,8.3
2018,North Macedonia,15-49,FEMALE,4.2
2018,North Macedonia,15+,FEMALE,3.3
2018,North Macedonia,15+,FEMALE,3.3
